SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.069324733,65,0,0.293886763,10190.0,18,0,3,0,0.0
0,0.08884835,36,0,0.224265323,11909.0,9,0,1,0,1.0
0,0.005031466,55,0,4456.0,,12,0,3,0,0.0
0,0.085824673,35,0,0.348418102,2496.0,14,0,0,0,0.0
0,0.0,82,0,0.0,,5,0,0,0,0.0
0,0.025232492,82,0,0.013741412,1600.0,3,0,0,0,0.0
0,0.555655857,60,0,1387.0,,2,0,1,0,0.0
0,0.273894237,68,0,0.242774566,4497.0,5,0,0,0,0.0
0,0.502590674,35,0,0.045513824,7667.0,5,0,0,0,1.0
0,0.03831644,31,0,320.0,,3,0,0,0,0.0
0,0.096699051,44,0,0.549014163,3600.0,3,0,1,0,2.0
1,0.986114968,37,1,1.039100161,5600.0,10,1,2,2,2.0
0,0.160219433,57,0,0.738219338,9400.0,19,0,2,0,0.0
0,0.846096159,37,0,0.668848168,4583.0,13,0,2,0,0.0
0,0.432555692,38,0,0.32266819,7000.0,6,0,3,0,0.0
0,0.015313088,70,0,0.050433237,4500.0,7,0,0,0,0.0
0,0.537072305,72,0,0.695888658,6250.0,24,0,2,0,1.0
0,0.19041934,66,0,0.25314937,1666.0,4,0,0,0,0.0
0,0.325598685,64,1,0.269212456,10500.0,18,0,1,0,0.0
0,0.848493207,43,0,0.298485941,4160.0,5,0,0,0,1.0
0,0.132492696,47,0,0.289854203,16666.0,14,0,1,0,2.0
0,0.141911874,57,0,0.209022007,10950.0,19,0,1,0,1.0
0,0.380796307,61,0,0.494715795,3500.0,7,0,1,0,1.0
0,0.760863975,38,0,0.535178777,2600.0,5,0,1,0,3.0
0,0.357494517,45,0,696.0,,8,0,0,0,0.0
0,0.288011315,43,0,0.297925519,4000.0,8,0,0,0,2.0
0,0.0,59,0,0.330040072,14473.0,6,0,1,0,1.0
0,0.781943143,27,0,0.215512754,1920.0,3,0,0,0,0.0
0,0.062223565,37,0,0.014562052,4600.0,5,0,0,0,0.0
0,0.063264663,57,0,0.154278576,1600.0,13,0,0,0,1.0
0,0.117907785,55,0,0.644310171,4964.0,13,0,1,0,1.0
0,0.73215119,50,0,0.574994,4166.0,3,0,2,0,2.0
0,0.058720891,28,0,0.074308564,3000.0,3,0,0,0,0.0
0,0.083810055,42,0,54.0,,2,0,0,0,0.0
0,0.0,66,0,0.0,,4,0,0,0,0.0
0,0.026591294,56,0,0.304805232,7033.0,24,0,1,0,0.0
0,0.438147525,55,0,0.375721094,3986.0,8,0,0,0,5.0
0,0.9999999,59,0,0.02576138,9160.0,3,1,0,0,1.0
0,0.437173826,50,0,0.142539497,8544.0,10,0,0,0,0.0
0,0.015052368,63,0,0.003845562,6500.0,6,0,0,0,0.0
0,0.011739765,60,0,0.167412627,10500.0,4,0,1,0,0.0
0,0.044473069,73,0,0.870625875,5000.0,10,0,4,0,0.0
0,0.027799305,62,0,0.204990884,8775.0,5,0,1,0,0.0
0,0.9999999,73,0,0.0,2912.0,1,0,0,0,0.0
0,0.08824386,40,0,1.176661264,1850.0,3,0,2,0,0.0
0,0.133982483,55,0,1615.0,1.0,13,0,1,0,0.0
0,0.704134068,31,0,0.146902159,7133.0,5,0,0,0,0.0
0,0.9999999,51,2,0.138893055,6666.0,2,0,0,1,0.0
0,0.998333889,41,0,0.356935654,7583.0,4,0,2,0,2.0
0,0.097105582,48,0,1.254553246,4666.0,15,0,2,0,0.0
0,0.794806761,54,0,1.676583493,2083.0,10,0,1,0,0.0
0,0.039319625,78,0,0.309086395,4027.0,6,0,1,0,0.0
0,0.172355315,80,0,0.176173698,10500.0,20,0,1,0,0.0
0,0.204434635,35,0,0.341182365,11975.0,16,0,3,0,0.0
0,0.112535546,39,0,0.702131673,5300.0,5,0,2,0,2.0
0,0.226856562,57,0,1.030492785,3672.0,7,0,2,0,0.0
0,0.157625109,54,0,0.096895579,3188.0,6,0,0,0,0.0
0,0.0,71,0,0.295326283,18250.0,22,0,6,0,1.0
0,0.9999999,46,0,0.391768039,6000.0,4,0,1,0,1.0
0,0.012681602,51,0,0.269430743,7500.0,15,0,2,0,2.0
0,0.031010767,54,0,0.342809673,10833.0,18,0,2,0,2.0
0,0.028070852,81,0,0.013594562,2500.0,3,0,0,0,0.0
0,0.53648363,30,1,3106.0,,9,0,1,0,0.0
0,0.006487647,61,0,0.001322751,5291.0,4,0,0,0,0.0
0,0.014049887,37,0,0.674399608,6120.0,9,0,1,0,0.0
0,0.02908091,64,0,0.132973405,5000.0,4,0,1,0,0.0
0,0.319925949,29,0,0.165783422,10000.0,11,0,0,0,0.0
0,0.019586707,57,0,0.010774509,89191.0,9,0,1,0,1.0
0,0.0,72,0,0.383076282,4797.0,7,0,2,0,0.0
0,0.042831549,50,0,1678.0,,8,0,1,0,0.0
0,0.261722069,72,1,0.54642476,1873.0,15,0,0,0,0.0
1,0.991648041,26,1,0.093287948,9400.0,7,0,0,0,1.0
0,0.9999999,63,1,0.137061721,3450.0,4,0,0,0,0.0
1,1.066386723,46,3,0.115073788,5691.0,7,2,0,1,2.0
0,0.9999999,34,0,0.849106905,3750.0,8,0,1,0,3.0
0,0.010653436,64,0,0.050692861,5700.0,5,0,0,0,1.0
0,0.043205917,88,0,0.343552149,3000.0,3,0,1,0,0.0
0,0.008993907,41,0,1265.0,,16,0,1,0,0.0
0,0.139119203,30,0,0.237720285,8000.0,8,0,1,0,2.0
0,0.014226321,75,0,0.019175455,1042.0,5,0,0,0,0.0
0,0.103458673,64,0,0.671744823,4200.0,13,0,1,0,1.0
0,0.112747181,46,0,2322.0,,3,0,1,0,
0,0.244347192,32,0,2464.0,,10,0,1,0,0.0
0,0.086599033,51,0,0.359143922,8316.0,14,0,1,0,4.0
0,0.033564245,83,2,0.064893511,10000.0,6,0,0,0,0.0
0,0.2167596,73,0,0.844011142,1435.0,13,0,0,0,0.0
0,0.587547046,56,0,0.085991401,10000.0,4,0,0,0,0.0
0,0.020666175,43,0,0.148691768,4700.0,4,0,1,0,2.0
0,0.009226736,53,0,0.00319936,5000.0,7,0,0,0,0.0
0,0.585188052,36,0,0.245188101,4571.0,4,0,1,0,0.0
1,0.62396204,30,0,0.159283695,6365.0,4,0,0,0,3.0
0,0.163836164,53,1,0.092762895,2500.0,5,0,0,0,0.0
0,0.193702166,61,0,0.290713528,6600.0,16,0,3,0,0.0
0,0.152989801,65,0,704.0,,4,0,1,0,0.0
0,0.40596395,50,2,0.943392466,5016.0,8,0,3,0,0.0
0,0.060327335,63,0,0.103057905,7684.0,10,0,1,0,0.0
0,0.155168966,49,0,0.101992715,9333.0,6,0,1,0,5.0
0,0.923415317,47,0,0.693461058,2400.0,9,1,2,1,3.0
0,0.019079746,58,0,0.27868033,4000.0,5,0,1,0,0.0
0,0.021314668,83,0,12.0,,5,0,0,0,0.0
0,0.535191278,53,0,0.372557928,8803.0,3,0,2,0,2.0
0,0.0374874,46,0,0.323167683,10000.0,9,0,3,0,2.0
1,0.511912485,36,0,0.690903215,6188.0,11,0,2,1,2.0
0,0.292167732,66,0,0.34762661,5666.0,9,0,1,0,0.0
0,0.427649829,30,0,0.56592099,2100.0,4,0,1,0,1.0
0,0.0,76,0,0.00311975,4166.0,4,0,0,0,0.0
0,0.9999999,40,0,0.206724216,2200.0,1,0,0,0,2.0
0,0.004468307,41,0,0.169619786,10835.0,6,0,1,0,3.0
0,0.000199996,58,0,0.285400055,7273.0,14,0,1,0,4.0
0,0.063061643,62,0,0.319174466,4166.0,12,0,2,0,0.0
0,0.583844783,57,2,0.424154988,4851.0,7,0,2,0,0.0
0,0.425966842,36,0,3764.0,,9,0,2,0,0.0
0,0.007440255,41,0,0.109648392,6000.0,5,0,0,1,0.0
0,0.005298426,42,0,0.545310268,6300.0,12,0,2,0,0.0
0,0.9999999,41,0,0.058442914,4790.0,1,0,0,0,0.0
0,0.363133484,65,0,0.24634009,3551.0,7,0,1,0,0.0
0,0.305651672,23,0,0.224855491,1729.0,5,0,0,0,0.0
0,0.032509988,39,0,0.454898807,7460.0,24,0,2,0,1.0
0,0.00559972,67,0,111.0,,6,0,0,0,0.0
0,0.286952067,34,0,0.461544871,12000.0,17,0,1,0,3.0
0,0.0,35,0,0.226834494,3733.0,6,0,2,0,0.0
0,0.914363016,50,1,0.316442606,2900.0,8,1,0,1,2.0
0,0.04570923,74,1,0.018897638,2539.0,10,0,0,0,0.0
0,0.423270784,43,0,1415.0,,10,0,0,0,0.0
0,0.054881894,60,0,0.369063094,10000.0,12,0,1,0,4.0
0,0.491845661,41,1,0.715478584,6466.0,13,0,2,0,0.0
0,0.008964755,64,1,885.0,,9,0,1,0,2.0
0,1.122261049,38,0,0.289625554,7450.0,10,0,0,0,3.0
0,0.312092198,56,0,0.139406648,12875.0,19,0,1,0,0.0
0,0.201210571,39,1,0.207975532,8500.0,14,0,0,0,1.0
0,0.119606184,42,0,2252.0,,6,0,2,0,0.0
0,0.198134881,37,0,0.305521609,9000.0,32,0,2,0,1.0
0,0.757467351,45,0,0.298720417,8830.0,11,0,1,0,0.0
0,0.397633531,39,0,0.23673687,3750.0,4,0,0,0,0.0
0,0.0,60,0,0.350636899,7300.0,8,0,1,0,0.0
0,0.016771965,71,0,0.686562776,3400.0,14,0,0,0,0.0
0,0.0,61,0,0.0,1892.0,7,0,0,0,0.0
0,0.008827464,53,0,0.101283572,9270.0,12,0,1,0,2.0
0,0.72546779,48,0,0.222222222,2852.0,7,0,0,0,0.0
0,0.052358447,71,0,0.245775422,10000.0,15,0,2,0,2.0
0,0.209197592,68,0,0.056078829,6900.0,5,0,0,0,0.0
0,0.012233717,57,0,0.042785723,8600.0,7,0,0,0,0.0
0,0.351645218,59,0,3413.0,,11,0,2,0,0.0
0,0.043140965,31,0,0.338740765,6225.0,7,0,2,0,0.0
0,0.208604687,69,0,2011.0,,5,0,1,0,0.0
0,0.54442558,49,0,1.071359066,3082.0,12,0,3,0,3.0
0,0.432132283,64,0,0.391128614,9648.0,21,0,2,0,0.0
0,0.030277064,40,0,3.0,,4,0,0,0,0.0
0,0.063748811,85,0,0.020996501,6000.0,10,0,0,0,0.0
0,0.623143176,64,0,3964.0,,28,0,2,0,1.0
0,0.765188608,38,1,0.225116279,6449.0,7,0,0,0,1.0
0,0.574379983,31,0,0.100315183,9200.0,7,0,0,0,2.0
0,0.030393921,53,0,245.0,,6,0,0,0,1.0
0,0.9999999,62,0,0.392986699,2480.0,5,0,0,1,0.0
0,0.006098161,55,0,0.279549521,9500.0,6,0,3,0,1.0
0,0.038537473,72,0,44.0,,4,0,0,0,0.0
0,0.107789037,47,0,4493.0,0.0,4,0,1,0,5.0
0,0.708033428,47,0,0.785454545,2474.0,4,0,0,0,1.0
0,0.0,44,1,575.0,,2,0,0,0,
0,0.0,38,0,0.7902722,2240.0,9,0,2,0,0.0
0,0.602071064,39,0,0.422907489,2950.0,5,0,1,1,0.0
0,0.007864447,68,1,0.001439885,8333.0,7,0,0,0,0.0
0,0.0,41,0,0.464511829,3000.0,5,0,2,0,3.0
0,0.133021881,73,0,0.284519868,12079.0,12,0,2,0,0.0
0,0.855714505,62,0,2695.0,,6,0,2,1,0.0
0,0.001645264,81,0,0.348505863,7930.0,14,0,4,0,0.0
0,0.9999999,72,0,905.0,,5,0,1,0,0.0
1,0.63721505,42,0,0.315337423,4889.0,6,0,0,0,0.0
0,0.288094797,33,0,0.217542797,6600.0,5,0,0,0,3.0
0,0.0,53,0,0.189544351,7000.0,11,0,1,0,0.0
0,0.000724991,81,0,0.000799361,1250.0,8,0,0,0,0.0
0,0.83719789,46,3,0.249216535,6700.0,6,1,1,1,3.0
0,0.9999999,64,0,0.393746592,5500.0,5,0,1,0,0.0
0,0.632252617,40,0,0.589927169,8100.0,8,0,2,0,2.0
0,0.605687226,41,0,3318.0,,11,0,2,0,1.0
1,0.960537958,50,1,0.381843295,7963.0,5,6,1,2,3.0
0,0.118493213,57,1,4504.0,,13,0,2,0,1.0
0,0.056713803,63,1,0.285378525,8083.0,13,0,1,0,0.0
0,0.027184782,75,0,0.540614846,4000.0,15,0,2,0,0.0
0,0.811993517,53,0,0.744040953,6250.0,14,0,2,1,2.0
0,0.95902049,42,2,0.387364391,4700.0,5,1,2,0,1.0
0,0.0,62,0,0.001363327,4400.0,3,0,0,0,2.0
0,0.11473184,38,0,0.496715224,3500.0,15,0,1,0,1.0
0,0.002847025,82,0,6.0,,5,0,0,0,0.0
0,0.074519355,55,0,3538.0,,14,0,3,0,0.0
0,0.334051689,50,0,4995.0,,10,0,1,0,1.0
0,0.105194625,80,0,0.518424798,6322.0,12,0,2,0,1.0
0,0.611241981,52,0,0.683241904,5650.0,19,0,1,0,0.0
0,0.010721944,60,0,0.240113612,13730.0,18,0,1,0,1.0
0,0.846088762,71,0,0.413891532,1050.0,4,0,0,0,0.0
0,0.00046031,48,0,9805.0,,15,0,5,0,0.0
0,0.0,33,0,90.0,,3,0,0,0,0.0
0,0.042130284,56,0,60.0,,4,0,0,0,
0,0.848742419,49,1,2577.0,0.0,8,0,0,0,0.0
0,0.013524207,58,0,0.288618564,6000.0,8,0,1,0,1.0
0,0.010832972,64,0,649.0,,3,0,1,0,0.0
0,0.337303364,44,0,627.0,,5,0,0,0,0.0
0,0.626273358,42,0,0.546151879,3910.0,9,0,1,0,2.0
0,0.708470219,62,0,0.182224934,4916.0,3,0,1,0,0.0
0,0.070621853,38,0,0.314063066,5517.0,5,0,2,0,4.0
0,0.181539563,58,1,0.395477619,6500.0,20,0,2,0,0.0
0,0.451117108,44,2,0.751612419,6666.0,12,0,4,2,0.0
0,0.315323778,57,0,0.080979755,4000.0,5,0,0,0,0.0
0,0.334917998,38,0,0.30305108,5833.0,10,0,0,0,3.0
0,0.205143984,62,0,0.255521871,6926.0,16,0,1,0,0.0
0,0.458335858,42,0,0.612722824,2860.0,10,0,2,0,1.0
0,0.0,41,0,0.140384371,7856.0,4,0,1,0,3.0
0,0.507894488,32,0,0.814786585,2623.0,3,0,1,0,0.0
0,0.552017856,59,0,0.217539159,9703.0,10,0,1,0,1.0
0,0.012564671,60,0,0.51995667,12000.0,6,0,4,0,1.0
0,0.450657735,42,0,0.146005118,7033.0,17,0,0,0,2.0
0,0.04603269,51,0,0.381924943,7833.0,10,0,1,0,0.0
0,0.44597775,49,0,0.914202899,5174.0,17,0,2,0,2.0
0,0.044426456,47,0,13.5,1.0,2,0,0,0,1.0
0,0.044604709,63,0,0.115526999,23500.0,5,0,1,0,1.0
0,0.0,67,0,43.0,,5,0,0,0,0.0
0,0.168095681,62,0,0.177792591,10500.0,10,0,1,0,0.0
0,0.127197876,48,0,0.279265493,2613.0,10,0,0,0,2.0
0,0.379196701,49,2,1370.0,,11,0,1,0,2.0
0,0.604348155,43,0,0.159668666,3500.0,7,0,0,0,0.0
1,0.096733575,24,0,0.049977283,2200.0,5,0,0,0,0.0
0,0.143034279,39,0,0.017997,6000.0,1,1,0,0,0.0
0,0.143654695,46,0,0.220713492,8100.0,8,0,1,0,6.0
0,0.019441043,70,0,340.0,,10,0,0,0,0.0
0,0.048248794,72,0,0.028485757,2000.0,3,0,0,0,0.0
0,0.081523138,55,0,4.094311377,667.0,8,0,2,0,0.0
0,0.054439909,48,0,0.325779037,6000.0,14,0,1,0,2.0
0,0.549548348,44,0,0.603305785,3750.0,7,0,1,0,1.0
0,0.804998945,58,1,0.551935066,8500.0,10,0,2,0,0.0
0,0.04424295,53,1,1.340975897,1700.0,16,0,2,1,0.0
0,0.0,49,3,0.405020096,13186.0,6,0,2,1,4.0
0,0.505377822,36,0,0.325033875,5903.0,9,0,1,0,2.0
0,0.612581676,55,2,0.064095511,18175.0,9,0,0,0,0.0
0,0.087338262,58,0,0.027984009,1750.0,8,0,0,0,0.0
0,0.05674818,32,1,0.856535866,4000.0,10,1,1,1,0.0
0,0.357666359,48,1,0.465629774,7200.0,15,0,3,0,1.0
0,0.478406248,56,0,0.369262398,23833.0,17,0,2,0,0.0
0,0.274415275,47,0,5138.0,,10,0,3,0,
0,0.034332899,30,0,0.234117647,1699.0,2,0,0,0,0.0
0,0.002612566,67,0,0.001188707,3364.0,4,0,0,0,0.0
0,0.36963037,43,0,0.016393443,670.0,1,0,0,0,0.0
0,0.021396674,38,0,1377.0,,4,0,1,0,
0,0.0,40,0,0.226477249,4856.0,3,0,0,0,2.0
1,0.98185118,47,2,0.566249299,5350.0,12,0,2,0,1.0
0,0.193152274,51,0,0.709525307,3180.0,2,0,1,0,1.0
1,1.001248439,53,0,237.0,,4,1,0,1,0.0
0,0.130246043,68,0,1393.0,,9,0,0,0,1.0
0,0.003888529,37,0,0.000333222,3000.0,2,0,0,0,0.0
0,0.644652716,62,0,2.022061358,2900.0,13,0,2,0,3.0
0,0.382295929,48,0,1.126892574,4160.0,12,0,2,0,3.0
0,0.841100244,65,0,2399.0,,9,0,1,0,0.0
0,0.265201721,33,0,0.932089165,1928.0,5,0,2,0,0.0
0,0.431189603,44,1,0.040031866,5020.0,3,0,0,0,0.0
0,0.323400005,57,0,0.270746644,25473.0,18,0,2,0,1.0
0,0.065138464,72,0,0.34252019,7800.0,8,0,2,0,1.0
0,0.018628039,69,0,597.0,,12,0,0,0,0.0
0,0.002266357,44,0,0.490420222,6210.0,6,0,1,0,2.0
0,0.284339458,56,0,0.27570611,10833.0,9,0,2,0,1.0
1,1.031069936,46,1,0.158099047,8500.0,15,0,2,0,0.0
0,0.218384189,61,0,0.235611884,9625.0,12,0,1,0,1.0
1,0.975688817,36,0,524.0,,8,0,0,0,0.0
0,0.047645622,53,0,0.287624505,7328.0,10,0,1,0,0.0
0,0.086333744,38,1,0.284178463,5580.0,13,0,1,0,3.0
0,0.041492976,69,0,0.472806607,6416.0,5,0,2,0,1.0
0,0.248772608,57,0,0.274230103,7500.0,7,0,1,0,0.0
0,0.508090419,62,0,2746.0,,4,0,1,0,0.0
1,0.069860279,42,1,0.005833102,25200.0,1,1,0,0,2.0
0,0.040556924,65,1,1036.0,,11,0,0,0,1.0
0,0.125241502,50,0,0.265264087,6796.0,6,0,2,0,5.0
1,0.9999999,47,0,0.004052959,3700.0,0,1,0,0,0.0
0,0.050432068,61,0,0.267535222,6600.0,13,0,1,0,0.0
0,1.008330556,63,0,0.786570743,2084.0,6,0,1,0,0.0
0,0.089527365,61,0,0.00949136,4108.0,3,0,0,0,0.0
0,0.297278993,58,0,6.99589359,5600.0,9,0,6,0,0.0
1,0.570714643,55,0,0.022988506,2000.0,2,0,0,0,2.0
0,0.0,35,0,750.0,,4,0,1,0,1.0
0,0.0,35,0,1.536963957,3800.0,7,0,1,0,1.0
0,0.111715105,47,0,0.315173697,16666.0,12,0,2,0,3.0
0,0.348783073,49,0,0.418032787,8783.0,12,0,1,0,0.0
0,0.449731856,32,0,0.610280619,7625.0,17,0,2,0,1.0
0,0.023392559,73,0,0.940030912,3234.0,19,0,2,0,0.0
0,0.068688801,55,0,0.414475114,4600.0,15,0,1,0,3.0
0,0.153179576,43,0,0.262382995,10255.0,6,0,1,0,1.0
0,0.09761683,73,0,190.0,,3,0,0,0,0.0
0,0.304277143,39,0,3.050980392,254.0,9,0,0,0,2.0
0,0.128435189,51,0,0.145795639,10500.0,6,0,1,0,0.0
0,0.815618438,42,0,0.366717506,5900.0,4,0,1,0,2.0
0,0.415873104,27,0,0.208936698,2416.0,7,0,0,0,0.0
0,0.453357309,50,2,0.361342537,4200.0,6,0,0,0,0.0
0,0.028451154,65,0,0.273740869,2600.0,6,0,0,0,0.0
0,0.088073739,42,0,166.0,,6,0,0,0,0.0
0,0.207519499,64,0,0.377135348,6087.0,5,0,1,0,0.0
0,0.124125125,29,0,0.017321785,1500.0,3,0,0,0,0.0
0,0.361005668,60,0,5714.0,,15,0,3,0,0.0
0,0.505679726,40,1,0.366623592,5416.0,13,0,2,1,3.0
0,0.112231477,42,0,0.476280835,6850.0,10,0,2,1,1.0
0,0.04960812,57,0,1.245573958,1750.0,21,0,1,0,2.0
0,0.9999999,29,1,0.0,2000.0,1,0,0,0,2.0
0,0.362885768,49,0,0.418019111,6592.0,13,0,1,0,2.0
0,0.629599452,48,1,0.959800848,5422.0,9,0,2,0,0.0
0,0.180703118,60,0,0.62991371,7300.0,20,0,2,0,2.0
0,0.032253947,37,0,0.581324763,5600.0,6,0,3,0,0.0
0,0.215571257,25,0,1.184313725,764.0,6,0,0,0,0.0
0,0.274919749,50,0,5463.0,,13,0,3,0,0.0
0,0.0,56,0,0.072053311,2400.0,2,0,0,0,0.0
0,0.035725943,56,0,0.268597024,6250.0,11,0,1,0,0.0
0,0.004107038,87,0,0.980849292,1200.0,11,0,2,0,0.0
0,0.029840916,62,0,0.312981152,11300.0,19,0,3,0,2.0
0,0.167183282,30,0,0.102206985,4666.0,3,0,0,0,0.0
0,0.000816647,58,0,0.000123442,8100.0,7,0,0,0,1.0
0,0.127408133,55,0,0.012470509,8900.0,8,0,0,0,1.0
0,0.0,78,0,0.179470088,6000.0,5,0,1,0,0.0
0,0.057390363,36,1,0.1776028,8000.0,9,0,2,0,0.0
1,1.20174482,33,3,0.177176148,2917.0,3,0,0,0,0.0
0,0.05269605,58,0,0.248402926,10800.0,12,0,2,0,0.0
0,0.0,57,0,1231.0,,6,0,1,0,0.0
0,0.170410212,70,0,149.0,,5,0,0,0,1.0
0,0.228107387,53,0,284.0,,6,0,1,0,1.0
0,0.646653037,55,1,4584.0,,13,0,2,0,0.0
0,0.9999999,34,0,0.0,1421.0,0,1,0,0,1.0
0,0.218196377,54,0,0.01348268,4820.0,5,0,0,1,0.0
1,0.887571346,41,2,0.690563277,4100.0,10,1,0,1,3.0
0,0.011344436,51,0,0.524766977,7509.0,9,0,1,0,2.0
0,0.0,60,0,0.382286056,8354.0,6,0,1,0,1.0
0,0.477457502,48,0,0.31341333,16833.0,17,0,4,0,2.0
0,0.337985305,28,0,0.165025785,4265.0,5,0,0,0,0.0
0,0.00818067,64,0,0.121234846,8000.0,18,0,1,0,0.0
1,0.9999999,45,0,0.0,3000.0,0,1,0,0,0.0
0,0.9999999,64,0,0.097403206,10666.0,1,0,1,0,1.0
0,0.807999769,83,0,0.534098582,2961.0,8,0,1,0,0.0
0,0.035754916,74,0,0.019940004,5666.0,8,0,0,0,0.0
0,0.37337147,67,0,0.446674891,8916.0,27,0,1,0,0.0
0,0.9999999,30,1,0.184852002,3445.0,2,0,1,0,0.0
0,0.068429613,45,0,0.310477823,4666.0,7,0,1,0,0.0
0,0.001719042,53,0,0.312032957,10437.0,8,0,2,0,4.0
0,0.9999999,68,0,1.199143469,1400.0,6,0,1,0,0.0
0,0.022931805,88,0,0.003332223,3000.0,3,0,0,0,0.0
0,0.026398944,53,0,0.517484761,6233.0,6,0,2,0,4.0
0,0.007821875,41,0,1.153589316,4791.0,7,0,3,0,1.0
0,0.0,43,0,0.0,1333.0,1,0,0,0,2.0
0,0.053245563,30,0,0.072505999,5833.0,3,0,0,0,0.0
0,0.443088923,54,3,2299.0,,12,2,0,0,0.0
0,0.9999999,55,0,688.0,,3,1,2,3,0.0
0,0.428986687,37,0,0.863254698,2500.0,6,0,2,0,0.0
0,0.0,60,0,0.0,,1,0,0,0,
0,0.325532768,47,1,0.165120594,10240.0,12,0,2,0,1.0
0,0.045953773,31,0,0.008614748,2901.0,3,0,0,0,0.0
0,0.970461426,44,3,0.413594379,12666.0,8,0,2,1,4.0
0,0.14645656,59,0,0.319924773,9570.0,16,0,2,0,0.0
0,0.246169826,35,1,0.697417616,11500.0,10,0,4,0,0.0
0,0.068874102,52,0,0.325779037,6000.0,12,0,1,0,1.0
0,0.0,60,0,0.160769884,7065.0,4,0,2,0,1.0
0,0.0,47,0,0.284085275,6050.0,5,0,1,0,0.0
0,0.9999999,43,0,0.032086577,5266.0,4,0,0,0,3.0
0,0.347921106,51,0,0.620534103,5541.0,13,0,3,0,1.0
0,0.109792057,38,0,0.246546672,7166.0,9,0,1,0,1.0
0,0.045951265,72,0,0.154461385,4000.0,9,0,0,0,0.0
0,0.138793757,62,0,0.197600686,5834.0,5,0,1,0,0.0
0,0.013298473,43,0,0.292275882,6770.0,7,0,2,1,0.0
0,0.127713838,59,0,0.268538517,12500.0,20,1,3,0,0.0
0,0.942141048,32,1,0.474603386,7500.0,10,1,1,0,3.0
0,0.9999999,45,0,0.110588941,10000.0,4,0,1,0,3.0
1,0.9999999,44,0,0.05545943,10980.0,0,0,0,0,3.0
0,0.9999999,43,0,0.001732673,8079.0,1,1,0,0,1.0
0,0.439684124,64,0,0.00400261,582369.0,11,0,0,0,1.0
0,0.023200944,58,0,1082.0,,10,0,1,0,0.0
0,0.225146765,41,0,0.318008912,9200.0,6,0,2,0,0.0
0,0.491642458,41,0,2847.0,0.0,11,0,1,1,2.0
0,0.002814763,77,0,0.009488212,3477.0,8,0,0,0,0.0
0,0.006533973,83,0,0.170139302,8398.0,9,0,1,0,0.0
0,0.087245638,44,0,0.305138972,5000.0,5,0,2,0,2.0
0,0.216557712,56,0,2281.0,,8,0,2,0,0.0
0,0.011682642,72,0,0.006094702,2132.0,3,0,0,0,0.0
0,0.028894559,56,0,0.140131278,6550.0,7,0,1,0,1.0
0,0.0,81,0,0.000706215,5663.0,5,0,0,0,0.0
0,0.073221881,60,0,0.199674082,40500.0,18,0,2,0,2.0
0,0.978043912,23,0,0.225553176,1400.0,3,0,0,0,0.0
0,0.06083778,64,0,1.412782956,750.0,10,0,1,0,0.0
0,0.028847611,50,0,0.003110765,9000.0,4,0,0,0,2.0
0,0.021748641,88,0,10.0,,3,0,0,0,
0,0.241776194,47,0,0.054744914,9388.0,5,0,0,0,2.0
0,0.159048085,45,0,0.12984905,6160.0,10,0,0,0,0.0
0,0.028189134,60,0,0.456043517,12500.0,8,0,3,0,1.0
1,0.684986663,53,2,0.254860571,9000.0,11,0,1,3,1.0
0,0.368817783,59,0,0.412025492,3608.0,6,1,0,0,0.0
0,0.0,39,0,0.473052695,10000.0,8,0,3,0,1.0
0,0.000919963,51,0,0.293326734,12122.0,6,0,1,0,0.0
0,0.014043028,59,0,0.147070367,17834.0,12,0,2,0,0.0
0,0.000315773,45,0,0.280842707,5600.0,15,0,2,0,2.0
0,0.025540565,75,0,0.129049057,9600.0,9,0,1,0,0.0
0,0.9999999,30,1,0.239173884,1500.0,3,0,0,0,0.0
0,0.350900716,45,0,0.652704694,4750.0,12,0,2,0,1.0
0,0.230530911,46,0,0.406473108,2100.0,11,0,0,0,0.0
0,0.252535352,74,0,0.014865638,3497.0,3,0,0,0,0.0
0,0.043792097,77,0,0.360808709,4500.0,6,0,2,0,0.0
1,0.9999999,23,0,0.0,2870.0,0,0,0,0,0.0
0,0.020595526,50,0,3846.0,,12,0,1,0,0.0
0,0.020956143,61,0,19.0,,10,0,0,0,0.0
0,0.004809326,68,0,0.004997501,4001.0,16,0,0,0,0.0
0,0.125792633,58,0,0.807884509,1800.0,13,0,1,0,1.0
0,0.413479326,71,0,0.326841975,8061.0,8,0,1,0,0.0
0,0.405617556,30,0,0.358940177,6000.0,11,0,1,0,1.0
0,0.81207517,56,4,0.018283582,5359.0,8,0,0,0,0.0
0,0.055041737,64,0,0.319678127,4100.0,5,0,1,0,0.0
1,0.903413822,59,1,0.031408308,986.0,3,1,0,0,0.0
0,0.061255393,42,0,1.138157895,455.0,3,0,0,0,2.0
0,0.002013583,40,0,5195.0,,6,0,4,0,2.0
1,0.272048377,54,1,6635.0,,10,0,6,0,0.0
0,0.015172892,55,1,0.255928091,18133.0,11,0,1,0,1.0
