srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,click_bool
503980,63969,5,219,127,4691,219,61695,4,8,0,2.56,221,5.52,189,0,8347,4,2,6,0,1,1,305668,132269,0,no
503996,334380,5,219,326,12836,100,118670,3,8,0,4.3,655,5.08,130,1,982,1,0,2,0,1,1,305668,665509,0,no
504026,53908,5,219,326,12836,219,131599,3,9,0,3.37,3356,4.68,129,0,7944,1,30,2,0,1,1,305668,517676,0,yes
504097,169060,5,219,326,12836,219,46501,4,9,0,5.18,3310,5.5,116,1,9402,1,3,1,0,1,1,305668,98451,0,no
504263,179983,24,216,271,1916,98,6375,4,9,0,4.98,3546,4.62,70.35,1,1828,1,6,2,1,2,0,305668,685151,0,no
504275,211323,5,219,326,12836,219,68420,3,7,0,3.04,504,4.95,44,1,8192,2,3,1,0,1,0,305668,132314,0,no
504275,211323,5,219,326,12836,219,68420,3,7,0,3.04,504,4.95,44,1,8192,2,3,1,0,1,0,305668,132314,0,no
504321,146041,7,103,326,12836,103,96101,4,8,0,2.56,9541,4.48,83.92,0,20315,1,24,2,0,1,0,305668,685151,0,yes
504327,196113,25,215,202,7846,41,11650,4,4,0,3.99,3530,4.85,84.53,0,21764,2,3,1,0,1,0,305668,685151,0,no
504361,154358,5,219,326,12836,219,33793,4,8,0,2.08,2186,4.58,76,1,7258,2,6,1,0,1,0,305668,127905,0,no
504368,348440,5,219,326,12836,100,134838,3,9,0,3.89,3517,0,134,0,3772,2,6,2,0,1,1,305668,537163,0,no
504368,348440,5,219,326,12836,100,134838,3,9,0,3.89,3517,0,134,0,3772,2,6,2,0,1,1,305668,537163,0,no
504368,348440,5,219,326,12836,100,3394,4,9,0,3.91,1792,0,220,1,3772,2,6,2,0,1,1,305668,537134,0,no
504368,348440,5,219,326,12836,100,3394,4,9,0,3.91,1792,0,220,1,3772,2,6,2,0,1,1,305668,537134,0,no
504447,172493,5,219,326,12836,219,71349,0,10,0,1.79,9541,5.6,272,0,9835,2,140,2,0,1,1,305668,170513,0,no
504447,172493,5,219,326,12836,219,71349,0,10,0,1.79,9541,5.6,272,0,9835,2,140,2,0,1,1,305668,170513,0,yes
504519,25877,15,55,326,12836,55,4287,4,7,0,5.67,4971,5.69,262.78,0,19392,2,24,2,1,1,1,305668,685151,0,no
504520,349406,5,219,326,12836,219,40197,4,8,0,0,9539,0,179,0,3278,4,99,2,0,1,0,305668,392823,0,no
504520,349406,5,219,326,12836,219,40197,4,8,0,0,9539,0,179,0,3278,4,99,2,0,1,0,305668,392823,0,yes
504527,323733,15,55,326,12836,219,105043,3,8,0,3.5,3314,5.45,142.17,0,26238,7,48,2,0,1,0,305668,685151,0,yes
504586,375414,5,219,326,12836,219,123641,3,7,0,3.64,3094,0,44,1,25158,1,3,3,2,2,0,305668,133336,0,yes
504614,391010,14,100,326,12836,100,95519,3,8,0,2.3,1186,0,104.57,1,7933,1,1,2,0,1,1,305668,498699,0,yes
504625,296545,32,220,326,12836,31,84999,3,9,0,6.8,7621,5.18,181.45,0,6285,1,40,2,0,1,1,305668,7628,0,yes
504661,62683,5,219,326,12836,220,20583,4,8,0,3.37,4354,5.12,147,0,9458,1,7,2,2,2,0,305668,595004,0,yes
504701,250108,32,220,326,12836,98,78308,4,9,0,3.18,124,5.23,150.26,0,4460,6,253,4,0,2,0,305668,355238,0,yes
504701,250108,32,220,326,12836,98,78308,4,9,0,3.18,124,5.23,150.26,0,4460,6,253,4,0,2,0,305668,355238,0,yes
504701,250108,32,220,326,12836,98,67462,4,9,0,1.39,78,5.14,115.58,0,4460,6,253,4,0,2,0,305668,356093,0,yes
504701,250108,32,220,326,12836,98,67462,4,9,0,1.39,78,5.14,115.58,0,4460,6,253,4,0,2,0,305668,356093,0,yes
504725,92232,5,219,326,12836,219,28569,2,10,0,3.99,26,4.77,127,1,10433,1,7,3,0,1,1,305668,438392,0,no
504759,244692,5,219,326,12836,219,90225,2,5,0,3.81,9541,5,169,0,8065,1,66,2,0,1,1,305668,595154,0,no
504856,98027,14,100,326,12836,100,120356,3,7,0,3.71,1704,5.08,68.11,1,20438,1,1,1,0,1,0,305668,125741,0,yes
504878,97899,5,219,326,12836,223,73484,3,8,0,5.67,1258,4.7,82,0,9847,2,171,2,2,1,1,305668,499360,0,no
504878,97899,5,219,326,12836,223,73484,3,8,0,5.67,1258,4.7,82,0,9847,2,171,2,2,1,1,305668,499360,0,no
504878,97899,5,219,326,12836,223,73484,3,8,0,5.67,1258,4.7,82,0,9847,2,171,2,2,1,1,305668,499360,0,no
504878,97899,5,219,326,12836,223,92333,3,1,0,5.19,9541,4.13,112,0,9847,2,171,2,2,1,1,305668,499371,0,no
504878,97899,5,219,326,12836,223,92333,3,1,0,5.19,9541,4.13,112,0,9847,2,171,2,2,1,1,305668,499371,0,no
504878,97899,5,219,326,12836,223,92333,3,1,0,5.19,9541,4.13,112,0,9847,2,171,2,2,1,1,305668,499371,0,no
504907,49822,12,99,326,12836,39,71171,2,5,0,1.95,62,4.46,111.18,0,15122,1,69,2,2,1,1,305668,685151,0,yes
504941,312770,5,219,326,12836,219,21222,2,6,0,3.22,9541,4,177,0,8347,4,4,4,2,1,1,305668,685151,0,yes
504941,312770,5,219,326,12836,219,21222,2,6,0,3.22,9541,4,177,0,8347,4,4,4,2,1,1,305668,685151,0,no
504941,312770,5,219,326,12836,219,100568,3,1,0,3.95,9541,5.05,99,0,8347,4,4,4,2,1,1,305668,685151,0,yes
504941,312770,5,219,326,12836,219,100568,3,1,0,3.95,9541,5.05,99,0,8347,4,4,4,2,1,1,305668,685151,0,no
504968,28766,5,219,326,12836,219,134077,3,10,0,3.61,9541,5.4,119,1,4139,1,22,4,0,1,1,305668,243712,0,yes
504968,28766,5,219,326,12836,219,134077,3,10,0,3.61,9541,5.4,119,1,4139,1,22,4,0,1,1,305668,243712,0,no
504994,378953,15,55,326,12836,145,22246,4,6,0,3.64,1449,0,84.8,0,10315,4,35,2,0,1,0,305668,685151,0,no
505026,5675,14,100,326,12836,100,104096,2,8,0,1.39,189,4.65,69.25,0,13927,1,5,2,0,1,1,305668,73035,0,yes
505192,85889,5,219,326,12836,219,118319,5,10,0,3.4,828,6.21,369,0,6621,2,134,2,0,1,0,305668,297009,0,yes
505294,69193,14,219,326,12836,219,134609,3,7,0,3.14,7717,4.3,25.14,1,10343,1,0,2,1,1,0,305668,232302,0,yes
505399,249811,14,100,326,12836,100,124602,2,5,0,0,1365,4.59,73.99,0,4858,1,14,1,0,1,1,305668,157436,0,yes
505426,317023,12,99,212,8078,99,113372,4,9,0,4.14,2256,5.67,240.45,1,21150,1,7,1,0,1,0,305668,685151,0,yes
505448,246692,24,216,177,12490,216,6767,3,8,0,1.1,9541,4.75,89.18,1,14922,1,47,1,0,1,0,305668,685151,0,no
505568,251362,24,216,326,12836,92,42184,3,7,0,2.3,5033,4.43,64.71,0,12398,1,109,1,1,1,1,305668,685151,0,no
505572,140934,14,100,326,12836,138,113938,3,8,0,4.17,459,5.24,355.29,1,26389,4,99,4,0,2,0,305668,352736,0,no
505572,140934,14,100,326,12836,138,113938,3,8,0,4.17,459,5.24,355.29,1,26389,4,99,4,0,2,0,305668,352736,0,no
505599,137140,5,219,326,12836,59,100691,3,9,0,4.22,4626,4.34,42,1,9974,7,7,1,1,1,0,305668,75763,0,yes
505635,21309,22,92,326,12836,31,111261,3,1,0,0,9541,4.86,62.32,0,7584,2,15,1,0,1,1,305668,685151,0,yes
505892,120593,5,219,326,12836,219,88768,3,8,0,5.1,682,5.33,149,0,9402,1,7,1,0,1,0,305668,260178,0,no
505927,330572,12,99,326,12836,26,38682,3,8,0,4.28,3399,4.58,76.35,0,5674,4,70,2,1,1,0,305668,685151,0,yes
505957,290991,5,219,326,12836,219,88465,0,5,0,0,9541,4.97,139,0,13330,1,105,2,0,1,0,305668,685151,0,no
505977,56981,5,219,326,12836,219,104310,3,7,0,3.09,143,5.23,138,1,23904,2,138,2,0,1,1,305668,685151,0,no
505984,306384,15,55,326,12836,138,71282,3,7,0,4.29,3413,5.17,116.05,0,23276,2,30,1,0,1,1,305668,685151,0,no
506037,388793,5,219,326,12836,219,83459,3,6,0,2.94,617,0,269,0,27608,1,21,2,2,1,1,305668,58596,0,no
506116,14537,5,219,326,12836,219,70302,2,7,0,4.01,241,4.91,65,0,23904,2,3,1,0,1,0,305668,685151,0,no
506116,14537,5,219,326,12836,219,70302,2,7,0,4.01,241,4.91,65,0,23904,2,3,1,0,1,0,305668,685151,0,yes
506151,321613,5,219,77,2886,219,33233,4,9,0,3.26,4559,5.11,202,0,6592,3,230,2,0,1,1,305668,685151,0,yes
506163,274498,29,132,326,12836,73,16650,3,6,0,1.79,88,4.7,104.23,0,13784,1,1,2,0,1,0,305668,685151,0,no
506186,217032,5,219,326,12836,219,108902,3,9,0,2.2,790,4.92,100,0,13498,2,4,2,2,1,1,305668,308577,0,no
506186,217032,5,219,326,12836,219,108902,3,9,0,2.2,790,4.92,100,0,13498,2,4,2,2,1,1,305668,308577,0,no
506225,142707,5,219,326,12836,4,105790,4,8,0,4.96,491,5.38,165,0,6678,2,63,2,0,1,0,305668,351002,0,no
506256,255554,5,154,93,9184,9,99546,4,6,0,4.5,647,4.77,62,1,27472,1,18,2,0,1,0,305668,685151,0,yes
506270,36002,5,219,326,12836,219,37283,3,8,0,3.04,9541,4.77,79,1,3358,2,2,1,1,1,1,305668,77398,0,no
506281,66950,5,33,326,12836,219,15608,3,9,0,2.3,961,5.16,99,0,7384,2,0,1,0,1,0,305668,685151,0,yes
506315,145473,14,100,326,12836,100,104096,2,8,0,1.39,189,4.6,57.95,1,13927,1,4,1,0,1,0,305668,264447,0,yes
506327,33000,18,129,326,12836,100,30935,3,8,0,4.64,8377,5.16,341.2,1,9536,2,28,1,0,1,0,305668,398863,0,yes
506333,48213,19,158,326,12836,158,7923,3,5,0,4.52,4658,4.33,57.82,1,21489,2,35,4,0,2,1,305668,685151,0,no
506388,333626,24,219,326,12836,219,128447,2,1,0,1.1,9541,5.04,99.7,0,25713,1,180,1,0,1,0,305668,182031,0,no
506388,333626,24,219,326,12836,219,128447,2,1,0,1.1,9541,5.04,99.7,0,25713,1,180,1,0,1,0,305668,182031,0,yes
506388,333626,24,219,326,12836,219,92307,2,6,0,0,9541,4.73,93.47,0,25713,1,180,1,0,1,0,305668,182293,0,no
506388,333626,24,219,326,12836,219,92307,2,6,0,0,9541,4.73,93.47,0,25713,1,180,1,0,1,0,305668,182293,0,yes
506495,195965,5,219,326,12836,219,20197,3,9,0,3.74,1847,5.56,339,0,18495,2,15,2,0,1,1,305668,161788,0,yes
506518,43762,16,31,326,12836,31,110085,3,8,0,3.64,1374,4.99,83.81,0,23562,2,3,2,0,1,1,305668,580679,0,no
506597,69020,19,158,326,12836,98,60580,3,8,0,3.61,5407,4.05,45,1,24765,1,2,1,0,1,1,305668,685151,0,yes
506614,239337,5,219,326,12836,99,126566,3,8,0,5.12,3349,5.41,187,0,5474,4,24,1,0,1,0,305668,420521,0,no
506644,61379,5,219,326,12836,219,53436,4,8,0,2.89,381,5.15,100,0,10737,2,3,2,0,1,1,305668,140026,0,no
506701,301012,5,219,326,12836,31,27640,3,8,0,6.43,7162,4.98,165,0,2799,2,50,2,2,1,0,305668,376773,0,yes
506771,147807,19,158,326,12836,99,71791,0,7,0,5.8,214,5.15,127.93,0,13292,2,32,2,0,1,0,305668,343171,0,yes
506771,147807,19,158,326,12836,99,71791,0,7,0,5.8,214,5.15,127.93,0,13292,2,32,2,0,1,0,305668,343171,0,no
506771,147807,19,158,326,12836,99,84959,0,7,0,5.86,147,4.98,101.83,0,13292,2,32,2,0,1,0,138236,343112,0,yes
506771,147807,19,158,326,12836,99,84959,0,7,0,5.86,147,4.98,101.83,0,13292,2,32,2,0,1,0,138236,343112,0,no
506797,268682,5,219,326,12836,219,26087,3,9,0,4.33,5658,5.07,109,0,650,3,67,2,0,1,0,50152,352862,0,no
506810,294406,14,100,326,12836,216,110337,3,8,0,4.01,2757,4.97,92.37,1,18309,7,15,1,0,1,0,305668,519963,0,yes
506843,174102,5,219,326,12836,99,94109,0,8,0,5.06,1858,5.1,80,0,4440,3,30,2,0,1,0,305668,685151,0,no
506854,255383,5,222,326,12836,31,30063,5,9,0,6.89,6048,6.1,689,0,25707,3,8,2,0,2,1,305668,685151,0,yes
506871,154505,24,216,326,12836,216,2977,4,10,0,4.11,540,4.77,90.68,1,20497,1,12,3,0,1,0,305668,685151,0,no
506871,154505,24,216,326,12836,216,2977,4,10,0,4.11,540,4.77,90.68,1,20497,1,12,3,0,1,0,305668,685151,0,yes
506871,154505,24,216,326,12836,216,55613,3,8,0,4.8,850,5.08,37.01,0,20497,1,12,3,0,1,0,305668,685151,0,no
506871,154505,24,216,326,12836,216,55613,3,8,0,4.8,850,5.08,37.01,0,20497,1,12,3,0,1,0,305668,685151,0,yes
506911,301668,5,219,326,12836,219,48858,0,7,0,0.69,5705,4.52,76,0,104,1,28,1,0,1,0,109372,66350,0,yes
506917,111050,5,219,326,12836,219,91639,4,8,0,0,68,5.71,148,1,23904,1,1,2,0,1,0,305668,465929,0,no
506943,312062,5,219,326,12836,219,14646,3,9,0,1.79,2866,4.51,99,0,27787,2,6,2,0,1,1,305668,191261,0,yes
506946,104357,12,99,326,12836,99,60940,3,9,0,2.71,1427,4.67,94.55,0,1054,1,17,2,0,1,0,305668,685151,0,yes
506950,172980,25,215,326,12836,215,133166,2,7,0,4.85,81,4.38,31.25,0,8442,1,1,2,0,1,1,305668,685151,0,yes
507029,320588,24,216,326,12836,98,76311,4,9,0,3.89,370,5.32,123.02,1,4460,4,50,2,0,1,1,305668,685151,0,yes
507048,39390,5,219,326,12836,219,12808,4,9,0,3.66,1307,4.87,89,1,6443,2,24,2,0,1,0,305668,485924,0,no
507048,39390,5,219,326,12836,219,12808,4,9,0,3.66,1307,4.87,89,1,6443,2,24,2,0,1,0,305668,485924,0,yes
507051,75231,5,219,326,12836,59,105670,4,9,0,3.61,1805,6.01,205,1,13083,7,34,2,0,1,0,305668,124334,0,no
507127,192053,31,219,326,12836,219,94770,2,6,0,0.69,80,4.56,65,0,5156,2,5,2,0,1,0,305668,282415,0,no
507284,135489,12,99,326,12836,215,41080,2,8,0,3.37,9541,3.71,45.44,0,9969,3,21,2,0,1,1,305668,685151,0,yes
507408,125853,5,219,326,12836,164,30477,2,10,0,4.16,1426,2.91,17,0,22448,1,89,1,0,1,0,305668,664472,0,no
507415,220640,5,219,326,12836,219,105210,0,9,0,2.3,9541,4.75,99,0,1860,1,1,2,0,1,1,305668,203276,0,no
507424,285175,5,177,326,12836,70,118408,4,9,0,4.98,1407,5.56,367,1,25423,7,47,2,0,1,0,305668,685151,0,no
507431,54136,5,219,326,12836,216,83767,4,9,0,3.5,81,5.54,123,0,28172,1,2,1,0,1,1,305668,534004,0,no
507466,31919,18,129,326,12836,55,84167,3,5,0,5.69,469,5.27,123.25,1,10979,6,120,2,0,1,0,305668,685151,0,no
507473,367151,5,219,326,12836,53,37503,5,10,0,4.63,502,0,326,0,6005,2,42,2,0,1,0,305668,591145,0,no
507526,235651,16,31,207,1407,31,6034,3,8,0,3.09,7459,4.53,64.98,1,26264,2,3,1,0,1,0,305668,233767,0,yes
507578,206375,5,219,326,12836,216,79008,4,9,0,3.83,2789,5.59,176,1,8609,4,31,2,0,1,1,305668,445466,0,yes
507636,6036,16,31,326,12836,31,77029,4,7,0,6.55,5234,5.54,207.29,0,25707,2,1,2,0,1,0,305668,230024,0,no
507702,22762,5,219,326,12836,14,66677,3,8,0,3.69,792,4.05,98,0,11842,5,106,4,0,1,0,305668,621129,0,yes
507866,51116,9,59,326,12836,59,18343,4,8,0,5.01,2924,5.58,128.43,0,11205,4,278,2,0,1,1,305668,685151,0,no
507866,51116,9,59,326,12836,59,18343,4,8,0,5.01,2924,5.58,128.43,0,11205,4,278,2,0,1,1,305668,685151,0,no
507866,51116,9,59,326,12836,59,71487,4,8,0,3.5,1272,5.85,160.51,1,11205,4,278,2,0,1,1,305668,685151,0,no
507866,51116,9,59,326,12836,59,71487,4,8,0,3.5,1272,5.85,160.51,1,11205,4,278,2,0,1,1,305668,685151,0,no
507924,217122,18,129,326,12836,55,26562,2,7,0,5.15,2466,4.7,154.24,0,5450,3,45,2,0,1,1,305668,232446,0,yes
508035,257941,24,216,326,12836,219,49364,2,9,0,2.4,574,4.82,104.95,0,19194,1,14,1,0,1,1,305668,685151,0,yes
508083,349924,5,219,326,12836,70,136285,5,9,0,3,2403,0,223,0,19441,2,48,2,0,1,1,216367,264169,0,no
508110,54966,5,219,326,12836,219,118655,3,8,0,5.75,4420,5.59,146,1,5872,4,60,2,0,1,0,305668,206394,0,no
508118,229284,5,219,326,12836,219,18177,2,7,0,1.61,773,4.95,84,1,27608,2,3,2,0,1,1,305668,668570,0,yes
508121,266853,5,219,326,12836,219,7775,3,7,0,2.48,439,4.87,79,0,7708,2,24,3,0,1,1,305668,53086,0,yes
508176,97192,5,219,326,12836,219,70681,3,9,0,1.95,1087,4.7,79,0,27758,1,10,2,0,1,1,305668,553578,0,no
508202,350441,5,219,326,12836,99,33574,4,7,0,6.14,177,0,252,1,13292,6,94,2,0,1,0,305668,334129,0,no
508296,223106,5,219,326,12836,219,59657,5,9,0,4.33,2390,5.87,265,0,8192,2,0,2,0,1,1,305668,220858,0,no
508319,51003,5,219,326,12836,219,77294,3,9,0,3.64,554,4.85,89,0,20551,1,4,2,0,1,1,305668,422808,0,no
508331,90030,5,219,326,12836,219,72185,3,8,0,1.95,772,4.93,83,1,24232,1,12,2,1,1,0,24988,564116,0,no
508331,90030,5,219,326,12836,219,72185,3,8,0,1.95,772,4.93,83,1,24232,1,12,2,1,1,0,24988,564116,0,yes
508359,285615,15,55,326,12836,70,56104,4,9,0,1.39,22,4.68,104.35,0,3116,4,108,2,0,1,0,305668,685151,0,no
508422,20041,5,219,326,12836,219,52129,3,7,0,0,9541,4.69,119,1,3791,2,8,2,0,1,1,305668,77351,0,no
508471,388418,5,219,326,12836,219,94194,4,9,0,2.89,230,0,319,0,7512,1,1,1,3,1,1,305668,685151,0,yes
508490,99207,14,100,326,12836,31,131184,0,1,0,5.96,3118,5.1,119.88,0,25721,2,102,2,0,1,1,305668,455844,0,yes
508502,254621,24,216,326,12836,55,57914,4,9,0,4.42,1495,5.01,102.05,0,10975,2,17,1,0,1,1,305668,685151,0,yes
508534,109074,14,100,326,12836,100,119256,4,8,0,2.4,1946,5.2,183.3,0,21087,2,25,4,0,1,1,305668,685151,0,yes
508556,122926,31,219,326,12836,219,56870,2,7,0,3.66,487,5.01,170,1,23676,2,134,2,0,1,1,305668,124770,0,no
508566,385894,16,31,171,4333,99,94209,4,8,0,5.57,2405,0,229.02,0,8082,1,4,1,0,1,0,305668,406401,0,yes
508605,17978,5,35,326,12836,35,4447,3,8,0,3.83,3957,4.77,51,0,3898,2,0,2,0,1,0,305668,685151,0,yes
508655,130917,5,92,326,12836,11,98020,3,1,0,2.3,1068,5.01,55,0,3405,1,5,1,0,1,0,305668,685151,0,no
508725,258109,24,216,326,12836,157,21182,5,8,0,3.66,2972,5.16,115.91,0,4510,1,4,1,0,1,0,305668,685151,0,yes
508818,62859,24,98,326,12836,216,128170,3,9,0,4.04,6063,4.76,69.97,0,18161,1,1,1,0,1,1,305668,685151,0,yes
508837,64497,5,219,326,12836,219,130729,4,8,0,0.69,2882,5.38,170,1,15608,3,0,2,0,1,1,305668,290494,0,yes
508849,304474,22,92,326,12836,14,102944,4,10,0,0.69,3786,5.21,112.69,0,23601,4,56,2,0,1,0,305668,685151,0,yes
508911,334848,5,219,326,12836,219,31382,3,7,0,0.69,2043,4.48,54,1,3328,1,1,2,0,1,1,305668,643531,0,yes
508983,283615,5,219,326,12836,205,138908,4,8,0,3.53,6630,5.5,155,1,11900,1,12,2,0,1,0,305668,545928,0,yes
509046,382556,5,219,326,12836,32,52814,4,1,0,3.74,9541,0,302,0,4639,3,27,1,1,1,0,305668,369321,0,no
509072,55699,5,219,326,12836,77,79163,3,6,0,1.1,4391,5.18,135,0,18885,8,6,2,0,1,0,305668,95022,0,yes
509186,196021,5,219,326,12836,219,46000,2,7,0,0,372,4.79,89,0,15367,1,3,2,0,1,0,305668,685151,0,yes
509229,90147,5,219,326,12836,219,8962,4,8,0,5.59,9541,5.96,212,1,2508,1,20,2,0,1,0,305668,685151,0,no
509249,15733,5,219,326,12836,100,138290,3,4,0,4.36,1553,4.53,42,1,17311,4,5,4,0,2,1,305668,685151,0,no
509301,49248,5,219,326,12836,202,40315,4,9,0,4.82,2152,5.28,183,0,25026,2,67,2,0,1,1,305668,635444,0,no
509335,78450,32,220,326,12836,220,38726,4,8,0,2.83,1102,5.16,162.83,0,1179,1,9,2,1,1,1,305668,685151,0,no
509346,230571,5,219,326,12836,219,17629,0,8,0,2.77,936,4.66,240,0,28358,3,22,2,0,1,0,305668,529898,0,yes
509449,290409,5,219,326,12836,219,119398,0,1,0,1.39,9541,4.74,69,0,25734,1,13,2,0,1,0,305668,93677,0,no
509460,279959,32,220,326,12836,99,23663,5,9,0,3.37,1359,5.78,437.87,0,22558,3,84,2,0,1,0,305668,22242,0,no
509483,91888,5,219,326,12836,219,85210,2,5,0,2.4,9541,4.82,96,0,27192,2,18,1,0,1,0,305668,256939,0,no
509629,265548,5,219,326,12836,219,90708,3,7,0,4.91,2899,5.14,269,0,23090,3,227,3,0,1,1,305668,522285,0,yes
509847,315668,14,100,326,12836,100,30931,2,7,0,3.22,401,4.6,68.18,0,19898,1,8,4,0,2,0,305668,482672,0,no
509890,166147,5,219,326,12836,219,23268,4,7,0,5.79,6177,5.59,139,1,24700,2,4,2,0,1,1,305668,332549,0,no
509901,28858,32,220,326,12836,103,35778,5,9,0,2.4,887,4.76,105.99,0,12606,1,118,2,0,1,0,305668,86318,0,no
510026,344266,15,55,326,12836,219,34214,4,8,0,5.78,742,0,315.82,0,4562,4,332,2,0,1,1,305668,685151,0,no
510074,269949,19,158,326,12836,158,28804,2,5,0,3.47,9541,2.92,18.42,0,4644,1,2,1,0,1,1,305668,685151,0,yes
510160,24692,5,219,326,12836,50,93641,5,8,0,2.2,117,5.86,249,1,874,2,6,1,0,1,0,305668,385327,0,no
510170,154953,5,219,326,12836,59,105670,4,9,0,3.61,1805,6.01,135,1,13083,6,64,2,0,1,0,305668,607700,0,yes
510196,342990,5,219,326,12836,219,20850,4,7,0,2.83,803,0,274,0,4138,2,27,4,0,1,0,305668,685151,0,no
510203,350928,24,216,326,12836,98,13309,3,9,0,5.32,1695,0,17.88,0,20721,3,52,2,0,1,0,305668,685151,0,no
510227,99985,5,31,326,12836,31,91868,4,1,0,2.2,3170,5.3,160,0,27256,10,21,2,0,1,0,305668,280072,0,yes
510252,120321,5,219,326,12836,219,79338,3,9,0,3.66,9541,4.86,84,0,15756,1,10,1,0,1,1,305668,33721,0,yes
510252,120321,5,219,326,12836,219,79338,3,9,0,3.66,9541,4.86,84,0,15756,1,10,1,0,1,1,305668,33721,0,no
510398,86844,14,100,326,12836,18,30707,4,8,0,2.89,140,5.9,457.45,1,21231,7,60,3,0,1,0,305668,121116,0,no
510424,270180,24,216,326,12836,39,34178,5,8,0,4.26,3689,5.64,205.66,1,1284,5,39,4,0,2,0,305668,685151,0,yes
510487,375556,11,103,326,12836,100,63898,2,6,0,3.18,9541,0,110.03,0,18010,2,30,2,0,1,0,305668,685151,0,no
510515,87208,5,219,326,12836,219,21469,4,9,0,3.47,4047,5.25,163,1,27236,3,15,2,0,1,0,305668,440141,0,yes
510523,162878,24,216,326,12836,154,68908,3,8,0,5.4,1312,4.37,76.39,0,13247,1,66,1,0,1,0,305668,685151,0,yes
510554,123620,5,219,326,12836,50,129913,3,7,0,4.49,3474,5.48,180,1,5353,3,30,2,0,2,1,305668,328164,0,no
510834,200361,5,219,326,12836,55,71438,2,6,0,2.83,49,4.8,63,0,10010,1,28,1,0,1,1,305668,314886,0,no
510840,286075,5,219,326,12836,31,108962,0,8,0,6.83,9541,5.46,255,0,23559,4,39,2,2,1,1,305668,511972,0,yes
510852,230461,32,220,326,12836,99,13855,3,9,0,5.58,194,5.52,186,0,13292,2,183,2,1,1,0,305668,25434,0,no
510999,104097,24,216,326,12836,117,24599,4,6,0,3.22,59,4.69,42.54,1,15669,1,2,1,0,1,0,305668,685151,0,yes
511150,147316,5,219,326,12836,219,23268,4,7,0,5.79,1822,5.59,226,1,4562,3,28,1,0,1,1,305668,554475,0,no
511249,153351,18,129,326,12836,56,14559,4,8,0,4.62,205,4.96,118.83,0,16822,3,17,2,0,1,1,305668,159677,0,yes
511335,128691,11,103,326,12836,103,131394,4,10,0,3.78,371,4.76,118.06,0,26538,1,4,1,0,1,1,305668,685151,0,yes
511346,170289,14,219,326,12836,215,23835,0,1,0,1.61,9541,4.49,83.45,0,1841,1,16,2,1,1,1,305668,304675,0,no
511435,197086,5,219,326,12836,219,94143,3,8,0,1.61,2262,4.83,110,0,6658,2,1,2,0,1,1,305668,568947,0,yes
511500,213479,9,59,326,12836,59,2434,4,8,0,2.94,1056,5.98,214.96,1,19941,3,89,3,3,2,1,305668,344320,0,yes
511500,213479,9,59,326,12836,59,2434,4,8,0,2.94,1056,5.98,214.96,1,19941,3,89,3,3,2,1,305668,344320,0,no
511500,213479,9,59,326,12836,59,16666,3,8,0,2.71,1249,4.79,66.47,1,19941,3,89,3,3,2,1,305668,351970,0,yes
511500,213479,9,59,326,12836,59,16666,3,8,0,2.71,1249,4.79,66.47,1,19941,3,89,3,3,2,1,305668,351970,0,no
511509,122574,14,100,326,12836,100,34966,3,9,0,5.04,2849,5.32,113.84,0,15438,1,10,2,0,1,1,305668,685151,0,no
511550,188434,14,100,326,12836,100,78182,3,8,0,3.71,1666,5.22,164.29,1,20438,1,20,2,2,1,1,305668,523561,0,yes
511553,235599,15,55,217,5451,219,1178,4,9,0,2.64,4146,5.36,185.58,0,22204,2,18,1,0,1,0,305668,685151,0,yes
511569,237294,3,14,326,12836,14,138975,3,8,0,2.08,9541,4.4,47.38,0,18727,1,0,2,0,1,1,305668,685151,0,yes
511590,331039,5,219,326,12836,14,42388,3,7,0,2.3,56,4.17,37,1,13681,2,111,1,0,1,0,305668,685151,0,no
511632,318597,5,219,326,12836,219,98073,2,8,0,2.48,629,4.65,93,1,19194,1,1,3,0,1,1,305668,650572,0,yes
511688,358168,15,55,326,12836,219,104098,2,7,0,0.69,9541,0,151.78,0,305,2,55,1,1,1,0,305668,685151,0,yes
511719,343614,32,220,326,12836,99,29564,2,1,0,5.09,9541,0,302.48,0,5474,2,224,3,1,1,0,305668,20082,0,no
511730,186465,5,219,326,12836,14,59517,3,7,0,3.85,660,4.23,55,0,11842,1,57,2,1,1,0,305668,581861,0,no
511760,123281,18,129,326,12836,129,41519,4,8,0,2.64,9541,4.79,187.22,0,11512,4,47,2,0,1,0,305668,685151,0,no
511760,123281,18,129,326,12836,129,41519,4,8,0,2.64,9541,4.79,187.22,0,11512,4,47,2,0,1,0,305668,685151,0,yes
512078,9513,5,219,326,12836,219,90708,3,7,0,4.91,2899,5.08,122,0,23090,3,29,4,0,1,1,305668,374626,0,yes
512083,247050,32,220,326,12836,220,75781,5,9,0,5,1754,5.42,210.9,0,20905,10,19,2,0,1,0,305668,95,0,yes
