,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
86513,0,0.172894237,72,0,0.052912257,12000.0,2,0,0,0,0.0
17184,0,0.134802107,55,0,0.796881248,2500.0,12,0,1,0,1.0
124124,0,0.010913311,34,0,0.003573392,3637.0,3,0,0,0,0.0
115451,0,0.041792193,76,3,0.019426721,10500.0,14,1,0,0,0.0
42383,0,0.013047495,46,0,0.381265089,10354.0,11,0,2,0,0.0
2990,0,0.295296876,31,3,0.507164279,3000.0,10,0,1,0,0.0
74267,0,0.220996322,42,2,0.182610098,6198.0,9,0,1,1,2.0
10350,0,0.9999999,32,0,0.0,3000.0,0,0,0,0,0.0
135436,0,0.445348597,50,0,0.248020158,8333.0,11,0,0,0,1.0
94963,0,0.051881082,34,0,0.43091515,3900.0,7,0,1,0,3.0
70953,1,0.440622694,52,0,0.292886402,20017.0,12,1,4,0,2.0
40355,1,0.911292924,72,1,0.398299079,5643.0,14,0,2,1,0.0
86094,0,0.1467006,50,0,2227.0,,11,0,1,0,0.0
44291,0,0.014163808,52,0,0.217463756,6000.0,9,0,1,0,1.0
89547,0,0.008159782,69,0,1263.0,,6,0,2,0,0.0
16259,0,0.060029011,67,0,0.144171166,5000.0,5,0,0,0,1.0
89008,0,0.090171343,51,0,887.0,,8,0,1,0,0.0
115007,0,0.063595868,61,0,0.337545325,9100.0,15,0,2,0,0.0
6993,0,0.436637557,52,0,0.242476852,5183.0,8,0,1,0,0.0
112958,0,0.21201862,54,0,0.195874119,9500.0,11,0,1,0,4.0
93515,0,0.302903952,47,3,0.347587439,7833.0,11,1,1,0,3.0
76108,1,0.962258161,63,0,0.383144318,17987.0,19,0,3,0,1.0
139527,0,0.976515229,70,0,0.279112754,2704.0,6,0,0,0,0.0
100310,0,0.113777634,66,0,0.439331863,3172.0,11,0,1,0,0.0
130529,0,0.068154308,45,0,0.267627308,7147.0,5,0,1,0,3.0
25399,0,0.001827273,40,0,2.049875312,400.0,11,0,1,0,1.0
98575,0,0.068699614,70,0,0.610918877,2600.0,9,0,2,0,0.0
144588,0,0.122867321,53,0,58.0,,2,0,0,0,
135085,0,0.0,40,0,0.347330534,5000.0,7,0,2,0,2.0
75400,0,0.563973593,39,0,0.578488787,7000.0,18,0,1,0,2.0
104005,1,0.99980004,34,0,0.397787705,4700.0,5,5,1,1,0.0
136301,0,0.0,54,0,0.340385092,12100.0,10,0,2,0,1.0
89840,0,0.970233307,70,0,4144.0,,12,0,1,0,0.0
114224,0,0.0,35,0,6162.0,,7,0,3,0,3.0
4977,0,0.0538919,74,0,0.0041511,7226.0,5,0,0,0,0.0
50709,0,0.305994899,48,0,0.31929748,9166.0,9,0,1,0,1.0
31783,0,0.9999999,56,0,2485.0,,8,0,1,0,0.0
7607,0,0.023247094,31,0,0.32183908,2000.0,3,0,0,0,0.0
2090,0,0.20223306,70,2,0.657354741,41666.0,22,0,5,0,1.0
39622,0,0.078295571,56,0,0.278735359,10500.0,13,0,2,0,0.0
124042,1,0.756656885,52,2,0.574809018,5366.0,6,1,2,0,0.0
78545,0,0.151023182,50,0,0.148868599,15113.0,14,0,1,0,1.0
56189,0,0.0,51,0,0.362676056,7667.0,4,0,1,0,0.0
88046,0,0.914379204,88,0,332.0,,7,0,0,0,0.0
74215,0,0.265348566,49,0,0.271734382,11444.0,10,0,2,0,0.0
12787,0,0.401406479,46,0,0.143180909,7500.0,4,0,0,0,0.0
117219,0,0.189750586,52,5,1666.0,,10,0,2,0,1.0
32068,0,1.013266451,30,0,0.531078154,6000.0,20,0,2,0,1.0
63762,0,0.571407253,48,0,0.034695678,3400.0,6,0,0,0,0.0
62349,0,0.00978175,74,0,0.00177841,5622.0,5,0,0,0,0.0
95,0,0.791173628,44,0,0.51241535,3100.0,5,0,1,0,0.0
15627,0,0.233863918,70,0,2.33744856,1700.0,15,0,5,0,0.0
113702,0,0.0257425,57,0,0.144462432,10500.0,17,0,1,0,0.0
44369,0,0.009613866,54,0,0.152894121,13250.0,10,0,1,0,4.0
65035,0,0.326307101,69,5,1.273602369,2700.0,15,1,2,0,1.0
59301,0,0.121974446,33,0,0.371713509,3308.0,8,0,1,0,0.0
70009,0,0.9999999,42,1,91.0,,0,0,0,0,0.0
84653,0,0.004868688,52,0,0.090488689,8000.0,32,0,1,0,0.0
89446,0,0.002557293,63,0,0.334266293,2500.0,7,0,0,0,0.0
11314,0,0.669107448,68,0,2535.0,,7,0,1,0,0.0
67034,0,0.888012187,49,0,4977.0,0.0,6,0,2,0,2.0
148601,0,0.018787544,62,0,0.152980877,8000.0,12,0,1,0,0.0
72561,1,0.852115073,59,3,0.969076719,6790.0,19,6,2,1,0.0
142835,0,0.047716989,47,0,1614.0,,18,0,2,0,0.0
23688,0,0.950739435,52,0,0.467460942,8896.0,9,0,2,0,2.0
941,0,0.029132576,68,0,0.008222093,10337.0,10,0,1,0,1.0
135586,0,0.460357801,52,0,2690.0,,14,0,2,0,0.0
143326,0,0.070732317,82,0,641.0,,10,0,1,0,0.0
2450,0,0.070773663,84,2,1332.0,,9,1,1,0,0.0
133995,0,0.050684397,32,0,2004.0,0.0,19,0,1,0,2.0
125384,0,0.068183982,25,0,0.136411059,3833.0,6,0,0,0,0.0
146571,0,1.040319979,41,1,0.482531312,4550.0,8,0,1,0,2.0
107130,0,0.852155892,50,0,0.358771298,12500.0,8,0,1,0,2.0
11081,0,0.02547926,71,0,0.265189971,6500.0,11,0,1,0,1.0
45269,0,0.001074005,74,0,0.094181164,5000.0,9,0,0,0,0.0
36098,0,0.047483407,54,0,0.042299044,7115.0,20,0,0,0,1.0
109772,0,0.132520862,65,0,0.170843521,3271.0,11,0,0,0,0.0
61996,0,0.338665905,53,0,0.168079509,3420.0,3,0,0,0,0.0
129219,0,0.016949831,60,0,0.007756636,8250.0,9,0,0,0,0.0
146969,0,0.020871103,54,1,515.0,,13,0,1,0,0.0
18270,1,0.177802163,71,0,2.022939347,2571.0,18,0,5,0,0.0
101054,0,0.034306209,52,2,0.435753701,22833.0,15,0,2,0,2.0
35404,0,0.063374865,61,0,2306.0,,5,0,1,0,5.0
18870,0,0.250852585,75,0,0.204718048,6188.0,14,0,0,0,1.0
83967,0,0.540444698,62,0,0.498572011,4901.0,8,0,1,0,1.0
116690,0,0.093906094,47,0,0.287163814,8179.0,3,2,0,0,2.0
71072,0,0.460009908,63,0,0.804239152,5000.0,10,0,2,1,0.0
131468,0,0.428162785,45,0,0.489942277,5716.0,9,0,2,0,0.0
66036,0,0.389830508,59,3,0.0583495,6700.0,7,0,1,0,3.0
98709,0,0.082978801,38,0,0.269989616,8666.0,10,0,1,0,0.0
41211,1,0.577449623,35,1,0.47316072,6333.0,6,0,2,0,0.0
63354,0,0.022578707,67,0,0.100474881,4000.0,11,0,1,0,0.0
148063,0,0.199626095,39,0,0.195967339,6000.0,8,0,1,0,0.0
55582,0,0.373002709,53,0,0.106959205,8750.0,5,0,0,1,0.0
62722,0,0.772742419,31,0,0.3875803,1400.0,5,0,0,0,0.0
31818,1,0.55290426,39,0,0.507246377,2690.0,9,0,0,0,0.0
140963,1,0.578609494,47,0,0.697976129,1926.0,13,0,0,0,0.0
107679,0,0.067834831,56,0,1470.0,,4,0,1,0,
133462,0,0.089044595,47,0,920.0,,7,0,1,0,
49689,0,0.068927924,39,0,0.322973267,4600.0,17,0,1,0,0.0
111953,1,0.928997937,49,4,0.406358238,8083.0,9,1,2,0,0.0
97423,0,0.01337392,54,0,0.129181084,2600.0,12,0,0,0,1.0
13570,0,0.007699331,54,0,0.24140558,10500.0,17,0,3,0,0.0
5553,0,0.40648491,51,0,0.520321669,4600.0,13,0,1,0,2.0
76858,1,0.871934605,38,0,571.0,,6,1,1,0,0.0
89030,0,0.0,76,0,1327.0,,10,0,1,0,0.0
50298,0,0.386665333,52,0,0.308152022,10708.0,11,0,1,0,1.0
129137,0,0.029098545,48,0,0.094761382,14583.0,4,0,1,0,2.0
125148,0,4.79e-05,48,0,0.001152643,6072.0,15,0,0,0,0.0
90735,0,0.9999999,74,0,0.389037946,2608.0,7,0,1,0,0.0
84646,0,0.1356023,40,0,0.280951882,9538.0,10,0,1,0,1.0
33754,0,0.437853076,74,0,0.25974805,5000.0,12,0,0,0,1.0
99844,0,0.641290581,28,0,0.165179945,3250.0,5,0,0,0,0.0
3099,0,0.042471042,66,0,0.005947553,14795.0,13,0,0,0,1.0
27387,0,0.654072432,70,0,0.613515445,12592.0,10,0,2,0,0.0
60807,0,1.008835155,22,0,260.0,,7,0,0,0,0.0
56293,0,0.474875251,62,0,0.678550208,8414.0,22,0,1,0,0.0
55538,0,0.041054724,64,0,0.133470226,11200.0,25,0,1,0,0.0
103809,0,0.722543353,30,0,0.86087198,3600.0,12,0,2,0,0.0
54756,0,0.001279966,75,0,0.440616967,5834.0,12,0,1,1,0.0
128139,0,0.016831784,80,0,0.153409091,8975.0,21,0,2,0,3.0
3619,0,0.036454819,49,0,0.085076597,25000.0,7,0,1,0,0.0
138385,0,0.961121555,40,2,0.336224055,7033.0,14,0,1,0,1.0
67837,0,0.090691802,64,0,2176.0,,15,0,1,0,2.0
85307,0,0.023518119,49,0,4393.0,,16,0,4,0,0.0
5164,0,0.876765083,37,1,0.859739473,3300.0,8,0,1,0,3.0
123379,0,0.435914102,47,0,0.084808533,13500.0,6,0,0,0,0.0
2226,0,0.431177706,65,0,0.304904717,3200.0,3,0,0,0,0.0
29441,0,0.63119135,50,1,0.471964965,13928.0,15,0,4,0,4.0
18884,0,0.303422692,47,0,0.492972232,5833.0,26,0,1,0,0.0
101811,0,0.002324173,63,0,0.220043331,18000.0,15,0,2,0,1.0
6243,1,0.97064133,50,1,0.363528815,5916.0,10,1,0,2,2.0
130331,0,0.19760479,61,0,15.0,,8,0,0,0,0.0
112039,0,0.019223326,81,0,1369.0,0.0,3,0,0,0,0.0
82434,0,1.030521726,65,0,889.0,,3,0,1,0,0.0
6157,0,0.060070543,69,0,0.011759059,4166.0,3,0,0,0,0.0
114081,0,0.482140587,85,0,0.131053036,2601.0,7,0,0,0,0.0
9804,0,0.138881464,44,0,0.218597675,8000.0,7,0,0,0,0.0
119809,0,0.127713838,59,0,0.268538517,12500.0,20,1,3,0,0.0
15495,0,0.027368788,47,0,0.25478858,5533.0,9,0,1,0,3.0
119524,0,1.023976024,54,0,0.005070137,5916.0,1,0,0,0,0.0
62556,0,0.000491064,67,0,828.0,,11,0,1,0,0.0
52471,0,0.9999999,22,98,0.0,,0,98,0,98,0.0
2114,0,0.0,37,0,2865.0,,8,0,5,0,2.0
2468,0,0.002197706,81,0,0.078437404,3250.0,6,0,0,0,1.0
34856,0,0.082807144,78,0,0.014610889,6501.0,6,0,0,0,0.0
140010,0,0.398573428,37,0,0.093796248,25000.0,4,0,1,0,0.0
105278,0,0.0,60,0,0.00079992,10000.0,12,0,0,0,0.0
20282,0,0.532011842,44,0,0.604643281,5900.0,14,0,1,0,2.0
30682,0,0.971337155,38,1,0.451034011,5850.0,4,0,2,0,1.0
25450,0,0.267700027,55,0,0.43194784,3680.0,15,0,1,0,0.0
3367,0,0.035994001,53,0,2343.0,,3,0,1,0,0.0
73314,0,0.005319725,67,0,1717.0,,16,0,1,0,0.0
44779,0,0.038721222,73,0,0.232775484,4600.0,9,0,2,0,0.0
122426,0,0.095734496,34,0,0.004029249,6700.0,2,0,0,0,0.0
35138,0,0.0,74,0,0.017800262,5336.0,10,0,0,0,1.0
117654,1,1.04494382,61,0,25.0,,1,0,0,0,0.0
87558,0,0.009354385,73,0,0.819781392,3750.0,40,0,1,0,1.0
79579,0,0.971730637,25,2,0.536181943,1450.0,6,0,0,0,0.0
110631,0,0.007290087,81,0,6.0,,4,0,0,0,0.0
61925,0,0.0,61,0,0.081972676,3000.0,6,0,0,0,0.0
103926,0,0.045129273,51,0,1.343328336,1333.0,7,0,1,0,3.0
17181,0,0.398139438,62,0,0.468723222,3500.0,18,0,1,0,0.0
108782,0,0.031374609,64,0,37.0,,5,0,0,0,0.0
62692,0,0.02407622,53,0,0.608906322,4333.0,27,0,1,0,0.0
123119,0,0.686030802,54,0,0.261415398,9000.0,4,0,1,0,0.0
117200,1,0.352908041,51,1,1113.0,,6,0,1,0,0.0
147400,0,0.602769119,70,0,1430.0,,6,0,0,0,0.0
144496,0,0.893545013,32,0,0.889110889,1000.0,7,0,0,0,0.0
55084,0,0.157714038,33,0,0.474506401,4608.0,18,0,1,0,0.0
105877,0,0.100148622,57,0,0.315980003,5800.0,11,0,1,0,0.0
40077,0,0.175776357,44,0,0.358877297,10830.0,10,0,2,0,2.0
78051,0,0.881807836,67,0,0.311961393,2900.0,10,0,0,0,1.0
127036,0,0.569647678,63,0,4400.0,,5,0,2,0,0.0
62163,0,0.03940942,86,1,41.0,,6,0,0,0,0.0
144014,1,0.758419326,45,4,0.350392992,16666.0,6,2,2,2,1.0
133647,0,0.9999999,38,0,0.093234792,7035.0,4,0,0,0,3.0
14724,0,0.141403416,38,0,0.676476517,4960.0,3,0,1,0,1.0
79247,0,0.043973376,65,0,1984.0,,10,0,1,0,0.0
32395,0,0.015692559,63,0,2458.0,,13,0,1,0,0.0
52675,0,0.021195294,63,0,0.48716611,9583.0,10,0,4,0,0.0
105914,0,0.658039032,60,0,0.307669233,10000.0,8,0,1,0,0.0
35896,0,0.019981655,70,0,0.083465566,3150.0,11,0,0,0,1.0
3702,0,0.281885767,87,0,0.164475902,11867.0,7,0,2,0,0.0
21330,0,0.221864237,34,0,0.162408354,4500.0,6,0,1,0,0.0
50147,0,0.450988302,62,0,0.512113617,8378.0,10,0,2,0,0.0
54674,0,0.008351557,80,1,0.057438062,9000.0,6,0,0,0,0.0
70433,0,0.0,39,1,4474.0,,22,0,1,0,0.0
22577,1,0.462920464,47,0,706.0,,11,0,0,0,1.0
122039,0,0.014069551,48,0,0.060303078,6400.0,5,0,0,0,3.0
85449,0,0.320536725,52,0,0.456704602,8083.0,12,0,1,0,0.0
1930,0,0.665173572,54,0,0.166102842,2955.0,3,0,0,0,0.0
77533,0,0.272929282,33,0,0.4252812,5600.0,7,0,1,0,2.0
57010,0,0.164503977,76,0,106.0,,1,0,0,0,0.0
30268,0,0.513542992,32,0,0.047401485,1750.0,3,0,0,0,0.0
77453,0,0.819970183,36,1,2658.0,,6,0,1,0,1.0
99437,0,0.031254904,65,0,1267.0,,9,0,1,0,0.0
46085,0,0.053998457,44,0,0.688937093,2304.0,4,0,1,0,2.0
88061,0,0.589089793,35,0,0.421426619,3658.0,6,0,0,0,1.0
125414,0,0.0,56,0,0.0,0.0,1,0,0,0,1.0
84579,0,0.010353868,92,0,28.0,,4,0,0,0,0.0
111823,0,0.150877447,74,0,3894.0,,19,0,3,0,0.0
36174,0,0.011899109,41,0,0.250774923,10000.0,6,0,1,0,2.0
136854,0,0.14574834,63,0,0.017994002,3000.0,2,0,0,0,1.0
85508,0,0.9999999,61,0,0.537615596,4000.0,4,0,2,0,0.0
59975,0,0.194819137,73,0,0.053510274,2335.0,3,0,0,0,0.0
68548,0,0.262832883,55,0,0.269688385,5294.0,10,0,2,0,0.0
89768,0,0.9999999,54,0,0.766038994,6000.0,3,0,2,0,0.0
14759,0,0.039140414,43,0,0.012426796,7000.0,4,0,0,0,3.0
136441,0,0.10948233,54,0,0.116627791,3000.0,12,0,0,0,0.0
19106,0,0.569308424,44,0,0.690419924,5500.0,13,0,2,0,0.0
31485,0,0.05211666,49,0,0.28238823,7000.0,12,0,2,0,2.0
47236,1,0.29609446,24,1,9.0,,2,0,0,0,0.0
78047,0,0.663431848,50,0,0.061638687,3990.0,7,0,0,0,0.0
132637,0,0.004084466,62,0,0.007328448,1500.0,6,0,0,0,0.0
70364,0,0.157474021,35,0,0.011656953,1200.0,3,0,0,0,0.0
119408,0,0.497075846,51,0,0.408776371,5924.0,19,0,2,0,0.0
105604,0,0.1337797,38,0,0.363370628,9920.0,9,0,2,0,4.0
91098,0,0.770180856,43,0,0.113055182,5200.0,10,0,0,1,3.0
45698,0,0.513463965,53,0,0.148505114,10167.0,14,0,0,0,0.0
5424,0,0.046203495,61,0,0.865615142,1584.0,6,0,2,0,0.0
38283,0,0.296445154,42,0,0.755422243,2166.0,16,0,0,0,0.0
117106,0,0.086994563,52,0,0.627236581,6035.0,8,0,2,0,1.0
105810,0,0.049897828,65,0,0.084612793,20776.0,4,0,1,0,1.0
126775,0,0.06119694,62,0,0.107132654,10500.0,3,0,1,0,0.0
143694,1,0.080387541,49,1,3540.0,,11,1,3,0,1.0
15480,0,0.147217056,46,0,0.331761868,9120.0,6,0,1,0,3.0
138921,0,0.011133086,76,0,0.005860193,2388.0,3,0,0,0,0.0
80486,0,0.185572462,46,0,0.211234321,5500.0,7,0,1,0,5.0
7305,0,0.075568999,55,0,0.180576254,16103.0,18,0,1,0,0.0
81046,0,0.027979093,58,1,3560.0,,10,0,1,0,0.0
100257,0,0.0,31,0,0.270358306,1534.0,4,0,0,0,0.0
130607,0,0.0,55,0,0.0,,4,0,0,0,0.0
105347,0,0.515798736,66,0,0.681442851,2300.0,4,0,1,0,0.0
53940,0,0.339798711,32,0,0.582683463,5000.0,13,0,1,0,3.0
8677,0,0.135185442,42,0,4501.0,,13,0,2,0,1.0
51299,0,0.14078285,44,0,0.1875125,25000.0,13,0,3,0,2.0
89435,0,0.00855821,90,0,0.757105061,11716.0,11,0,1,0,1.0
140052,0,0.999933775,26,0,0.21579274,6445.0,5,0,0,0,0.0
36044,1,0.9999999,33,0,0.651449517,3000.0,2,2,1,0,3.0
13751,0,0.952682796,39,1,0.317511686,2780.0,6,0,0,0,1.0
30425,0,0.004550041,53,0,0.648796246,13000.0,24,0,2,0,2.0
316,0,0.730271957,36,1,0.632794037,5500.0,10,0,2,0,0.0
36885,0,0.055361564,61,0,0.32526475,2643.0,6,0,2,0,1.0
4109,0,0.802013972,50,0,0.369595906,11333.0,9,0,1,0,3.0
147856,0,0.384470777,62,0,1.026518966,2978.0,12,0,2,0,0.0
7775,0,1028.0,27,0,442.0,,2,0,0,0,0.0
77799,0,0.77245509,45,0,0.387178985,5100.0,5,0,1,0,3.0
35532,0,0.9999999,46,1,0.456635841,4000.0,5,0,1,0,0.0
114979,0,0.571989505,35,0,0.224962506,6000.0,5,0,0,0,1.0
94226,0,0.9999999,37,0,0.0,,0,1,0,0,0.0
122027,0,0.168244636,58,1,0.406734858,8700.0,13,0,1,0,0.0
68905,0,0.899431733,66,0,0.480241588,5794.0,8,0,2,0,0.0
65064,0,0.015124055,56,0,7.721393035,200.0,10,0,1,0,0.0
29406,0,0.0,62,0,0.447063806,7083.0,11,0,1,0,1.0
44341,0,0.00749875,70,0,0.227172717,3635.0,7,1,1,0,0.0
137331,0,0.093171136,54,0,0.328706274,1800.0,12,0,1,0,1.0
10452,1,0.089741436,55,0,1.034881138,4500.0,20,0,3,0,0.0
78777,0,0.008114756,55,0,5693.0,,11,0,4,0,0.0
92260,0,0.350278426,37,0,0.541718384,7250.0,14,0,2,0,3.0
29078,0,0.026211651,61,0,557.0,,7,0,1,0,0.0
112493,0,0.059181863,69,0,0.543561411,7058.0,15,0,1,0,1.0
26170,0,0.315109027,54,1,0.150280627,10333.0,8,0,0,0,0.0
15826,1,0.825587206,45,4,0.089334549,2193.0,6,1,0,0,2.0
15865,0,0.001819846,56,0,0.348959187,6100.0,17,0,1,0,1.0
103447,0,0.02626956,70,0,0.36393383,5500.0,5,0,2,0,1.0
105186,0,0.0,67,0,0.415429955,9500.0,11,0,2,0,1.0
67631,0,0.9999999,40,0,0.150645624,3484.0,2,0,0,0,1.0
84352,0,0.601642157,52,0,0.968007998,4000.0,6,0,2,0,2.0
114999,0,0.451088022,32,0,0.027119458,16666.0,8,0,0,0,0.0
113839,0,0.0158741,70,0,0.416329445,4200.0,13,0,0,0,0.0
27192,0,0.138763894,57,1,0.13865901,5920.0,13,0,0,0,1.0
145311,0,0.075175063,34,0,0.292933619,7004.0,5,0,1,0,2.0
136474,0,0.008292458,62,0,0.37468776,1200.0,7,0,1,0,0.0
97765,0,0.031339473,57,0,0.30756104,7617.0,8,0,2,0,0.0
56246,0,0.296261214,72,0,0.235310923,10500.0,26,0,2,0,0.0
403,0,0.088845558,62,0,0.073772011,5394.0,5,0,0,0,0.0
58111,0,0.128782829,30,0,28.0,,3,0,0,0,
25862,0,0.041708213,72,0,0.092358962,4200.0,4,0,0,0,0.0
142966,0,0.225568233,63,0,0.073194144,4166.0,14,0,0,0,0.0
16154,0,0.061602679,30,0,0.785564854,1911.0,5,0,1,1,0.0
38110,0,0.443094274,30,0,0.190607735,3257.0,6,0,0,0,2.0
93565,0,0.071628288,50,0,0.008267604,702500.0,12,0,4,0,2.0
86374,0,0.140883826,55,1,0.374361253,4500.0,12,0,1,0,2.0
14766,0,1.007992008,22,0,0.032258065,929.0,2,0,0,0,0.0
24661,0,0.690661868,53,0,0.423127083,6900.0,7,0,2,0,3.0
60594,0,0.116474788,47,0,0.315550287,5060.0,12,0,1,0,2.0
110681,1,0.006803611,79,2,0.003998401,2500.0,12,0,0,1,0.0
147942,0,0.0,69,0,0.35094151,6000.0,8,0,1,0,1.0
149514,0,0.973006748,49,2,1.613590939,1500.0,12,0,1,0,0.0
114915,0,0.9999999,29,1,375.0,,2,0,0,0,0.0
146852,0,0.373154281,42,0,0.540992547,5500.0,21,0,1,0,1.0
74824,1,0.9999999,32,0,0.0,2100.0,0,0,0,0,4.0
29258,0,0.206697618,43,0,0.351770559,3416.0,8,0,0,0,1.0
106460,0,0.029775802,53,0,0.209598578,6750.0,11,0,2,0,2.0
70298,0,0.077115361,33,0,0.180215733,3800.0,9,0,1,0,0.0
56415,0,0.062623695,38,0,0.044407979,19500.0,7,0,0,0,2.0
70303,0,0.028922088,51,0,0.0074985,3333.0,4,0,0,0,2.0
129768,0,0.06311272,57,0,0.068586283,5000.0,17,0,0,0,0.0
5798,0,0.9999999,39,2,0.137884145,3676.0,2,0,0,0,3.0
53463,0,0.03646391,40,0,0.011415715,12000.0,4,0,0,0,4.0
91683,0,0.196695936,49,0,0.446102568,13200.0,13,0,3,0,4.0
41708,0,0.9999999,63,0,0.499656593,2911.0,7,0,0,0,1.0
103883,0,0.0,61,0,4229.0,,6,0,2,0,0.0
38125,0,0.01469853,72,0,0.255819534,4166.0,5,0,1,0,0.0
95893,0,0.0,71,0,0.018902038,6083.0,8,0,0,0,0.0
116015,0,0.037174205,67,0,0.245377165,10220.0,12,0,1,0,1.0
20245,0,0.992265623,49,0,0.484552846,6149.0,12,0,0,0,3.0
9720,0,0.138444298,58,0,301.0,,5,0,0,0,0.0
2803,0,0.9999999,41,2,0.083688206,5400.0,2,0,0,0,1.0
119581,0,0.00076746,61,0,0.221385719,8500.0,10,0,1,0,1.0
26367,0,0.392326605,48,0,0.476565501,5205.0,10,0,1,0,1.0
92568,0,0.577269693,39,1,0.653443852,5066.0,13,0,1,0,2.0
137769,0,0.011359546,44,0,0.137641412,5833.0,4,0,0,0,1.0
139475,1,0.08683928,40,0,0.166211915,4397.0,16,0,0,0,0.0
12636,0,0.013303334,59,0,0.1896013,8000.0,11,0,1,0,0.0
38204,0,0.039835521,35,0,0.099063771,20400.0,13,0,1,0,2.0
19771,0,0.000570812,88,0,347.0,,8,0,0,0,
92567,0,0.597402597,40,0,0.686256504,6533.0,13,0,1,0,1.0
46534,0,0.001488446,57,3,0.377693846,4500.0,17,0,1,0,0.0
11697,0,0.347420344,54,0,0.28330141,11485.0,5,0,3,0,3.0
126282,0,0.650017948,60,0,472.0,,13,0,0,0,0.0
72672,0,0.0,46,0,0.289005659,7421.0,6,0,2,0,3.0
42426,0,0.013742288,30,0,14.0,,3,0,0,0,0.0
72723,0,356.0,83,0,0.191556896,6300.0,6,0,2,0,1.0
25988,0,0.049999014,61,0,0.162837757,8400.0,8,0,1,0,1.0
57569,0,0.9999999,36,0,0.227572225,1972.0,1,0,0,0,0.0
77623,0,0.097004672,29,0,0.021956479,5100.0,5,0,0,0,0.0
118926,0,0.043699272,50,0,0.061978297,9583.0,3,0,0,0,0.0
107873,0,0.57778201,46,0,0.133483729,20833.0,8,1,2,0,2.0
2298,0,0.080634898,48,0,0.131345763,10833.0,5,0,2,0,4.0
79139,0,0.120983408,60,0,1.058269164,8700.0,12,0,5,0,1.0
52595,0,0.034758402,36,0,0.158390866,7531.0,11,0,0,0,1.0
64246,0,0.846889814,68,0,0.528294648,5212.0,17,0,0,0,1.0
143136,0,0.009961512,59,0,0.006922651,10833.0,22,0,0,0,0.0
139707,0,0.210843233,64,0,5598.0,,20,0,1,0,5.0
102596,1,0.943352216,37,2,0.029035462,17116.0,4,0,0,0,2.0
27711,0,0.159051273,28,0,899.0,0.0,6,0,1,0,0.0
74995,0,0.025836608,61,0,0.022763367,5666.0,4,0,0,0,0.0
73220,0,0.2329967,45,0,0.250743042,3700.0,9,0,0,0,0.0
15321,0,0.9999999,44,0,0.565083638,5200.0,4,0,2,0,2.0
65015,0,0.00599976,70,0,0.216885007,2060.0,6,0,1,0,0.0
40105,0,0.0,78,0,0.432168968,1230.0,11,0,0,0,0.0
124865,0,0.569659043,58,0,0.265244918,3000.0,6,0,0,0,2.0
23329,0,0.537253035,31,0,0.136893569,2658.0,4,0,0,0,0.0
21674,0,0.0,47,0,0.275766017,5025.0,8,0,1,0,3.0
57110,0,0.077367008,80,0,0.005217164,7666.0,2,0,0,0,0.0
10971,0,0.073550711,41,0,0.166244501,7500.0,11,0,0,0,0.0
30792,0,0.108554698,50,0,0.192713077,7684.0,9,0,1,0,0.0
77869,0,0.020507157,57,0,2520.0,,7,0,2,0,0.0
50012,0,0.552558272,38,1,0.345142244,3725.0,7,0,0,0,0.0
112176,0,0.698754659,32,0,0.159275684,2705.0,6,0,0,0,0.0
122731,0,0.998287671,62,1,0.002329086,7298.0,1,0,0,0,4.0
79675,0,0.099270471,43,0,0.557408109,7916.0,9,0,2,0,2.0
85762,0,0.010614568,44,0,0.152007217,6650.0,3,0,2,0,0.0
59721,0,0.162569064,50,0,0.752527684,2076.0,10,0,1,0,0.0
86333,0,0.035918852,43,0,0.261101499,6935.0,6,0,1,0,1.0
119886,0,0.0963191,62,0,0.237650823,15000.0,20,0,1,0,1.0
131299,0,0.9999999,33,0,0.099025043,5230.0,6,0,0,0,1.0
88721,1,0.865094997,55,0,0.586872133,8500.0,20,0,2,0,0.0
90310,0,0.120935894,66,0,0.127686246,5583.0,7,0,0,0,1.0
44746,0,0.28432201,56,0,0.232719283,5916.0,6,0,1,0,1.0
69427,0,0.197823171,51,0,0.809063054,6200.0,12,0,3,0,0.0
53023,0,0.02179742,52,0,0.416877943,5521.0,5,0,1,0,1.0
130678,0,0.9999999,48,0,543.0,,4,0,0,2,0.0
110217,0,0.0,42,0,0.45848988,8250.0,8,0,4,0,3.0
45559,0,0.172673969,32,0,0.505671986,5200.0,11,0,1,0,0.0
37193,0,0.020522958,52,0,1211.0,,11,0,1,0,0.0
48174,0,0.636114476,45,0,0.520716946,8591.0,14,0,1,0,3.0
20663,0,0.017106019,73,0,915.0,,6,0,2,0,1.0
104845,0,0.617351763,41,4,0.167588827,15000.0,14,1,1,0,2.0
66058,0,0.043260856,69,0,2204.0,,5,0,1,0,0.0
22931,0,0.03569599,33,0,0.503498542,6859.0,13,0,2,0,2.0
54450,0,0.9999999,52,0,0.627945727,4200.0,5,0,1,0,1.0
79573,0,0.767423127,43,0,0.214761239,24333.0,20,0,2,0,4.0
67709,0,0.401418053,42,0,0.476652335,10000.0,9,0,4,0,0.0
