"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
36329,36328,0.929546,36,0,1950,"?",6,0,1,0,"0","cluster0","n"
36330,36329,0.009444,51,0,0.001757,"2845",3,0,0,0,"1","cluster0","n"
36331,36330,0.011626,47,0,0.575495,"7834",25,0,2,0,"3","cluster0","n"
36332,36331,0.4961,53,0,0.916458,"2800",9,0,1,0,"0","cluster0","n"
36333,36332,0.219096,46,0,0.543482,"5208",10,0,1,0,"1","cluster0","n"
36334,36333,0.530412,47,0,1482,"?",9,0,0,0,"0","cluster0","n"
36335,36334,0.054427,47,0,0.011997,"4750",7,0,0,0,"0","cluster0","n"
36336,36335,0.675883,50,0,1.040078,"8183",8,0,2,0,"2","cluster0","n"
36337,36336,0.20664,45,0,0.282252,"5239",2,0,1,0,"0","cluster0","n"
36338,36337,0.013155,62,0,0.311136,"8108",7,0,1,0,"0","cluster0","n"
36339,36338,0.408,47,0,0.310199,"8500",9,0,1,1,"1","cluster0","n"
36340,36339,0.083357,49,0,1564,"?",6,0,1,0,"0","cluster0","n"
36341,36340,0.00295,49,0,1398,"?",10,0,1,0,"0","cluster0","n"
36342,36341,0.032112,54,1,0.281086,"6666",10,0,2,0,"1","cluster0","n"
36343,36342,0.104748,40,0,0.588984,"5500",20,0,2,0,"2","cluster0","n"
36344,36343,0.012476,43,0,0.005475,"4200",5,0,0,0,"0","cluster0","n"
36345,36344,0.006817,67,0,0.416597,"6000",13,0,3,0,"0","cluster0","n"
36346,36345,0.034455,85,0,75,"?",6,0,0,0,"0","cluster0","n"
36347,36346,0.34608,48,0,0.550515,"6700",19,0,2,0,"2","cluster0","n"
36348,36347,0.042558,86,0,0.004428,"7000",7,0,0,0,"0","cluster0","n"
36349,36348,0,73,0,2138,"?",8,0,1,0,"0","cluster0","n"
36350,36349,1,64,0,0.856731,"1388",2,0,1,0,"0","cluster0","n"
36351,36350,0.089452,88,0,0.065259,"2083",3,0,0,0,"0","cluster0","n"
36352,36351,0.084368,51,0,0.552457,"5413",7,0,2,0,"1","cluster0","n"
36353,36352,0.010687,56,0,0.164584,"2800",4,0,0,0,"0","cluster0","n"
36354,36353,0.082046,83,0,0.051864,"4800",7,0,0,0,"0","cluster0","n"
36355,36354,0.03557,68,0,39,"?",6,0,0,0,"0","cluster0","n"
36356,36355,1,37,1,135,"0",1,0,0,0,"2","cluster0","n"
36357,36356,0,75,0,1737,"?",2,0,1,0,"3","cluster0","n"
36358,36357,0.412042,25,1,0.334074,"2250",7,0,0,0,"0","cluster0","n"
36359,36358,0.062198,74,0,0.249821,"7000",8,0,1,0,"0","cluster0","n"
36360,36359,0.011608,59,0,2487,"?",12,0,2,0,"0","cluster0","n"
36361,36360,0.843157,26,1,1168,"?",4,0,1,0,"0","cluster0","n"
36362,36361,0.478835,51,0,0.281414,"9700",13,0,1,0,"0","cluster0","n"
36363,36362,0.031434,49,0,0.269288,"8800",11,0,2,0,"1","cluster0","n"
36364,36363,0.347427,44,0,0.564891,"5200",11,0,1,0,"2","cluster0","n"
36365,36364,0,83,0,1,"?",10,0,0,0,"?","cluster0","n"
36366,36365,0.342832,47,1,0.259491,"2238",2,4,0,0,"2","cluster0","y"
36367,36366,0.082021,78,0,577,"?",15,0,0,0,"0","cluster0","n"
36368,36367,0.409644,63,0,0.322309,"3325",6,0,0,0,"0","cluster0","y"
36369,36368,0.035212,64,0,0.007004,"8708",4,0,0,0,"0","cluster0","n"
36370,36369,0.052042,75,0,1422,"?",6,0,1,0,"0","cluster0","n"
36371,36370,0.350106,61,0,0.317137,"5000",13,0,2,0,"0","cluster0","n"
36372,36371,0.063583,35,0,201,"?",12,0,0,0,"0","cluster0","n"
36373,36372,0.090073,44,0,0.610954,"2829",7,0,1,0,"0","cluster0","n"
36374,36373,0.027544,33,0,0.027137,"4900",4,0,0,0,"0","cluster0","n"
36375,36374,1,77,0,0,"?",2,0,0,0,"0","cluster0","n"
36376,36375,0.411809,58,0,0.941975,"4566",14,0,1,0,"0","cluster0","n"
36377,36376,0.32289,46,0,0.208667,"4499",5,0,0,0,"0","cluster0","n"
36378,36377,0.720061,27,2,634,"?",3,0,0,2,"0","cluster0","y"
36379,36378,0.036849,62,0,59,"?",2,0,0,0,"0","cluster0","n"
36380,36379,0.029374,52,0,0.146673,"4417",8,0,0,0,"0","cluster0","n"
36381,36380,0.125212,63,1,0.038057,"8171",4,0,1,0,"0","cluster0","n"
36382,36381,0.137918,58,0,0.387324,"3833",17,0,0,0,"0","cluster0","n"
36383,36382,0.478817,35,0,0.129057,"6500",4,0,0,0,"0","cluster0","n"
36384,36383,0.01449,81,0,697,"?",7,0,0,0,"0","cluster0","n"
36385,36384,0.064391,82,0,1225,"?",6,0,1,0,"0","cluster0","n"
36386,36385,0.640085,62,0,0.204927,"2800",5,0,0,0,"0","cluster0","n"
36387,36386,0.005067,66,0,0.422604,"6175",20,0,3,0,"0","cluster0","n"
36388,36387,0.765474,46,1,0.377292,"13254",13,0,1,1,"1","cluster0","n"
36389,36388,0,34,0,0.340665,"5500",10,0,1,0,"0","cluster0","n"
36390,36389,0.17646,31,0,0.104718,"5700",8,0,0,0,"0","cluster0","n"
36391,36390,0.150983,79,0,0.039276,"2265",3,0,0,0,"0","cluster0","n"
36392,36391,0.070811,57,1,457,"?",7,0,0,0,"0","cluster0","n"
36393,36392,0.038658,67,0,0.011994,"2000",3,0,0,0,"0","cluster0","n"
36394,36393,0.91131,57,0,0.604331,"11683",19,0,3,0,"3","cluster0","n"
36395,36394,0.038177,82,0,0.101324,"3700",3,0,1,0,"0","cluster0","n"
36396,36395,0.556166,67,0,0.428351,"7780",10,1,1,0,"3","cluster0","n"
36397,36396,0.115437,40,0,4472,"?",11,0,2,0,"1","cluster0","n"
36398,36397,0.260962,64,0,0.688279,"3130",10,0,1,0,"2","cluster0","n"
36399,36398,0.39399,57,1,0.161893,"13230",14,0,1,0,"0","cluster0","n"
36400,36399,0.001621,54,1,0.489385,"5416",12,0,2,0,"0","cluster0","n"
36401,36400,0.386625,48,0,0.292554,"8876",15,0,1,0,"2","cluster0","n"
36402,36401,0.924624,46,3,0.552142,"3384",7,0,0,1,"0","cluster0","y"
36403,36402,0.24046,35,0,0.623289,"6500",11,0,2,0,"2","cluster0","n"
36404,36403,0.832924,52,0,0.27905,"2400",3,0,0,0,"1","cluster0","n"
36405,36404,0.017224,63,0,0.172207,"4000",6,0,1,0,"0","cluster0","n"
36406,36405,0.94139,49,1,0.577642,"10000",40,0,2,0,"0","cluster0","n"
36407,36406,0.088784,45,0,0.56137,"2655",17,0,1,0,"2","cluster0","n"
36408,36407,0.034548,73,0,1.027474,"3930",4,0,2,0,"0","cluster0","n"
36409,36408,1,62,0,357,"?",7,0,0,0,"0","cluster0","n"
36410,36409,0.113369,52,0,0.27923,"10750",14,0,2,0,"2","cluster0","n"
36411,36410,0.070726,58,0,0.060137,"7166",8,0,1,0,"0","cluster0","n"
36412,36411,0.051996,39,0,0.274242,"3000",5,0,0,0,"2","cluster0","n"
36413,36412,0.033627,67,0,555,"?",9,0,0,0,"0","cluster0","n"
36414,36413,0.636416,45,0,0.324659,"5417",5,0,1,0,"0","cluster0","n"
36415,36414,0,52,0,0.413813,"6775",8,1,1,0,"1","cluster0","n"
36416,36415,0.261641,49,0,0.375485,"8500",10,0,2,0,"3","cluster0","n"
36417,36416,0.091593,38,0,0.244784,"15000",6,0,3,0,"1","cluster0","n"
36418,36417,0.032759,34,1,0.221571,"7333",5,0,2,0,"0","cluster0","n"
36419,36418,0.248579,70,0,0.354779,"2144",8,0,1,0,"0","cluster0","n"
36420,36419,1.162879,67,3,0.431827,"2500",2,1,1,0,"0","cluster0","y"
36421,36420,0,49,0,4434,"?",6,0,2,0,"0","cluster0","n"
36422,36421,0.578027,82,0,0.443702,"2992",5,0,1,0,"0","cluster0","n"
36423,36422,0.088721,60,0,0.308695,"5600",10,0,1,0,"0","cluster0","n"
36424,36423,0.730486,57,0,1.066919,"3167",19,0,1,0,"0","cluster0","n"
36425,36424,0,56,0,186,"?",2,0,0,0,"0","cluster0","n"
36426,36425,0.022799,68,0,1.104952,"2200",9,0,2,0,"0","cluster0","n"
36427,36426,0.038204,49,0,0.058952,"45833",7,0,1,0,"1","cluster0","n"
36428,36427,0.066379,37,0,0.189364,"3083",5,0,0,0,"0","cluster0","n"
36429,36428,0.144647,36,0,0.112752,"6500",5,0,0,0,"3","cluster0","n"
36430,36429,0.041233,44,0,0.503545,"5500",6,0,2,0,"3","cluster0","n"
36431,36430,0.579554,74,0,0.433644,"2900",7,0,1,0,"0","cluster0","n"
36432,36431,0.01479,63,0,0.175977,"7750",11,0,1,0,"0","cluster0","n"
36433,36432,0.783611,47,0,0.381865,"8083",12,0,1,0,"0","cluster0","n"
36434,36433,0.176734,65,0,0.840204,"5481",14,0,3,0,"0","cluster0","n"
36435,36434,0.878244,29,1,576,"?",8,0,0,0,"0","cluster0","n"
36436,36435,0.875903,40,0,1431,"?",8,0,1,1,"0","cluster0","n"
36437,36436,0.008285,76,0,2,"?",1,0,0,0,"0","cluster0","n"
36438,36437,0.422975,37,0,1730,"0",6,0,1,0,"0","cluster0","n"
36439,36438,0.168511,27,2,0.17724,"2600",5,0,0,0,"1","cluster0","y"
36440,36439,0.025788,54,0,1502,"0",8,0,1,0,"2","cluster0","n"
36441,36440,0.018792,84,0,15,"?",4,0,0,0,"?","cluster0","n"
36442,36441,0.412491,67,0,0.547675,"9700",17,0,2,0,"2","cluster0","n"
36443,36442,0.184122,39,0,0.527904,"5500",5,0,1,0,"0","cluster0","n"
36444,36443,0,59,0,0.272282,"4700",15,0,1,0,"0","cluster0","n"
36445,36444,0.998462,51,1,0.458009,"10156",6,1,2,2,"1","cluster0","y"
36446,36445,0.008561,78,0,0.004346,"5751",14,0,0,0,"0","cluster0","n"
36447,36446,0.155138,23,0,0.005142,"2916",2,0,0,0,"1","cluster0","n"
36448,36447,0.14655,34,0,1.120787,"2135",5,0,1,0,"0","cluster0","n"
36449,36448,0.587097,36,1,0.303791,"6250",10,0,1,0,"1","cluster0","n"
36450,36449,0.043262,70,0,0.024718,"4166",3,0,0,0,"0","cluster0","n"
36451,36450,0.051942,58,0,0.154938,"10500",10,0,1,0,"0","cluster0","n"
36452,36451,0.015287,48,0,0.001923,"7800",4,0,0,0,"1","cluster0","n"
36453,36452,0,37,0,1.788169,"1250",6,0,2,0,"1","cluster0","n"
36454,36453,0.184606,29,0,0.533367,"4000",5,0,1,0,"0","cluster0","n"
36455,36454,0.20069,46,0,0.4337,"7631",9,0,2,0,"3","cluster0","n"
36456,36455,1,32,0,812,"1",11,2,0,3,"0","cluster0","n"
36457,36456,0.366655,50,0,0.53882,"3000",14,0,0,0,"0","cluster0","n"
36458,36457,0.08927,61,0,0.168152,"5833",9,0,1,0,"0","cluster0","n"
36459,36458,1.015316,55,1,0.31875,"6879",6,0,1,0,"1","cluster0","n"
36460,36459,0.002888,50,0,0.505998,"3250",13,0,1,0,"0","cluster0","n"
36461,36460,0,46,0,0.002999,"5000",5,0,0,0,"0","cluster0","n"
36462,36461,0.740892,44,0,0.37674,"6250",16,0,1,0,"0","cluster0","n"
36463,36462,0.256477,58,0,0.882512,"1846",12,0,2,0,"0","cluster0","n"
36464,36463,0.022392,66,0,0.197872,"15600",16,0,3,0,"0","cluster0","n"
36465,36464,0.354468,71,1,0.428449,"5820",10,0,1,0,"0","cluster0","n"
36466,36465,0.099154,34,0,0.295965,"8500",17,0,1,0,"2","cluster0","n"
36467,36466,0.889466,46,1,0.246463,"13287",13,0,0,0,"3","cluster0","n"
36468,36467,0.127642,45,0,0.078957,"13500",12,1,1,1,"2","cluster0","n"
36469,36468,0,31,0,1.696049,"1315",6,0,1,0,"0","cluster0","n"
36470,36469,0.035643,60,0,1450,"?",6,0,1,0,"0","cluster0","n"
36471,36470,0.216335,74,0,5778,"?",12,0,2,0,"0","cluster0","n"
36472,36471,1,80,0,0,"?",0,0,0,0,"?","cluster0","n"
36473,36472,1.256392,30,1,0.346827,"2000",6,1,0,0,"0","cluster0","n"
36474,36473,0.033695,27,0,0.143016,"3600",3,0,0,0,"0","cluster0","n"
36475,36474,0.102354,43,0,0.364659,"4000",4,0,1,0,"0","cluster0","n"
36476,36475,0.453342,47,4,0.426396,"6500",7,0,2,1,"2","cluster0","n"
36477,36476,0.027141,72,1,0.112219,"400",14,0,0,0,"0","cluster0","n"
36478,36477,0.121676,54,0,0.457298,"3500",15,0,2,0,"0","cluster0","n"
36479,36478,0.080346,61,0,1704,"?",3,0,1,0,"?","cluster0","n"
36480,36479,0.054684,71,0,0.04979,"5000",7,0,1,0,"0","cluster0","n"
36481,36480,0.000156,50,0,0.366546,"5780",11,0,1,0,"2","cluster0","n"
36482,36481,0.544222,38,0,0.175878,"14583",4,0,0,0,"3","cluster0","n"
36483,36482,0.170114,39,1,0.158226,"4600",16,0,0,0,"2","cluster0","n"
36484,36483,0.02843,63,0,0.273962,"7876",11,0,1,0,"2","cluster0","n"
36485,36484,0.905625,40,4,0.651566,"1500",5,1,0,0,"1","cluster0","n"
36486,36485,0.226745,45,0,0.180362,"4867",5,0,0,1,"5","cluster0","n"
36487,36486,1,29,0,0,"1752",0,0,0,0,"5","cluster0","n"
36488,36487,0.064706,49,0,0.147107,"6083",7,0,1,0,"1","cluster0","n"
36489,36488,0.964452,38,0,0.504557,"3400",5,0,2,0,"2","cluster0","n"
36490,36489,0.870459,32,3,1.146246,"3076",14,0,2,1,"0","cluster0","y"
36491,36490,0.302953,59,0,0.553588,"2145",7,0,1,0,"1","cluster0","n"
36492,36491,0.046561,47,0,0.322278,"2984",7,0,1,0,"0","cluster0","n"
36493,36492,0.151887,42,0,0.249132,"9500",14,0,2,0,"0","cluster0","n"
36494,36493,0.107997,52,0,0.198733,"7733",9,0,3,0,"2","cluster0","n"
36495,36494,0.233901,38,0,0.888188,"4596",7,1,2,0,"0","cluster0","y"
36496,36495,0.001878,65,0,0.496138,"2200",18,0,2,0,"0","cluster0","n"
36497,36496,0.021107,33,0,0.141042,"8500",6,0,0,0,"0","cluster0","n"
36498,36497,0.834851,43,1,0.381034,"3500",15,0,0,0,"2","cluster0","n"
36499,36498,0.038818,64,0,0.126319,"10900",7,0,0,0,"0","cluster0","n"
36500,36499,1,23,0,370,"?",3,0,0,0,"0","cluster0","n"
36501,36500,0.404435,45,0,0.819249,"3833",11,0,2,0,"2","cluster0","n"
36502,36501,0,50,0,740,"?",3,0,1,0,"0","cluster0","n"
36503,36502,0.002429,84,0,0.149324,"1700",9,0,0,0,"1","cluster0","n"
36504,36503,0,38,0,0.058993,"8000",2,0,0,0,"0","cluster0","n"
36505,36504,0.693844,27,0,0.043536,"2250",3,0,0,0,"0","cluster0","n"
36506,36505,0.017983,54,0,2648,"?",5,0,2,0,"1","cluster0","n"
36507,36506,0.190903,60,0,0.828799,"2388",11,0,1,0,"0","cluster0","n"
36508,36507,0.007983,79,0,0.164645,"3874",8,0,1,0,"0","cluster0","n"
36509,36508,0.259787,48,0,0.189112,"8100",9,0,1,0,"3","cluster0","n"
36510,36509,1,55,0,0,"?",0,0,0,0,"1","cluster0","n"
36511,36510,0,30,0,0.552164,"3210",7,0,1,0,"0","cluster0","n"
36512,36511,0.336689,38,1,0.481851,"6611",5,0,1,0,"2","cluster0","n"
36513,36512,0.847516,60,0,3666,"?",10,0,1,0,"1","cluster0","n"
36514,36513,0.037313,48,0,1814,"?",7,0,1,0,"0","cluster0","n"
36515,36514,0.976695,27,0,2175,"?",11,0,0,0,"0","cluster0","n"
36516,36515,0.778488,56,0,0.477211,"6208",9,0,2,0,"0","cluster0","n"
36517,36516,0.069027,77,0,0.187523,"2692",6,0,1,0,"0","cluster0","n"
36518,36517,0.270268,49,0,0.135225,"2713",7,0,0,0,"1","cluster0","n"
36519,36518,0.968865,41,1,1497,"?",4,3,0,0,"2","cluster0","n"
36520,36519,0.088153,49,0,0.256749,"3333",7,0,1,0,"2","cluster0","n"
36521,36520,0.103908,34,0,0.174408,"12573",5,0,2,1,"0","cluster0","n"
36522,36521,0.786791,33,1,0.122313,"4512",3,0,0,0,"1","cluster0","n"
36523,36522,0.013149,56,0,0.426994,"13676",5,0,2,0,"0","cluster0","n"
36524,36523,0.057676,81,1,0.052408,"3300",14,0,0,0,"0","cluster0","n"
36525,36524,0.276597,39,0,0.347141,"5648",7,0,1,0,"2","cluster0","n"
36526,36525,1,25,0,0.622327,"3600",8,0,1,0,"0","cluster0","n"
36527,36526,0.856933,38,0,1970,"?",9,0,0,0,"2","cluster0","n"
36528,36527,0.650872,58,1,0.65541,"4500",23,0,1,0,"0","cluster0","n"
36529,36528,0.019772,35,1,0.377072,"2834",7,0,2,0,"0","cluster0","n"
36530,36529,1,51,0,0.067781,"14000",2,0,1,0,"0","cluster0","n"
36531,36530,0,32,1,0,"?",2,0,0,0,"0","cluster0","n"
36532,36531,0.13344,49,0,0.431389,"7250",9,0,1,0,"1","cluster0","n"
36533,36532,0.135982,68,1,0.204805,"3329",6,0,1,0,"1","cluster0","n"
36534,36533,0.004219,71,0,807,"?",4,0,1,0,"0","cluster0","n"
36535,36534,0.081187,63,0,633,"0",15,0,1,0,"0","cluster0","n"
36536,36535,0.000773,51,0,3551,"?",7,0,2,0,"0","cluster0","n"
36537,36536,0.49669,56,1,1.182657,"5200",20,0,2,0,"0","cluster0","n"
36538,36537,0.411586,26,0,0.104224,"4000",5,0,0,0,"0","cluster0","n"
36539,36538,0.242431,31,0,0.705098,"3000",12,0,1,0,"0","cluster0","n"
36540,36539,0.058739,60,0,0.097282,"4450",11,0,0,0,"0","cluster0","n"
36541,36540,0.113934,41,0,6753,"?",8,0,1,0,"0","cluster0","n"
36542,36541,0.017288,69,0,3672,"?",12,0,3,0,"0","cluster0","n"
36543,36542,0.047813,80,1,0.158263,"7000",9,0,1,0,"0","cluster0","n"
36544,36543,0.147393,36,0,0.246375,"9793",9,0,1,0,"2","cluster0","n"
36545,36544,0.109459,48,0,0.269565,"3334",4,0,0,0,"0","cluster0","n"
36546,36545,0.128979,29,0,0.475128,"9950",7,0,2,0,"1","cluster0","n"
36547,36546,0.889421,37,0,0.338083,"8000",12,0,1,0,"2","cluster0","n"
36548,36547,0.154056,49,0,0.238313,"12000",7,0,2,0,"3","cluster0","n"
36549,36548,4.937063,33,0,0.766168,"3540",12,2,1,0,"0","cluster0","n"
36550,36549,0.010262,76,0,2440,"?",26,0,2,0,"0","cluster0","n"
36551,36550,0.021956,85,0,0.013901,"2373",9,0,0,0,"0","cluster0","n"
36552,36551,0.079483,66,0,0.134609,"9300",16,0,1,0,"1","cluster0","n"
36553,36552,0.041686,75,0,0.175939,"2875",7,0,0,0,"0","cluster0","n"
36554,36553,0.004666,64,0,0.445555,"5500",2,0,1,0,"1","cluster0","n"
36555,36554,0.376662,48,0,646,"?",3,0,0,0,"0","cluster0","n"
36556,36555,1,32,0,0.409063,"6443",3,1,1,0,"1","cluster0","n"
36557,36556,0.241364,58,0,0.117594,"6700",10,2,0,0,"0","cluster0","n"
36558,36557,0.033738,38,1,0.008518,"4108",12,0,0,0,"0","cluster0","n"
36559,36558,0,64,0,0.438379,"10166",10,0,2,0,"0","cluster0","n"
36560,36559,0.283212,41,0,0.428922,"11416",12,0,2,0,"3","cluster0","n"
36561,36560,0.078356,44,0,0.474505,"5000",10,0,1,0,"2","cluster0","n"
36562,36561,0.449422,44,1,0.349108,"6275",13,0,1,0,"4","cluster0","n"
36563,36562,0.041994,80,0,10,"?",5,0,0,0,"0","cluster0","n"
36564,36563,0,62,0,0.066693,"10300",7,0,0,0,"0","cluster0","n"
36565,36564,0.120985,36,0,0.333148,"1800",10,0,0,0,"0","cluster0","n"
36566,36565,0.162288,60,0,0.028562,"17400",9,0,0,0,"0","cluster0","n"
36567,36566,0,30,0,0.557477,"2139",4,0,1,0,"1","cluster0","n"
36568,36567,0.309853,43,4,0.228861,"12417",20,0,2,0,"3","cluster0","n"
36569,36568,0.005336,58,0,13,"?",14,0,0,0,"?","cluster0","n"
36570,36569,0.066012,62,1,0.406533,"3091",8,0,3,0,"0","cluster0","n"
36571,36570,0.312036,58,1,0.172609,"5833",9,0,0,0,"1","cluster0","n"
36572,36571,0.007771,55,0,404,"?",5,0,0,0,"0","cluster0","n"
36573,36572,0.085481,44,0,1.0557,"1920",3,0,2,0,"2","cluster0","n"
36574,36573,0.086951,64,0,0.010297,"11750",3,0,0,0,"0","cluster0","n"
36575,36574,1.09067,43,0,0.097787,"5061",2,0,0,1,"4","cluster0","y"
36576,36575,0.081232,54,0,0.391604,"4930",5,0,1,0,"1","cluster0","n"
36577,36576,0.078956,57,0,0.185454,"9500",17,0,1,0,"1","cluster0","n"
36578,36577,0.203328,61,0,2204,"?",15,0,2,0,"1","cluster0","n"
36579,36578,0.357611,60,0,5336,"?",9,0,2,0,"0","cluster0","n"
36580,36579,0.097287,45,0,0.338622,"7500",12,0,1,0,"0","cluster0","n"
36581,36580,0.039478,66,0,0.522151,"2956",8,0,1,0,"0","cluster0","n"
36582,36581,0.133011,64,1,2.004847,"3300",19,0,3,0,"0","cluster0","n"
36583,36582,0.81169,56,2,0.5,"8127",17,0,1,0,"1","cluster0","n"
36584,36583,0.141985,59,0,0.229912,"2600",4,0,1,0,"0","cluster0","n"
36585,36584,0.782802,29,4,0.176892,"3764",4,0,0,0,"1","cluster0","y"
36586,36585,0.077818,71,0,0.331067,"10000",19,0,3,0,"0","cluster0","n"
36587,36586,0.348996,40,1,0.362205,"8000",14,0,2,0,"0","cluster0","n"
36588,36587,0.555955,52,2,1.073356,"2889",28,0,2,0,"4","cluster0","n"
36589,36588,0.02419,71,1,0.177031,"10500",14,0,2,0,"0","cluster0","n"
36590,36589,0.02854,53,0,0.335366,"11640",24,0,1,0,"0","cluster0","n"
36591,36590,0.165927,57,0,0.060198,"9800",13,0,0,0,"0","cluster0","n"
36592,36591,0.451937,31,0,1.027363,"4750",6,1,2,0,"0","cluster0","n"
36593,36592,0.335866,47,0,0.010381,"2600",4,0,0,0,"0","cluster0","n"
36594,36593,0.039436,62,0,0.082197,"25000",8,0,1,0,"0","cluster0","n"
36595,36594,0.055865,71,0,0.053039,"11500",8,0,0,0,"0","cluster0","n"
36596,36595,0.225762,56,1,0.350464,"8833",27,0,2,1,"1","cluster0","n"
36597,36596,0.103609,46,0,0.072985,"5000",8,0,0,0,"2","cluster0","n"
36598,36597,0.00625,48,1,0.183563,"5000",5,0,1,0,"3","cluster0","n"
36599,36598,0.258853,71,0,0.591093,"5433",12,0,2,0,"0","cluster0","n"
36600,36599,0.079446,59,0,1321,"?",4,0,1,0,"0","cluster0","n"
36601,36600,0.001782,65,0,326442,"?",6,0,1,0,"0","cluster0","n"
36602,36601,0.808,83,0,0.534099,"2961",8,0,1,0,"0","cluster0","n"
36603,36602,0.007189,66,0,0.167603,"10500",18,0,1,0,"0","cluster0","n"
36604,36603,0.42973,34,0,0.301908,"8750",6,0,0,0,"2","cluster0","n"
36605,36604,0.076313,53,0,2897,"?",13,0,1,0,"0","cluster0","n"
36606,36605,0.035312,53,1,0.167231,"25712",22,1,2,0,"0","cluster0","y"
36607,36606,0.007255,76,0,0.094892,"5500",11,0,1,0,"0","cluster0","n"
36608,36607,0.600418,49,0,0.279772,"10000",16,0,2,0,"4","cluster0","n"
36609,36608,0.118342,29,0,0.853053,"3667",15,0,1,0,"0","cluster0","n"
36610,36609,0.088697,52,0,0.09639,"10000",5,0,0,0,"3","cluster0","n"
36611,36610,0.03491,60,0,0.443567,"3800",7,0,2,0,"0","cluster0","n"
36612,36611,0.091977,71,0,0.347707,"8000",12,0,1,0,"0","cluster0","n"
36613,36612,1,39,0,0.740997,"3470",4,2,1,2,"2","cluster0","n"
36614,36613,0.169123,45,1,0.284943,"5000",6,0,2,0,"0","cluster0","n"
36615,36614,0.610243,46,0,0.200425,"7054",4,0,0,0,"1","cluster0","n"
36616,36615,0.006998,43,0,0.70509,"8310",13,0,2,0,"0","cluster0","n"
36617,36616,0.001695,65,0,327,"?",8,0,0,0,"0","cluster0","n"
36618,36617,0.623976,27,2,0.16522,"3800",4,0,0,0,"1","cluster0","n"
36619,36618,0.145952,51,0,0.156959,"6300",13,0,0,0,"0","cluster0","n"
36620,36619,0,43,0,4265,"?",6,0,2,0,"0","cluster0","n"
36621,36620,0.981555,42,1,0.553602,"9271",21,0,2,0,"1","cluster0","y"
36622,36621,1,53,0,0.244883,"1367",1,0,0,1,"0","cluster0","y"
36623,36622,0,51,0,0.075279,"6083",4,0,0,0,"0","cluster0","n"
36624,36623,1,63,0,0,"6973",0,0,0,0,"1","cluster0","n"
36625,36624,0.11936,78,0,0.332371,"4500",12,0,2,0,"0","cluster0","n"
36626,36625,0.940412,53,0,0.317894,"3000",5,0,1,1,"2","cluster0","n"
36627,36626,0.533292,60,1,1.690345,"3800",17,0,2,0,"0","cluster0","y"
36628,36627,0.127077,37,1,0.274961,"7000",6,0,0,0,"3","cluster0","n"
36629,36628,0.292524,62,0,0.79836,"20000",19,0,9,0,"4","cluster0","n"
36630,36629,0.265629,48,4,0.321996,"12583",14,0,3,1,"0","cluster0","n"
36631,36630,0.019069,51,0,0.161773,"7083",12,0,1,0,"0","cluster0","n"
36632,36631,0.292193,58,0,0.230043,"13240",7,0,2,0,"0","cluster0","n"
36633,36632,0,59,1,0.201933,"3000",3,0,0,0,"0","cluster0","n"
36634,36633,1,63,0,3615,"?",6,0,4,0,"0","cluster0","n"
36635,36634,0.103745,33,1,0.327245,"5200",7,0,1,0,"2","cluster0","n"
36636,36635,0,32,0,239,"?",4,0,0,0,"0","cluster0","n"
36637,36636,0.886536,36,0,0.008603,"2905",2,0,0,0,"2","cluster0","n"
36638,36637,0.019092,79,0,0.013397,"5000",11,0,0,0,"1","cluster0","n"
36639,36638,0.113181,51,0,0.112119,"19300",13,0,2,0,"2","cluster0","n"
36640,36639,0.091997,75,0,534,"?",2,0,0,0,"0","cluster0","n"
36641,36640,0.021119,75,0,1379,"?",12,0,0,0,"0","cluster0","n"
36642,36641,0.098152,60,0,1509,"?",8,0,1,0,"0","cluster0","n"
36643,36642,1,61,0,161,"?",1,0,0,0,"0","cluster0","n"
36644,36643,0.126772,79,0,0.059985,"4000",5,0,0,0,"0","cluster0","n"
36645,36644,0.083713,49,0,1264,"0",6,0,1,0,"0","cluster0","n"
36646,36645,0.135879,49,0,0.358517,"14400",15,0,2,0,"0","cluster0","n"
36647,36646,0.049376,59,0,0.016381,"7996",6,0,0,0,"3","cluster0","n"
36648,36647,0.075804,61,0,0.212271,"8116",11,0,2,0,"0","cluster0","n"
36649,36648,0.078751,48,0,0.257157,"8103",8,0,1,0,"3","cluster0","n"
36650,36649,1,60,0,24,"?",1,0,0,0,"0","cluster0","n"
36651,36650,0.03326,54,0,0.152962,"7916",12,0,2,0,"2","cluster0","n"
36652,36651,1.060781,48,0,0.305376,"8333",10,0,1,1,"0","cluster0","n"
36653,36652,0.80896,38,0,0.443427,"4038",5,0,1,0,"1","cluster0","n"
36654,36653,0.011596,64,0,0.459479,"2800",10,0,0,0,"0","cluster0","y"
36655,36654,0.055042,46,0,2275,"?",7,0,1,0,"2","cluster0","n"
36656,36655,0.215482,47,0,1.255063,"3900",10,0,0,0,"1","cluster0","n"
36657,36656,0.159731,65,0,0.140947,"10393",6,0,1,0,"1","cluster0","n"
36658,36657,0.546625,40,1,0.098309,"14250",4,1,0,0,"0","cluster0","y"
