,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
54585,0,0.09745397,48,0,0.40447322,8494.0,8,0,1,0,2.0
68604,0,0.645798364,46,0,0.388574127,4235.0,7,0,2,0,0.0
72197,0,0.07037425,29,0,0.204911742,1302.0,2,0,0,0,0.0
74140,0,0.715256949,30,0,0.473456121,1845.0,3,0,1,0,0.0
75073,0,0.00865862,60,0,0.254183054,15000.0,7,0,1,0,0.0
68212,0,0.765536202,56,0,0.254305663,6444.0,8,0,0,0,0.0
100184,0,0.236275993,45,0,0.110915656,10800.0,14,0,1,0,2.0
103177,0,0.035022682,48,1,0.26574825,9000.0,6,0,1,0,3.0
96386,0,0.936003047,44,0,0.155335146,6250.0,3,0,0,0,1.0
135114,0,0.087558249,40,0,0.088991101,10000.0,6,0,0,0,0.0
91501,0,0.111538902,55,0,0.554814891,9750.0,18,0,2,0,0.0
114399,0,0.0,55,0,0.488604558,2500.0,10,0,1,0,1.0
61962,0,0.141649049,42,0,0.391672548,2833.0,6,0,2,0,0.0
28356,0,0.279450202,50,0,0.573025953,7243.0,19,0,2,0,0.0
30371,0,0.063364555,44,0,0.009001895,6331.0,4,0,0,0,3.0
120616,0,0.230196797,67,0,0.458194465,6900.0,7,0,2,0,0.0
119470,0,0.366071168,53,0,1.007130125,560.0,9,0,0,0,1.0
53178,0,0.177034736,54,0,0.412137995,8666.0,11,0,1,0,2.0
117205,0,0.458081028,54,0,0.609315937,8200.0,22,0,2,0,2.0
40676,0,0.945087909,52,0,1137.0,,12,0,1,0,0.0
53004,0,0.194414647,42,0,0.254645381,3820.0,4,0,0,0,1.0
140588,0,0.008921713,68,0,0.003166139,6000.0,8,0,0,0,0.0
27158,0,0.014641811,59,0,158.0,,3,0,0,0,
91453,0,0.072497583,59,0,0.354329134,5000.0,15,0,1,0,0.0
44751,0,0.07494355,37,0,0.264911696,3000.0,5,0,1,0,0.0
111226,0,0.005335039,43,0,0.001831875,9825.0,11,0,0,0,3.0
83990,0,0.097803807,64,0,0.601809119,5416.0,14,0,2,0,0.0
102343,0,0.244481466,42,0,0.003432956,4951.0,1,0,0,0,2.0
99780,0,0.003796588,46,2,0.309448425,6000.0,7,0,1,0,2.0
127361,1,1.357939254,43,1,0.433028788,5800.0,6,4,2,2,4.0
110811,1,0.43042149,55,0,0.668178119,8600.0,12,0,3,0,1.0
52628,0,0.005773904,60,0,0.33437014,3214.0,13,0,2,0,0.0
43310,0,0.100219754,45,0,0.165614649,16000.0,15,0,2,0,1.0
18246,0,0.029412941,81,0,0.124322371,8300.0,4,0,1,0,0.0
144364,0,0.278327886,44,0,0.258903161,13000.0,8,0,2,0,2.0
93499,0,0.025683878,55,0,1995.0,,13,0,1,0,0.0
8535,1,0.9999999,24,0,0.0,1700.0,0,0,0,0,0.0
43029,0,0.333650756,45,1,0.328614009,4025.0,3,0,1,0,2.0
148401,0,0.034292375,81,0,0.087608191,9473.0,10,0,0,0,0.0
29108,0,0.010103634,32,0,0.013398295,820.0,5,0,0,0,0.0
21038,0,0.835074675,74,0,0.387257117,2212.0,8,0,0,0,0.0
63128,0,0.001669435,56,0,0.001666111,3000.0,9,0,0,0,0.0
114671,0,0.163162033,45,0,0.558244232,7107.0,6,0,1,0,2.0
66013,0,0.015231727,60,0,0.002004008,6985.0,2,0,0,0,0.0
89997,0,0.006869905,59,0,0.352643012,9666.0,21,0,3,0,0.0
98019,0,0.334039906,41,0,0.352443154,4133.0,8,0,1,0,0.0
36460,0,0.002888109,50,0,0.505998154,3250.0,13,0,1,0,0.0
82003,0,0.285813766,57,0,0.196933625,10500.0,10,0,2,0,0.0
60864,0,0.0,62,0,0.365126975,5000.0,7,0,1,0,0.0
120974,0,0.193210225,34,0,0.288192827,8587.0,5,0,1,0,5.0
93931,0,0.070311621,73,0,0.012845166,13000.0,10,0,0,0,0.0
103626,0,0.549653147,45,0,0.237964237,5088.0,8,0,0,1,4.0
43770,0,0.007668892,86,0,0.295469687,3001.0,14,0,0,0,1.0
130346,0,0.735672623,38,0,0.178442172,6354.0,9,0,0,0,2.0
3381,0,0.9999999,65,1,0.16928819,3750.0,4,0,0,0,0.0
72509,0,0.037453184,36,1,0.986337887,3000.0,9,0,2,0,2.0
44292,0,0.342609565,28,0,0.205931356,3000.0,6,0,0,0,0.0
92942,0,0.018984488,81,0,0.089576113,3750.0,6,0,2,0,0.0
135210,0,0.605940521,38,0,0.168045938,5920.0,4,0,2,0,1.0
67380,0,0.892222077,36,0,0.377007935,5166.0,5,0,1,0,2.0
80434,0,0.058505544,80,0,0.348825587,2000.0,11,0,1,0,0.0
120864,0,0.0,71,0,0.0,2019.0,3,0,0,0,0.0
109479,0,0.033718115,29,0,0.551181102,2666.0,12,0,3,0,0.0
27083,0,0.270235342,30,3,0.07652313,7500.0,9,0,0,0,2.0
148495,0,0.005029437,55,0,0.426905456,2400.0,6,0,1,0,0.0
73500,0,0.347260963,49,1,3232.0,,21,0,2,0,0.0
39949,0,0.031086125,35,0,0.279403745,5500.0,14,0,1,0,0.0
19897,0,0.393126936,38,0,0.117067918,13000.0,6,0,0,0,2.0
75146,0,0.030058878,39,0,0.10425226,9735.0,12,0,0,0,0.0
61693,0,0.118209474,23,0,0.003997716,1750.0,3,0,0,0,0.0
109703,0,0.034032199,79,0,0.364127175,5000.0,7,0,1,0,0.0
136018,0,1.000494613,50,0,0.541994208,7250.0,16,0,1,0,0.0
10742,0,0.010444453,56,0,0.201962264,13249.0,10,0,1,0,0.0
79336,0,0.212873746,37,0,0.691278265,2166.0,7,0,1,0,0.0
61335,0,0.029485257,38,0,0.289311281,4050.0,6,0,1,0,0.0
104285,0,0.000583931,43,0,1792.0,,14,0,1,0,0.0
71900,1,0.179392215,69,0,5445.0,,14,0,3,0,0.0
98143,0,0.49677256,65,0,0.367894834,5400.0,17,0,2,0,0.0
133704,1,0.293350717,69,0,0.684572142,1600.0,12,0,1,1,0.0
103586,0,0.064981949,66,0,0.219121988,10500.0,6,0,1,0,2.0
142773,0,0.096762119,30,0,0.121969508,4000.0,7,0,0,0,4.0
129570,0,0.262456534,37,0,0.257076425,9891.0,11,0,2,0,0.0
120270,0,0.021147226,64,0,0.178164367,5000.0,8,0,1,0,0.0
86286,0,0.0,64,0,0.027518899,25000.0,12,0,1,0,0.0
149611,1,0.106809622,47,1,1.022181983,4417.0,19,0,2,0,0.0
84360,0,0.089841064,66,0,0.415570934,5779.0,11,0,1,0,0.0
28083,0,0.053935667,41,0,35.0,,3,0,0,0,0.0
45490,0,0.174733436,69,0,0.337706967,3200.0,12,0,1,0,0.0
70442,0,0.090224679,27,0,0.01517341,2767.0,2,0,0,0,0.0
52518,0,0.146478653,74,0,0.159719356,4845.0,14,0,1,0,1.0
72632,0,0.054107129,36,0,344.0,,6,0,0,0,0.0
106046,0,0.942327072,63,0,0.667026444,7411.0,17,0,1,0,1.0
93263,0,0.904727515,76,0,0.504041146,1360.0,8,0,1,1,0.0
37528,0,0.007410623,40,0,0.456024403,5900.0,9,0,2,0,4.0
24520,0,0.97551517,50,4,0.708712614,3844.0,12,0,1,0,1.0
124485,0,0.885114885,22,0,0.027956989,929.0,1,0,0,0,0.0
74903,0,0.114428963,77,0,0.038687561,4083.0,2,0,0,0,1.0
97081,0,0.932472196,40,0,0.46149169,4933.0,11,0,1,0,2.0
35906,0,0.099706461,57,0,0.309601253,8300.0,4,0,1,0,1.0
38404,0,0.108876976,48,0,0.360953187,8266.0,15,0,1,0,0.0
101104,0,0.035572859,49,0,0.31590949,5700.0,18,0,3,0,1.0
67972,0,0.340793296,40,0,0.556943777,2080.0,11,0,0,0,0.0
143098,0,0.360355332,66,0,0.199707388,2733.0,4,0,0,0,0.0
95094,0,0.102847757,46,1,0.585386758,4666.0,13,0,1,0,1.0
11903,0,0.809522894,56,0,0.404364424,17550.0,7,0,2,0,1.0
50833,0,0.013039791,73,0,0.002899281,7932.0,8,0,0,0,0.0
38770,0,0.377801009,49,0,0.381904524,4000.0,6,0,1,0,3.0
4219,0,0.032198927,61,0,1149.0,,4,0,1,0,
84867,0,0.00823481,49,0,0.298089172,5494.0,6,0,1,0,2.0
38850,1,0.072029642,57,2,0.502699683,5370.0,14,0,2,0,3.0
113898,0,0.085755664,47,0,1940.0,,5,0,1,0,0.0
118427,0,0.881960816,30,0,0.234037719,4400.0,13,0,0,0,0.0
119222,0,0.074541352,64,0,0.042152466,4459.0,7,0,0,0,0.0
128980,0,0.89089722,43,1,0.425855513,9993.0,10,0,4,0,3.0
86327,0,0.821368061,28,0,0.109526032,15000.0,7,0,0,0,0.0
34749,0,0.0,62,0,0.0,9606.0,10,0,0,0,0.0
78236,0,0.9999999,80,0,0.151561813,4545.0,8,0,0,0,0.0
36880,0,0.163304556,65,0,0.806251615,3870.0,12,0,2,0,1.0
31412,0,0.0,23,0,0.0,820.0,2,0,0,0,0.0
119562,0,1.10139324,55,1,0.529044347,1600.0,3,0,0,0,1.0
109021,0,0.9999999,37,1,0.170506108,5729.0,3,0,0,0,1.0
116871,0,0.0,37,0,0.0,3360.0,1,0,0,0,0.0
43611,0,0.151998123,52,0,0.113312693,3229.0,11,0,0,0,0.0
90784,0,0.408200523,62,0,0.076214882,10535.0,8,0,0,0,0.0
81174,0,0.015696172,59,0,0.008996401,5001.0,9,0,0,0,0.0
36979,0,0.179527349,42,0,0.449857164,6650.0,6,0,2,0,2.0
49498,0,0.048666956,61,0,3045.0,,8,0,2,0,0.0
84063,0,0.252535352,74,0,0.014865638,3497.0,3,0,0,0,0.0
135072,0,0.038774376,62,0,0.012654273,6400.0,8,0,0,0,0.0
58566,0,0.053148236,63,0,0.682874122,1850.0,9,0,0,0,0.0
8570,0,0.9999999,57,0,1140.0,,1,0,1,0,
81817,0,0.118098624,72,0,0.551224944,1795.0,9,0,2,0,1.0
78567,0,0.0,78,0,0.122774133,3200.0,2,0,0,0,1.0
96970,0,0.601944698,56,0,0.166298284,9500.0,4,0,0,0,0.0
117164,0,0.068033285,54,0,0.364132841,6774.0,6,0,2,0,0.0
46005,0,0.379930922,53,0,0.305881427,12700.0,7,0,1,0,2.0
30734,0,0.028578714,47,0,1742.0,,21,0,3,0,0.0
73278,0,0.543896875,63,0,0.481353326,2600.0,8,0,1,0,0.0
90631,0,0.238283415,70,0,0.285225628,7600.0,8,0,1,0,1.0
71280,1,0.26335175,74,0,0.780474502,3666.0,11,0,1,0,0.0
21928,0,0.0046933,90,0,0.000988142,7083.0,10,0,0,0,1.0
107556,0,0.590681864,37,0,2.10385369,1530.0,6,0,1,0,0.0
32953,0,0.017363653,81,0,0.236546422,1690.0,8,0,0,0,0.0
32348,0,0.9999999,32,1,0.237738207,3200.0,4,0,0,0,2.0
63515,0,0.089989407,63,0,1494.0,,12,0,0,0,1.0
95382,0,0.308691309,56,0,0.002051516,4386.0,2,0,0,0,0.0
27369,0,0.092479244,87,0,45.0,,1,0,0,0,
63075,0,0.196788144,46,0,0.275798412,10833.0,7,0,2,0,3.0
37194,0,0.035950628,55,1,1562.0,,8,0,1,0,2.0
101282,0,0.9999999,36,0,0.51109778,3333.0,4,0,2,0,0.0
44115,0,0.032768056,88,0,342.0,,2,0,1,0,
101594,0,0.160624067,46,0,0.266563147,3863.0,9,0,0,0,1.0
111015,0,0.000799968,45,0,0.304299522,9000.0,9,0,2,0,1.0
147864,0,0.019984428,65,0,0.163524169,11667.0,7,0,1,0,2.0
55439,0,0.132948559,62,2,0.299838673,4338.0,15,0,1,1,0.0
101644,0,0.539652975,27,0,0.149260849,2096.0,8,0,0,0,3.0
61141,0,0.101589841,61,0,0.325825363,3240.0,5,0,0,0,0.0
54475,0,0.905962009,54,2,2452.0,,10,0,1,1,0.0
93851,1,0.838760608,51,0,1834.0,,5,0,2,0,
112220,0,0.028694266,44,0,2727.0,,4,0,1,0,0.0
123319,0,0.058037903,63,0,0.330584306,24250.0,20,0,4,0,1.0
125606,0,0.0,66,0,0.592534992,4500.0,8,0,2,0,0.0
120544,0,0.586287473,69,0,1.279683899,15184.0,24,0,11,0,1.0
141657,0,0.216543977,58,0,0.521797094,7500.0,15,0,5,0,0.0
100934,0,0.421534575,47,0,0.381436427,6000.0,4,0,1,0,2.0
121232,0,0.026172565,64,0,0.161994109,18333.0,8,0,2,0,0.0
73906,0,0.77710678,29,0,0.419232847,1850.0,4,0,0,0,0.0
65418,0,0.005586931,75,0,7.0,0.0,5,0,0,0,0.0
34611,0,0.140921477,69,0,0.102243938,5525.0,10,0,0,0,0.0
26512,0,0.0,47,0,0.315679443,7174.0,4,0,1,0,1.0
149695,1,0.998261625,32,0,0.563098709,2400.0,5,0,1,0,0.0
137901,0,0.012821315,58,0,0.56471224,3700.0,20,0,1,0,0.0
70246,0,0.086434795,50,0,0.293440105,9115.0,7,0,2,0,0.0
102455,0,0.091307431,43,0,0.353129374,5000.0,6,0,2,0,4.0
81530,0,0.115377719,49,0,0.043162983,5791.0,14,0,0,0,0.0
8120,0,0.178883552,83,0,0.027189124,2500.0,1,0,0,0,0.0
56783,1,0.9999999,24,0,232.0,,3,1,0,0,0.0
118752,0,0.047634491,63,0,0.041983207,2500.0,9,0,0,0,0.0
88546,0,0.015863871,34,0,0.288731816,12166.0,11,0,1,0,0.0
97026,0,0.035424114,78,0,42.0,,11,0,0,0,0.0
142648,0,0.607859804,43,0,0.217580677,5050.0,4,0,0,0,1.0
40902,0,0.087086574,31,0,0.308717379,1800.0,4,0,0,0,0.0
73146,0,0.052262653,58,0,15.0,,3,0,0,1,1.0
62642,0,0.0,61,0,10.0,1.0,4,0,0,0,1.0
6873,0,0.256970362,55,0,0.520677552,6552.0,27,0,1,0,0.0
13198,0,0.591380202,32,0,0.302909855,13333.0,13,0,3,0,0.0
35884,0,0.032756984,56,0,90.0,,8,0,0,0,0.0
22395,0,0.388984599,67,0,2.317014308,5800.0,11,0,1,0,0.0
31299,0,0.0,44,1,0.071873897,8500.0,8,0,0,0,2.0
14144,0,0.832246849,36,1,0.075457317,2623.0,2,0,0,0,0.0
43107,1,1.014375453,61,1,4761.0,,11,0,2,0,2.0
89067,1,1.096890724,31,0,0.318099195,3850.0,8,3,0,0,0.0
96492,0,0.17270195,53,0,0.170834687,9236.0,8,0,1,0,0.0
10808,0,0.0,64,0,58.0,,2,0,0,0,
38542,0,0.449547017,66,0,0.91928934,3939.0,6,0,2,0,0.0
69344,0,0.041789129,65,0,49.0,,2,0,0,0,0.0
59889,0,0.001976629,54,0,0.00021097,4739.0,2,0,0,0,1.0
44262,0,0.001557717,82,0,0.000953516,4194.0,12,0,0,0,0.0
107890,0,0.100770128,66,0,0.15900976,4200.0,7,0,1,0,0.0
147721,0,0.566077564,68,0,0.514451918,5500.0,10,0,1,0,0.0
67049,0,0.9999999,27,1,0.0,2000.0,0,0,0,0,0.0
128338,0,0.065991201,39,0,1477.0,,4,0,2,0,2.0
115547,0,0.0,63,0,0.426729695,4653.0,8,0,1,0,0.0
6163,0,0.0,61,0,0.200497689,5625.0,6,0,1,0,0.0
13417,0,0.996668887,30,0,0.017849899,2464.0,2,0,0,0,0.0
104942,0,0.202225205,57,1,0.34225011,9083.0,11,0,1,0,2.0
4110,0,0.080608872,62,1,2462.0,,6,0,1,0,0.0
127521,0,0.00173465,32,0,1.463882889,4166.0,11,0,3,0,0.0
8974,0,0.012984429,32,1,0.12645231,3700.0,6,0,0,0,0.0
62102,0,0.002847025,82,0,6.0,,5,0,0,0,0.0
137043,0,1.140183194,59,1,0.681931724,1200.0,8,0,0,3,1.0
26480,0,0.00624674,58,0,0.537356844,5500.0,31,0,1,0,1.0
80773,0,0.0,46,0,0.251277494,4500.0,4,0,1,0,3.0
115401,0,0.00718055,61,0,0.261626575,4364.0,6,0,1,0,1.0
118610,1,0.9999999,55,4,3294.0,,5,3,1,0,0.0
55137,1,0.9999999,23,1,233.0,,1,0,0,0,0.0
135251,1,0.496167093,28,0,0.394295302,2383.0,8,0,0,1,1.0
70276,0,0.079730067,22,0,9.0,0.0,1,0,0,0,0.0
63969,0,0.023783847,39,0,1110.0,,6,0,1,0,0.0
89936,0,0.337675694,44,0,0.168548842,7083.0,7,0,1,0,1.0
28420,0,0.013491174,70,0,0.064945878,1200.0,9,0,0,0,0.0
138638,0,0.0,62,0,0.637184925,29000.0,19,0,3,0,0.0
40520,0,0.161434754,64,0,0.673362445,1144.0,10,0,0,0,0.0
74190,0,0.014074992,66,0,0.000947269,3166.0,5,0,0,0,1.0
132771,0,0.000691212,70,0,0.241821397,15833.0,9,0,2,0,1.0
3329,0,0.991126109,45,0,0.311652704,6564.0,12,0,0,0,2.0
22639,0,0.606786427,21,0,0.004862237,1850.0,2,0,0,0,1.0
147417,0,0.143171366,82,0,0.006997667,3000.0,3,0,0,0,0.0
62468,0,0.98760248,35,0,0.399314482,2333.0,5,0,0,1,0.0
89134,0,0.304977765,40,0,0.445548833,4627.0,11,1,1,0,1.0
113429,0,0.010577308,35,0,0.326472899,6364.0,9,0,1,0,0.0
15776,0,0.435702234,41,1,0.195222784,6530.0,8,0,0,0,1.0
46027,0,0.004999,68,0,0.463755065,2220.0,4,0,1,0,0.0
20214,0,0.044339811,64,1,0.22728831,2916.0,18,0,0,0,0.0
84835,0,0.033292093,75,0,0.030454042,5417.0,14,0,0,0,1.0
69038,0,0.046992126,61,0,0.162859033,65000.0,10,0,3,0,1.0
77780,0,0.531202268,74,0,0.288194092,9850.0,15,0,1,0,0.0
75111,0,0.079583387,63,0,2055.0,,17,0,2,0,0.0
97856,0,0.536511399,57,1,0.215485522,6250.0,27,0,0,0,3.0
44389,0,0.0,39,0,2134.0,,4,0,1,0,0.0
112604,0,0.765228038,60,3,0.571650552,5791.0,17,0,2,1,0.0
70329,0,0.459254075,66,0,0.824070372,2500.0,5,0,2,0,0.0
20203,0,0.974230138,32,0,0.199763942,3388.0,4,0,0,0,3.0
101079,1,0.055916327,43,0,0.479601632,8333.0,7,0,1,0,1.0
58896,0,0.025692272,55,0,1297.0,,11,0,2,0,
149113,0,0.023804472,50,0,0.359972832,8833.0,11,0,1,0,0.0
60136,0,0.857023829,65,0,5.665816327,391.0,3,0,2,0,0.0
50317,0,0.427797443,57,0,1.697266422,2450.0,20,0,3,0,0.0
79655,1,1.078986836,52,5,0.574371746,4416.0,11,0,1,3,0.0
11045,0,0.011090379,57,0,0.818018826,2230.0,7,0,1,1,1.0
63637,0,0.945430799,52,0,0.536711479,16438.0,13,0,6,0,1.0
117785,0,0.629370629,23,0,0.006920415,2600.0,1,0,0,0,0.0
17461,0,0.19612518,54,0,0.480580296,10890.0,26,0,3,0,0.0
19447,0,0.678036772,41,0,0.296498309,9166.0,7,0,1,0,2.0
16338,0,0.004281873,32,0,0.275473934,3375.0,3,0,1,0,0.0
8313,0,0.9999999,80,0,1016.0,,2,0,1,0,
98142,0,0.110626141,38,4,0.228383802,5481.0,9,0,0,0,2.0
13721,0,0.029611479,42,0,0.147205866,9000.0,17,0,1,0,1.0
74743,0,0.784621538,39,0,0.117995849,3372.0,3,0,0,0,0.0
50618,0,0.020954351,70,0,2160.0,,8,0,1,0,2.0
80853,0,0.032407777,43,0,2789.0,,14,0,2,0,0.0
94702,0,0.045198493,55,0,0.484928687,6800.0,10,0,1,0,3.0
79994,0,0.991175684,37,0,0.221327409,3600.0,10,0,0,0,0.0
25593,0,0.003032916,49,0,0.377152227,7317.0,10,0,1,0,0.0
52202,0,0.179256669,33,0,5152.0,,8,0,2,0,0.0
53974,0,0.9999999,33,0,0.369219825,4216.0,7,0,0,0,1.0
81,0,0.183316667,52,0,0.111131623,10833.0,14,0,2,0,1.0
12236,0,0.037820846,49,0,0.451545705,12000.0,5,0,3,0,3.0
56749,0,0.798840232,28,0,170.0,,3,0,0,0,0.0
31423,0,0.001081049,37,0,1075.0,,13,0,1,0,0.0
114174,0,0.0,67,0,3032.0,,11,0,2,0,0.0
11016,0,0.019344161,71,0,0.144454677,7600.0,5,0,1,0,0.0
54570,0,0.896906375,50,2,0.665891112,2148.0,7,0,2,0,2.0
61966,0,0.01685078,52,0,0.493617021,2584.0,12,0,1,0,0.0
125179,0,0.068584811,62,0,0.050714286,1399.0,4,0,0,0,0.0
107904,0,0.9999999,46,0,0.363340622,18750.0,7,0,2,0,0.0
131645,0,0.158539686,43,0,0.455997097,5510.0,11,0,1,0,1.0
148649,0,0.262440799,39,0,0.286171383,10000.0,12,0,1,0,1.0
72359,0,0.006918784,62,1,0.225231402,8750.0,17,0,2,0,0.0
2950,0,0.112585515,75,0,1215.0,0.0,3,0,1,0,1.0
73915,0,0.9999999,22,0,0.0,,0,0,0,0,
19797,0,0.017271942,85,0,52.0,,1,0,0,0,
110016,1,0.216117413,66,0,0.517122103,2890.0,12,0,1,0,2.0
134123,0,0.092664431,52,0,0.287782116,10500.0,28,0,2,0,3.0
39293,0,0.671554741,27,0,0.055956158,3466.0,4,0,0,0,0.0
33820,0,0.110731014,53,0,0.244022231,7736.0,15,0,1,0,0.0
88696,0,0.00012658,46,0,0.376284365,3600.0,6,0,1,0,0.0
16091,1,0.96420358,33,0,0.243972117,8750.0,12,0,0,0,5.0
26663,0,0.090939485,62,0,0.012634239,7914.0,8,0,1,0,0.0
89360,0,0.155310949,42,0,0.285452425,6000.0,18,0,0,0,0.0
126220,0,0.375905549,71,0,0.789760679,3300.0,9,0,1,0,0.0
75993,0,0.9999999,38,0,0.0,,1,0,0,0,0.0
106790,1,1.926910299,30,0,131.0,,4,1,0,0,
33082,0,0.987269842,30,1,0.215374941,6360.0,9,0,0,0,0.0
58937,0,0.208328882,54,0,0.02919708,10000.0,5,0,0,0,2.0
129287,0,0.031490633,51,0,193.0,,2,0,0,0,0.0
24998,0,0.047055798,57,0,0.10011537,7800.0,9,0,1,0,0.0
81036,0,0.014306574,51,1,0.426227407,7800.0,15,0,1,0,1.0
91861,0,0.430015363,65,0,0.56355327,3500.0,10,0,1,0,1.0
42109,0,0.018290845,75,0,0.004882514,3276.0,6,0,0,0,0.0
96961,0,0.015958546,72,0,3.234608985,600.0,13,0,1,0,0.0
137771,0,0.165977203,49,0,0.487172706,3780.0,9,0,1,0,2.0
31395,0,0.064077437,44,0,0.420384905,9300.0,7,0,2,0,0.0
71274,0,0.00084246,72,0,0.0,,3,0,0,0,
120014,0,0.989225369,80,1,0.491403439,2500.0,3,0,1,0,0.0
56588,0,0.011047409,61,0,1890.0,,5,0,1,0,0.0
118270,0,0.146687138,54,0,0.280573248,3139.0,6,0,1,0,1.0
144346,0,0.357130018,57,0,0.355284775,14607.0,14,0,5,0,2.0
142493,0,0.487987411,49,0,0.724888807,10791.0,13,0,2,0,0.0
81474,0,0.002322506,50,0,5278.0,,11,0,3,0,2.0
142626,0,0.020263965,79,0,0.001236943,7275.0,3,0,0,0,0.0
10306,0,0.067029422,54,0,0.353041363,4109.0,15,0,2,0,2.0
136677,0,0.028412033,62,0,0.019996001,5000.0,14,0,0,0,0.0
802,0,0.160226787,31,0,0.356018715,2350.0,5,0,0,0,0.0
20624,0,0.066382337,61,0,0.505719079,6556.0,24,0,2,0,0.0
81459,0,0.010656897,63,0,1391.0,,9,0,2,0,0.0
96262,0,0.049105389,68,0,0.161399041,13351.0,10,0,1,0,0.0
34651,0,0.095532126,65,0,0.451637091,4000.0,10,0,1,0,0.0
116303,0,0.060710212,72,0,0.186824239,11930.0,10,0,4,0,1.0
22721,0,0.509772234,49,0,0.269070891,8900.0,6,0,1,0,1.0
106242,0,0.278379748,43,0,0.334664537,10015.0,14,0,2,0,2.0
93868,0,0.402106526,50,0,0.252250944,6885.0,14,0,2,0,0.0
52411,0,0.120367087,42,0,0.68732507,2500.0,18,0,3,0,2.0
99450,0,0.191063851,34,0,0.30542477,4884.0,3,0,0,0,0.0
9844,0,0.030151937,69,0,0.011189144,8400.0,6,0,0,0,0.0
100782,0,0.598985534,63,0,0.385424183,9700.0,13,0,1,0,0.0
78959,0,0.9999999,54,0,69.0,,1,0,0,0,0.0
52749,0,0.183911245,80,0,2368.0,,9,0,3,0,
91827,0,0.725002037,47,0,0.654021624,16000.0,11,0,3,0,2.0
127904,0,0.469813526,33,0,0.378091873,7640.0,20,0,1,0,3.0
113826,0,0.043561139,70,0,0.057579318,850.0,7,0,0,0,0.0
137417,1,1.114867321,54,1,0.47891284,3200.0,12,2,1,2,2.0
65448,0,0.096221621,77,0,35.0,0.0,2,0,0,0,0.0
12013,0,0.08374412,43,0,0.189975328,7700.0,10,0,1,0,3.0
108980,0,0.078901258,44,0,0.138456345,23696.0,6,0,1,0,3.0
21991,0,0.29441176,63,0,0.523153679,14230.0,10,0,2,0,1.0
130812,0,0.808044845,33,0,0.052347383,6666.0,5,0,0,0,0.0
27311,0,0.518792671,51,0,0.339703137,11250.0,8,0,1,0,0.0
89117,0,0.9999999,55,0,0.271945225,5695.0,3,0,1,0,0.0
80129,0,0.785234154,91,0,0.351717113,6871.0,11,0,2,0,0.0
76356,0,0.006944123,43,0,0.275107604,5575.0,6,0,1,0,2.0
121227,0,0.121307086,55,0,2240.0,,12,0,2,0,0.0
124662,0,0.01123955,32,0,0.16153602,3150.0,6,0,0,0,0.0
121458,0,0.079947423,57,0,0.330891656,15016.0,12,0,5,0,0.0
66004,0,0.490067991,52,0,0.418112027,7033.0,6,0,3,0,0.0
56806,1,0.793741314,44,0,0.540592606,10900.0,20,0,3,0,1.0
6794,0,0.356515608,60,0,0.360607183,2700.0,11,0,1,0,3.0
23718,0,0.012211621,63,0,31.0,0.0,4,0,0,0,0.0
90874,0,0.983813378,51,0,0.151426286,3750.0,7,1,0,0,0.0
107590,0,0.386172583,71,0,0.984366479,5500.0,11,0,2,0,0.0
54953,1,0.9999999,33,1,0.638233054,2625.0,2,3,1,1,1.0
133029,0,0.637586332,63,0,0.248784138,5345.0,6,3,1,0,1.0
71528,0,1.0,40,0,0.977777778,3824.0,14,0,1,0,5.0
78311,0,0.0,57,0,0.441173203,9000.0,10,0,3,0,3.0
96707,0,0.329204554,82,0,0.893431635,2983.0,10,0,1,0,0.0
43459,0,0.034143938,88,0,35.0,,2,0,0,0,
60457,0,1.027431421,66,0,0.003842459,3122.0,1,0,0,0,0.0
142454,0,0.0,59,0,6412.0,,5,0,2,0,0.0
97527,0,0.0,36,0,0.143387604,3500.0,5,0,0,0,0.0
118896,0,0.038337914,49,0,0.342582177,8000.0,12,0,1,0,0.0
67642,0,0.312532892,26,1,0.28022493,1066.0,5,0,0,0,0.0
101157,0,0.119554799,70,0,0.243300893,7500.0,14,0,1,0,0.0
16378,0,0.0,55,0,825.0,,3,0,1,0,0.0
24213,0,0.513025173,40,0,0.348953452,3200.0,7,0,1,0,0.0
93283,0,0.153406323,39,0,0.692376282,15700.0,12,0,9,0,2.0
88442,0,0.08633371,77,0,0.027996606,8250.0,10,0,0,0,0.0
72594,0,0.023919043,63,0,0.006535948,2600.0,3,0,0,0,0.0
5764,0,0.588117653,35,0,1.348260696,2500.0,7,0,1,0,4.0
26561,0,0.638811513,32,0,0.890821836,5000.0,14,0,1,0,0.0
119580,0,0.024240774,49,0,0.374687571,4400.0,14,0,1,0,3.0
22475,0,0.886093166,47,0,0.368292412,9000.0,17,0,3,0,1.0
77664,0,0.008354509,54,0,0.206504065,2459.0,13,0,1,0,0.0
75723,0,0.00417355,39,0,1.0,,4,0,0,0,0.0
56721,0,0.0936246,62,1,0.518959393,10416.0,12,0,3,0,1.0
84875,0,0.168427771,29,0,0.325835676,3200.0,12,0,2,0,0.0
63300,0,0.861993862,53,0,2.770694577,1050.0,7,0,1,0,3.0
