"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
144772,144771,0.52768,47,0,0.560087,"3211",12,0,0,0,"2","cluster1","n"
144773,144772,0.054966,74,0,0.233141,"8333",6,0,1,0,"1","cluster1","n"
144774,144773,0.937099,40,0,1684,"?",2,1,1,1,"0","cluster1","y"
144775,144774,0,82,0,0.240979,"5680",8,0,0,0,"0","cluster1","n"
144776,144775,0.857859,50,0,0.511098,"5225",9,0,1,0,"0","cluster1","n"
144777,144776,0.010733,50,0,0.243389,"6125",5,0,1,0,"0","cluster1","n"
144778,144777,0.180188,62,0,835,"?",7,0,1,0,"0","cluster1","n"
144779,144778,0,50,0,0.030881,"1100",3,0,0,0,"0","cluster1","n"
144780,144779,0.050663,45,0,0.099416,"17129",5,0,1,0,"0","cluster1","n"
144781,144780,0.08633,32,0,0.341592,"2461",7,0,0,0,"2","cluster1","n"
144782,144781,0.290637,68,0,1.070815,"4772",7,0,2,0,"0","cluster1","n"
144783,144782,0.828363,48,0,0.514364,"5116",6,0,1,0,"3","cluster1","n"
144784,144783,0.011271,39,0,0.276767,"7583",7,0,2,0,"4","cluster1","n"
144785,144784,0.035629,60,0,0.537849,"9920",13,0,2,0,"2","cluster1","n"
144786,144785,0.133277,51,0,0.364486,"7917",11,0,3,0,"3","cluster1","n"
144787,144786,0.115507,29,0,0.38277,"6000",6,0,1,0,"1","cluster1","n"
144788,144787,1.066793,51,1,0.805286,"6090",11,0,3,0,"2","cluster1","n"
144789,144788,1,54,0,437,"?",2,1,0,0,"1","cluster1","y"
144790,144789,0.297174,28,0,0.398888,"6116",10,0,2,0,"0","cluster1","n"
144791,144790,0.060491,71,1,0.161228,"16578",13,0,2,0,"1","cluster1","n"
144792,144791,0.197809,46,0,0.706545,"1420",6,0,1,0,"2","cluster1","n"
144793,144792,0.382804,81,0,51,"?",2,0,0,0,"0","cluster1","n"
144794,144793,0.980102,57,0,0.504316,"1621",4,0,2,0,"0","cluster1","n"
144795,144794,0.014234,82,0,0.009426,"3500",14,0,0,0,"0","cluster1","n"
144796,144795,0.202833,30,0,0.044635,"4323",5,0,0,0,"1","cluster1","n"
144797,144796,0.555656,60,0,1387,"?",2,0,1,0,"0","cluster1","n"
144798,144797,0.233086,75,0,184,"?",7,0,0,0,"0","cluster1","n"
144799,144798,0.023679,29,0,0.510757,"6088",6,0,2,0,"0","cluster1","n"
144800,144799,1,50,0,0.04463,"2150",0,0,0,0,"0","cluster1","y"
144801,144800,0.08369,67,0,4130,"?",26,0,2,0,"0","cluster1","n"
144802,144801,0.010405,68,0,811,"?",8,0,1,0,"0","cluster1","n"
144803,144802,0.293719,54,2,0.304464,"6361",17,0,1,0,"0","cluster1","n"
144804,144803,0.06276,60,0,66,"?",10,0,0,0,"0","cluster1","n"
144805,144804,0.040579,63,0,1.761338,"1344",12,0,2,0,"0","cluster1","n"
144806,144805,1,48,0,0,"?",0,1,0,0,"0","cluster1","y"
144807,144806,0.025449,71,0,0.082548,"3500",8,0,0,0,"1","cluster1","n"
144808,144807,0.001244,83,0,0.345263,"949",12,0,0,0,"0","cluster1","n"
144809,144808,0.61504,39,0,0.441712,"5000",10,0,1,0,"2","cluster1","n"
144810,144809,0.069942,52,0,0.175922,"12766",8,0,1,0,"3","cluster1","n"
144811,144810,0.755457,63,0,0.75986,"5704",15,0,1,0,"0","cluster1","n"
144812,144811,0.115325,56,0,0.447778,"8166",13,0,2,0,"0","cluster1","n"
144813,144812,0.084545,50,0,0.417608,"7700",13,0,3,0,"0","cluster1","n"
144814,144813,0.323517,55,0,0.571553,"4583",12,0,2,0,"0","cluster1","n"
144815,144814,0.332356,33,0,0.336981,"4842",10,0,2,0,"0","cluster1","n"
144816,144815,0.068052,59,0,1971,"0",23,0,2,0,"0","cluster1","n"
144817,144816,0.615575,36,1,0.07425,"2100",3,0,0,0,"0","cluster1","n"
144818,144817,0.622189,30,0,0.259169,"2862",4,0,1,0,"0","cluster1","n"
144819,144818,0,33,0,0.421162,"10083",4,0,2,0,"2","cluster1","n"
144820,144819,0.992202,32,1,0.146412,"4500",5,0,0,0,"0","cluster1","n"
144821,144820,1,34,1,469,"?",1,0,0,0,"0","cluster1","n"
144822,144821,0.320649,41,0,0.965975,"3614",7,0,2,0,"0","cluster1","n"
144823,144822,0.138056,67,0,0.162567,"5000",13,0,1,0,"0","cluster1","n"
144824,144823,0.014141,42,0,0.000533,"3750",1,0,0,0,"1","cluster1","n"
144825,144824,0.000244,75,0,452,"?",9,0,0,0,"0","cluster1","n"
144826,144825,0.71556,44,1,5.899058,"742",9,0,2,0,"2","cluster1","n"
144827,144826,0.030284,69,0,0.229207,"9750",11,0,1,0,"0","cluster1","n"
144828,144827,0.009141,79,0,0.027105,"4500",11,0,0,0,"0","cluster1","n"
144829,144828,0.620005,57,0,0.632508,"6059",9,0,2,0,"0","cluster1","n"
144830,144829,0.00075,62,0,0,"?",6,0,0,0,"0","cluster1","n"
144831,144830,0.64759,63,0,3209,"?",7,1,2,1,"1","cluster1","n"
144832,144831,0.725929,43,4,0.482026,"3810",9,0,1,0,"0","cluster1","n"
144833,144832,0.15255,39,0,0.227262,"8289",9,0,1,0,"0","cluster1","n"
144834,144833,0,76,0,48,"?",6,0,0,0,"0","cluster1","n"
144835,144834,0.584679,59,0,1.257161,"1535",10,0,1,0,"1","cluster1","n"
144836,144835,0,43,0,0,"1500",1,0,0,0,"0","cluster1","n"
144837,144836,0.036354,66,0,1079.5,"1",9,0,1,0,"0","cluster1","n"
144838,144837,0.105268,73,0,1792,"?",13,0,2,0,"0","cluster1","n"
144839,144838,0.254642,54,0,0.998345,"2416",12,0,1,0,"2","cluster1","n"
144840,144839,0,34,0,0.35823,"8340",11,0,3,0,"0","cluster1","y"
144841,144840,1,41,0,0,"944",0,7,0,0,"1","cluster1","n"
144842,144841,0.404949,60,0,0.132779,"3727",5,0,0,0,"4","cluster1","n"
144843,144842,0.371783,77,0,0.135635,"15666",14,0,1,0,"0","cluster1","n"
144844,144843,0.03146,32,0,1785,"?",5,0,2,0,"0","cluster1","n"
144845,144844,1,51,1,0.022189,"6083",3,3,0,0,"8","cluster1","y"
144846,144845,0.038861,46,0,0.631937,"10000",14,0,2,0,"2","cluster1","n"
144847,144846,1,32,0,0.57065,"2200",5,0,0,0,"1","cluster1","n"
144848,144847,0,43,0,0.209966,"6200",7,0,1,0,"2","cluster1","n"
144849,144848,1,31,0,0.525965,"750",4,1,0,1,"0","cluster1","n"
144850,144849,0.181672,64,0,0.491029,"17499",27,0,4,0,"1","cluster1","n"
144851,144850,0.026399,55,0,3.269384,"1250",8,0,3,0,"2","cluster1","n"
144852,144851,1,54,1,938,"?",4,0,1,0,"0","cluster1","n"
144853,144852,0,57,0,0.209424,"2100",3,0,1,0,"0","cluster1","n"
144854,144853,0.070811,58,0,0.217886,"12400",7,0,1,0,"1","cluster1","n"
144855,144854,0.106487,42,0,0.105049,"8833",6,0,1,0,"0","cluster1","n"
144856,144855,0.009785,48,0,0.331306,"12000",11,0,4,0,"2","cluster1","n"
144857,144856,0.001418,61,0,0.224,"2624",8,0,0,0,"0","cluster1","n"
144858,144857,0.335151,31,1,583,"?",12,0,0,0,"0","cluster1","n"
144859,144858,0.118341,51,0,0.25764,"7983",19,0,1,0,"3","cluster1","n"
144860,144859,0.125536,47,0,0.717047,"6000",8,0,2,0,"3","cluster1","n"
144861,144860,0.012638,68,0,16,"?",5,0,0,0,"0","cluster1","n"
144862,144861,0.009436,61,0,0.001886,"3181",3,0,0,0,"0","cluster1","n"
144863,144862,0.381155,27,0,0.159693,"4683",5,0,0,0,"1","cluster1","n"
144864,144863,0.084992,67,0,25,"?",2,0,0,0,"1","cluster1","n"
144865,144864,1.006555,74,0,0.425296,"1351",6,0,0,0,"0","cluster1","n"
144866,144865,0.057655,43,0,0.002926,"4100",3,0,0,0,"1","cluster1","n"
144867,144866,0.398373,62,0,0.527161,"1306",6,0,0,0,"0","cluster1","n"
144868,144867,0.077155,72,0,0.045572,"2325",6,0,0,0,"0","cluster1","n"
144869,144868,0.11323,69,0,0.123175,"5000",8,0,0,0,"0","cluster1","n"
144870,144869,0.021841,86,1,0.151205,"9000",14,0,1,0,"1","cluster1","n"
144871,144870,0.906694,54,0,617,"?",7,0,0,0,"0","cluster1","n"
144872,144871,0.19752,51,0,0.168139,"6000",12,1,0,0,"2","cluster1","n"
144873,144872,0,61,0,889,"?",11,0,0,0,"0","cluster1","n"
144874,144873,0.127453,66,0,1498,"?",10,0,2,0,"1","cluster1","n"
144875,144874,0.042166,39,0,0.582932,"5190",6,0,2,0,"2","cluster1","n"
144876,144875,0,55,0,0.118862,"4500",12,0,1,0,"1","cluster1","n"
144877,144876,0.632247,70,0,1394,"?",8,0,1,0,"?","cluster1","n"
144878,144877,0.080784,78,0,0.01759,"1534",4,0,0,0,"0","cluster1","n"
144879,144878,0.00113,59,0,0,"?",2,0,0,0,"0","cluster1","n"
144880,144879,0.166565,43,0,0.433253,"3722",5,0,1,0,"0","cluster1","n"
144881,144880,1,43,1,0.489461,"1280",3,3,0,0,"1","cluster1","y"
144882,144881,0.079689,36,0,4049,"?",8,0,2,0,"0","cluster1","n"
144883,144882,0.194847,72,0,0.185073,"9606",21,0,2,0,"0","cluster1","n"
144884,144883,0.133916,61,1,0.396739,"3311",7,0,1,0,"3","cluster1","n"
144885,144884,0.013339,60,0,35,"?",18,0,0,0,"0","cluster1","n"
144886,144885,0.073552,54,0,0.014842,"3233",4,0,0,0,"0","cluster1","n"
144887,144886,1,56,3,0.817197,"6000",5,1,2,0,"1","cluster1","y"
144888,144887,8328,39,0,21395,"?",9,0,2,1,"0","cluster1","y"
144889,144888,0.015271,72,0,80,"?",3,0,0,0,"1","cluster1","n"
144890,144889,0.206118,88,0,442,"?",9,0,0,0,"0","cluster1","n"
144891,144890,0.601814,45,0,0.497942,"5345",5,0,2,0,"0","cluster1","n"
144892,144891,0.097495,77,0,208,"?",7,0,0,0,"0","cluster1","n"
144893,144892,0.143679,53,0,0.208783,"16600",18,0,2,0,"1","cluster1","n"
144894,144893,0.007578,63,0,2931,"?",11,0,1,0,"0","cluster1","n"
144895,144894,0.26317,69,0,1446,"?",6,0,1,0,"0","cluster1","n"
144896,144895,0.026966,60,0,573,"?",4,0,1,0,"0","cluster1","n"
144897,144896,0.181529,45,0,0.117108,"6651",7,0,0,0,"2","cluster1","n"
144898,144897,0.010485,44,1,0.220678,"10000",6,0,1,0,"2","cluster1","n"
144899,144898,0.155481,48,3,0.018715,"96500",7,0,2,1,"1","cluster1","n"
144900,144899,1,58,0,0.004775,"3350",0,1,0,1,"2","cluster1","y"
144901,144900,0,64,0,2404,"?",6,0,1,0,"0","cluster1","n"
144902,144901,0.014292,53,1,0.844054,"2160",16,0,1,0,"0","cluster1","n"
144903,144902,0.028799,56,0,1119,"?",5,0,1,0,"?","cluster1","n"
144904,144903,0.210621,33,0,0.590082,"5000",11,0,2,0,"0","cluster1","n"
144905,144904,0.271311,58,0,0.132887,"10000",11,0,0,0,"0","cluster1","n"
144906,144905,1.113772,23,0,0.006765,"2364",1,0,0,0,"0","cluster1","n"
144907,144906,0.34397,50,0,0.252597,"6448",9,0,0,0,"0","cluster1","n"
144908,144907,0.043247,68,0,0.019798,"2272",3,0,0,0,"0","cluster1","n"
144909,144908,0.268583,72,0,0.517214,"3833",7,0,2,0,"0","cluster1","n"
144910,144909,0.0443,66,0,0.650897,"7524",13,0,2,0,"1","cluster1","n"
144911,144910,0.338302,39,0,0.2659,"2782",8,0,0,0,"2","cluster1","n"
144912,144911,1,38,1,299,"?",1,0,0,0,"0","cluster1","n"
144913,144912,0.127071,40,0,0.110608,"6400",9,0,0,0,"1","cluster1","n"
144914,144913,0.991009,24,1,250,"?",8,0,0,1,"0","cluster1","y"
144915,144914,0,44,0,0.36122,"12000",7,0,3,0,"4","cluster1","n"
144916,144915,0.265185,42,0,0.608632,"15800",9,0,3,0,"2","cluster1","n"
144917,144916,0.380509,74,0,148,"?",4,0,0,0,"0","cluster1","n"
144918,144917,0.036207,45,1,0.378847,"9000",18,0,2,0,"4","cluster1","n"
144919,144918,0.000544,62,2,0.287175,"6159",20,0,2,0,"0","cluster1","n"
144920,144919,0.702865,27,0,31,"?",2,0,0,0,"?","cluster1","n"
144921,144920,0.006142,48,0,0.377102,"5947",7,0,2,0,"2","cluster1","n"
144922,144921,0.006348,51,0,0.352967,"9167",16,0,3,1,"3","cluster1","n"
144923,144922,0,40,0,0,"3500",1,0,0,0,"0","cluster1","n"
144924,144923,0.087827,54,1,0.226772,"8986",6,0,1,0,"0","cluster1","n"
144925,144924,0.194812,39,2,0.368755,"26000",14,0,4,0,"2","cluster1","y"
144926,144925,0.781739,36,1,0.199806,"6175",5,0,0,0,"4","cluster1","n"
144927,144926,0.080121,52,0,0.362081,"4150",10,0,1,0,"1","cluster1","n"
144928,144927,0.613577,32,2,0.057191,"10630",9,0,0,0,"0","cluster1","n"
144929,144928,1,61,1,0.164152,"5500",2,4,1,0,"1","cluster1","y"
144930,144929,0.028444,61,0,0.269231,"4471",6,0,1,0,"0","cluster1","n"
144931,144930,1,43,0,0,"6200",0,0,0,0,"0","cluster1","n"
144932,144931,0.853008,61,0,0.384272,"4933",11,0,0,0,"0","cluster1","n"
144933,144932,0.095977,51,0,2291,"?",14,0,2,0,"2","cluster1","n"
144934,144933,0.918055,30,0,0.016552,"2476",2,0,0,0,"0","cluster1","n"
144935,144934,0.55189,52,0,0.292356,"8516",5,0,2,0,"0","cluster1","n"
144936,144935,0.292032,48,2,786,"?",10,0,0,1,"0","cluster1","n"
144937,144936,0.124046,46,0,0.3,"8019",11,0,1,0,"1","cluster1","n"
144938,144937,0.157339,47,0,0.093276,"7450",5,0,0,0,"2","cluster1","n"
144939,144938,0,35,0,0.691816,"3750",8,0,2,0,"0","cluster1","n"
144940,144939,0.02035,54,0,0.355553,"15406",10,0,5,0,"1","cluster1","n"
144941,144940,1,57,0,0,"?",0,0,0,0,"0","cluster1","n"
144942,144941,0.02019,80,0,12,"?",3,0,0,0,"0","cluster1","n"
144943,144942,0.67182,71,0,1988,"?",7,0,0,0,"1","cluster1","n"
144944,144943,0.234887,69,0,0.616634,"7141",11,0,2,0,"0","cluster1","n"
144945,144944,0.095643,59,0,0.543163,"2617",9,0,2,0,"0","cluster1","n"
144946,144945,0.529463,45,2,0.396712,"7846",10,0,1,0,"0","cluster1","n"
144947,144946,0.20426,51,1,2716,"?",11,0,1,0,"1","cluster1","n"
144948,144947,0.180195,40,0,0.332103,"16250",12,0,3,0,"3","cluster1","n"
144949,144948,0.915085,32,0,0.485003,"4500",4,0,1,0,"0","cluster1","y"
144950,144949,0,82,0,0,"3500",4,0,0,0,"0","cluster1","n"
144951,144950,1.014493,48,1,0.685066,"4800",13,0,2,2,"2","cluster1","y"
144952,144951,0.245625,35,0,0.087465,"7099",5,0,0,0,"2","cluster1","n"
144953,144952,0,40,0,0.233784,"15000",4,0,1,0,"2","cluster1","n"
144954,144953,0.365607,50,0,0.102706,"7574",5,0,0,0,"2","cluster1","n"
144955,144954,1,79,0,457,"?",2,0,0,0,"?","cluster1","n"
144956,144955,0,56,0,0.105221,"6300",7,1,0,0,"1","cluster1","n"
144957,144956,0.500894,41,0,0.379261,"6952",11,0,2,0,"2","cluster1","n"
144958,144957,0.024935,62,0,0.271797,"6250",11,0,1,0,"0","cluster1","n"
144959,144958,0.033151,45,0,0.878824,"5000",13,0,1,0,"0","cluster1","n"
144960,144959,1,49,0,0.076286,"5793",2,0,1,0,"0","cluster1","n"
144961,144960,1,48,1,0.427851,"4164",7,0,2,0,"2","cluster1","n"
144962,144961,0.019442,70,0,0.004554,"3293",6,0,0,0,"0","cluster1","n"
144963,144962,1,28,0,50,"?",0,0,0,2,"1","cluster1","y"
144964,144963,0.160412,75,0,0.762203,"3830",12,0,3,0,"0","cluster1","n"
144965,144964,0.434138,45,0,0.878512,"10000",12,0,5,0,"2","cluster1","n"
144966,144965,0.053237,68,0,0.201657,"1809",5,0,0,0,"0","cluster1","n"
144967,144966,1.155528,23,1,687,"?",3,1,0,1,"0","cluster1","y"
144968,144967,0.018469,67,1,1137,"?",18,0,1,0,"1","cluster1","n"
144969,144968,0.138849,77,0,0.123335,"6980",7,0,1,0,"0","cluster1","n"
144970,144969,0.00728,46,0,0.20772,"9300",11,0,1,0,"3","cluster1","n"
144971,144970,0.107699,55,0,0.621197,"7000",18,0,2,0,"0","cluster1","n"
144972,144971,0.003648,49,0,1.071382,"4566",7,0,2,0,"1","cluster1","n"
144973,144972,0.474869,52,0,2504,"?",7,0,1,0,"0","cluster1","n"
144974,144973,0.071968,62,0,0.267526,"9000",7,0,1,0,"0","cluster1","n"
144975,144974,0.034105,62,0,0.294135,"6666",10,0,1,0,"0","cluster1","n"
144976,144975,0.052353,35,0,1708,"?",7,0,1,0,"0","cluster1","n"
144977,144976,0.448211,45,0,0.383282,"7500",11,0,1,0,"3","cluster1","n"
144978,144977,0.067318,60,0,0.143011,"11166",8,0,1,0,"0","cluster1","n"
144979,144978,0.04066,56,0,430,"?",3,0,0,0,"0","cluster1","n"
144980,144979,0.230977,36,0,0.606961,"4510",15,0,1,0,"0","cluster1","y"
144981,144980,0.037949,38,0,0.335333,"3500",2,0,1,0,"3","cluster1","n"
144982,144981,0.025785,59,0,0.468691,"9980",15,0,2,0,"0","cluster1","n"
144983,144982,0.050703,44,0,1.242733,"1960",11,0,1,0,"0","cluster1","n"
144984,144983,0,33,0,0.42946,"4500",10,0,1,0,"0","cluster1","n"
144985,144984,1.877076,31,1,0.424867,"3200",5,0,2,2,"0","cluster1","y"
144986,144985,0.041778,27,0,330,"?",14,0,0,0,"0","cluster1","n"
144987,144986,0.367709,49,0,0.393435,"20625",17,0,4,0,"4","cluster1","n"
144988,144987,0.033723,63,0,0.166712,"11000",11,0,1,0,"0","cluster1","n"
144989,144988,0.72891,54,0,0.279516,"10256",6,0,1,0,"2","cluster1","n"
144990,144989,0.343011,51,0,0.264183,"9500",8,0,3,0,"2","cluster1","n"
144991,144990,0.75726,33,0,0.173191,"7228",7,0,0,0,"2","cluster1","n"
144992,144991,0.002203,37,0,0.491672,"1500",7,0,0,0,"2","cluster1","n"
144993,144992,0.094635,55,0,0.00571,"1400",4,0,0,0,"1","cluster1","n"
144994,144993,0.708046,46,0,1.293042,"5848",6,0,1,0,"3","cluster1","n"
144995,144994,0.176329,57,1,0.084251,"3358",4,1,0,1,"1","cluster1","n"
144996,144995,0.192186,69,0,0.207123,"10500",16,0,1,0,"0","cluster1","n"
144997,144996,0.895956,42,1,2356,"?",9,0,0,0,"?","cluster1","y"
144998,144997,0.130065,66,0,0.544291,"5000",9,0,1,0,"0","cluster1","n"
144999,144998,0.027643,67,0,0.011326,"1500",6,0,0,0,"0","cluster1","n"
145000,144999,0.01861,60,0,0.890777,"4000",3,2,1,0,"0","cluster1","n"
145001,145000,0.217958,41,0,4623,"?",43,0,3,0,"1","cluster1","n"
145002,145001,0.393835,62,0,0.401963,"11000",17,0,1,0,"1","cluster1","n"
145003,145002,0,80,0,0,"100",3,0,0,0,"0","cluster1","n"
145004,145003,0.047646,53,0,0.287625,"7328",10,0,1,0,"0","cluster1","n"
145005,145004,0.452527,62,0,0.344182,"15761",10,0,2,0,"2","cluster1","n"
145006,145005,0,61,0,2165,"?",5,0,1,0,"0","cluster1","n"
145007,145006,0.258409,53,1,0.646502,"1900",11,0,1,0,"2","cluster1","n"
145008,145007,0.297077,56,0,0.349332,"8833",9,0,1,0,"2","cluster1","n"
145009,145008,0.149396,31,0,0.5981,"4000",5,0,2,0,"0","cluster1","n"
145010,145009,0.05527,54,0,0.198538,"9166",40,0,0,1,"0","cluster1","n"
145011,145010,0.085266,28,0,0.249219,"1600",5,0,0,0,"0","cluster1","n"
145012,145011,0.069186,50,0,0.348869,"6500",4,0,1,0,"1","cluster1","n"
145013,145012,0.104812,43,0,0.350123,"5300",4,0,1,0,"1","cluster1","n"
145014,145013,0.027998,81,0,0.734106,"2500",9,0,1,0,"0","cluster1","n"
145015,145014,1.031194,49,0,0.567876,"3417",5,0,1,0,"1","cluster1","n"
145016,145015,0.213239,49,0,14,"?",2,0,0,0,"0","cluster1","n"
145017,145016,0.595666,69,0,0.189719,"6477",11,0,1,0,"1","cluster1","n"
145018,145017,1,45,0,156,"?",1,0,0,0,"2","cluster1","y"
145019,145018,0.111974,41,0,2613,"?",9,0,1,0,"3","cluster1","n"
145020,145019,0.039474,54,0,0.292718,"6893",5,0,1,0,"3","cluster1","n"
145021,145020,0.952656,48,1,0.693252,"2770",5,0,1,0,"1","cluster1","n"
145022,145021,0.048457,62,0,66,"?",4,0,0,0,"?","cluster1","n"
145023,145022,0.445154,43,0,0.676277,"3502",8,0,2,0,"1","cluster1","n"
145024,145023,0.023049,53,0,0.304267,"5366",7,0,1,0,"1","cluster1","n"
145025,145024,0.071767,89,0,0.021118,"8333",10,0,0,0,"1","cluster1","n"
145026,145025,0.133589,49,0,0.167391,"9199",8,0,1,0,"0","cluster1","n"
145027,145026,0.927279,45,0,0.514254,"6243",10,0,1,0,"0","cluster1","n"
145028,145027,0.312006,48,0,0.690368,"9000",29,0,4,0,"2","cluster1","n"
145029,145028,0.045063,75,0,0.332524,"7000",17,0,2,0,"0","cluster1","n"
145030,145029,0.094483,62,0,3451,"?",5,0,1,0,"0","cluster1","n"
145031,145030,0.284828,61,0,0.275017,"13500",13,0,1,0,"0","cluster1","n"
145032,145031,0.019157,69,0,0.322509,"8160",6,0,2,0,"0","cluster1","n"
145033,145032,1,37,0,0.181385,"2728",1,0,0,0,"0","cluster1","n"
145034,145033,1.063123,46,1,0.201627,"6516",5,3,0,0,"2","cluster1","n"
145035,145034,0.021907,69,0,1317,"?",9,0,2,0,"0","cluster1","n"
145036,145035,0.702686,47,0,0.27755,"11233",5,0,1,0,"5","cluster1","n"
145037,145036,0.699145,53,0,0.240155,"5408",4,0,0,0,"0","cluster1","y"
145038,145037,0.014581,46,0,0.466553,"5291",21,0,3,0,"2","cluster1","n"
145039,145038,0.758698,55,0,0.326139,"6300",10,0,0,0,"0","cluster1","n"
145040,145039,0.802433,39,1,0.071982,"4000",7,0,0,1,"0","cluster1","n"
145041,145040,0.153936,52,0,1174,"?",1,0,0,0,"3","cluster1","n"
145042,145041,0.10161,46,0,41,"?",2,0,0,0,"0","cluster1","n"
145043,145042,0.070842,67,0,0.30714,"8500",7,0,2,0,"0","cluster1","n"
145044,145043,0.069085,28,0,0.517197,"6250",12,0,2,0,"3","cluster1","y"
145045,145044,0.940444,34,2,0.124205,"3300",6,1,0,0,"0","cluster1","y"
145046,145045,0.055085,63,0,1032,"?",18,0,1,0,"0","cluster1","n"
145047,145046,0.97628,39,0,0.570511,"3424",7,0,1,0,"3","cluster1","n"
145048,145047,0,34,0,0.169208,"4000",6,0,0,0,"1","cluster1","n"
145049,145048,0.930607,39,0,562,"1",3,0,0,0,"2","cluster1","n"
145050,145049,0.831874,38,0,0.44748,"6149",9,0,2,0,"1","cluster1","n"
145051,145050,0.235314,44,0,8053,"?",13,0,2,0,"0","cluster1","n"
145052,145051,0.026854,45,0,0.947882,"8000",15,0,4,0,"2","cluster1","n"
145053,145052,0.296946,61,0,3464,"?",11,0,2,0,"0","cluster1","n"
145054,145053,0.072337,74,0,50,"?",3,0,0,0,"0","cluster1","n"
145055,145054,0.136578,64,0,0.253763,"11360",8,0,2,0,"0","cluster1","n"
145056,145055,1,30,0,0,"?",2,0,0,0,"?","cluster1","n"
145057,145056,0.133923,34,0,0.081587,"6250",9,0,0,0,"0","cluster1","n"
145058,145057,0.433474,61,1,0.433283,"1333",9,0,0,0,"0","cluster1","n"
145059,145058,0.360511,57,0,0.559328,"5949",11,0,1,0,"0","cluster1","n"
145060,145059,0.010206,58,0,0.246922,"16000",4,0,2,0,"0","cluster1","n"
145061,145060,0.455796,39,0,1496,"?",8,0,0,0,"?","cluster1","n"
145062,145061,0.292639,54,0,1.13996,"3500",10,0,1,0,"0","cluster1","n"
145063,145062,0.01482,65,0,0.008313,"4450",6,0,0,0,"1","cluster1","n"
145064,145063,0.008775,78,0,0.215659,"6500",8,0,1,0,"0","cluster1","n"
145065,145064,0.970554,41,1,0.367448,"7083",10,0,1,0,"0","cluster1","y"
145066,145065,0.061324,55,0,0.250327,"8400",6,0,2,0,"0","cluster1","n"
145067,145066,0,58,0,0,"?",2,0,0,0,"?","cluster1","n"
145068,145067,0.029843,58,0,0.296171,"9166",24,0,1,0,"2","cluster1","n"
145069,145068,0.287881,39,2,0.318614,"6000",10,0,2,0,"2","cluster1","n"
145070,145069,0.006237,89,0,0.144952,"3000",24,0,0,0,"0","cluster1","n"
145071,145070,0,53,0,3536,"?",4,0,2,0,"0","cluster1","n"
145072,145071,0.725848,54,0,1314,"?",5,0,0,0,"1","cluster1","n"
145073,145072,0.234111,47,0,0.412181,"3250",7,0,1,0,"0","cluster1","n"
145074,145073,0,51,1,0.256242,"12975",7,0,1,0,"2","cluster1","n"
145075,145074,0.610853,55,0,230,"?",3,0,0,0,"?","cluster1","n"
145076,145075,0.675952,72,0,0.814462,"4300",16,0,2,0,"0","cluster1","n"
145077,145076,0.17284,66,0,0.326385,"5900",6,0,1,0,"0","cluster1","n"
145078,145077,0.053071,44,0,0.45501,"4500",6,0,2,0,"3","cluster1","n"
145079,145078,0,55,0,0.012125,"5195",5,0,0,0,"0","cluster1","n"
145080,145079,0.011373,82,0,0.205656,"3500",11,0,0,0,"0","cluster1","n"
145081,145080,0.029735,59,0,0.085336,"8155",6,0,1,0,"0","cluster1","n"
145082,145081,0.149286,66,0,0.255549,"5000",28,0,1,0,"0","cluster1","n"
145083,145082,0.043347,34,0,2887,"?",6,0,2,0,"?","cluster1","n"
145084,145083,0.814066,48,1,0.232068,"5450",7,3,0,0,"2","cluster1","y"
145085,145084,0.571286,54,0,0.904849,"6000",11,0,2,0,"0","cluster1","n"
145086,145085,0.180786,47,0,0.839664,"2500",6,0,1,0,"3","cluster1","n"
145087,145086,0.30571,26,0,0.697835,"4202",11,0,3,0,"3","cluster1","n"
145088,145087,0.635867,63,0,0.714838,"5175",10,0,2,0,"0","cluster1","n"
145089,145088,0.123127,62,0,0.419511,"2900",13,0,2,0,"1","cluster1","n"
145090,145089,0.901171,46,0,0.425439,"5290",8,0,0,0,"4","cluster1","n"
145091,145090,0.138305,64,0,0.278219,"9700",11,0,2,0,"0","cluster1","n"
145092,145091,0.240232,32,0,0.362012,"3300",7,0,1,0,"0","cluster1","n"
145093,145092,0.113379,28,0,0.116163,"4200",8,0,0,0,"0","cluster1","n"
145094,145093,0,25,0,0,"6000",5,0,0,0,"0","cluster1","n"
145095,145094,0.029452,68,0,1490,"?",4,0,1,0,"0","cluster1","n"
145096,145095,0.23322,47,0,0.238198,"6015",8,0,1,0,"1","cluster1","n"
145097,145096,0.146115,43,1,0.251892,"10833",8,0,2,0,"3","cluster1","n"
145098,145097,0.125153,49,1,0.762315,"7896",9,0,2,0,"2","cluster1","n"
145099,145098,0.007472,46,0,1827,"?",6,0,1,0,"1","cluster1","n"
145100,145099,0.000229,68,0,0,"?",4,0,0,0,"0","cluster1","n"
145101,145100,0.049051,35,0,0.753219,"4736",6,0,2,0,"0","cluster1","n"
145102,145101,1.011512,62,0,1.696655,"2600",11,0,1,0,"0","cluster1","n"
145103,145102,0.922052,30,0,0.114187,"2600",4,0,0,0,"0","cluster1","n"
