"X","SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
53854,0,0.404438566,28,0,0.103724069,4000,2,0,0,0,0
3308,0,0.441138682,46,0,0.103718665,8416,11,0,0,0,0
143968,0,0.019648397,30,0,0.103705832,3480,3,0,0,0,1
71690,0,0.519480519,35,1,0.103695532,1812,5,0,0,1,0
21064,0,0.24718235,52,0,0.103689631,10000,10,0,1,0,0
7605,0,1.107556977,58,2,0.103671706,8333,5,1,0,2,3
84376,0,0.066402632,58,0,0.103669465,10600,10,0,2,0,1
88654,0,0.715216104,40,1,0.103658537,4919,5,0,0,1,4
143791,0,0.019399446,76,0,0.103652316,4900,6,0,0,0,0
83105,1,0.261921299,50,3,0.103645298,8750,8,2,0,2,1
54477,0,0.216178382,66,0,0.103624588,8800,5,0,0,0,0
106416,0,0,49,0,0.103621291,4583,14,0,1,0,0
78765,1,0.012438832,81,0,0.103589641,10000,14,0,0,1,0
115572,0,0.337033611,54,0,0.103589278,2200,3,0,0,0,1
68274,0,0.025483438,66,0,0.103589278,2200,10,0,0,0,0
133484,0,0.352812289,55,2,0.103572655,5821,13,0,0,0,0
32492,0,0.127744511,59,1,0.103558577,2500,2,0,0,0,0
32968,0,0.026132898,69,0,0.103550296,9125,4,0,1,0,2
18443,0,0.020653689,60,0,0.103547459,7300,9,0,1,0,1
47874,0,0.61547957,27,1,0.103541773,5900,5,0,0,0,1
106859,0,0.508073317,44,0,0.103540216,6750,5,0,0,0,2
26351,0,0.186001591,45,0,0.103509116,5100,14,0,0,0,1
14951,1,1.401197605,39,1,0.103507481,4076,5,1,0,0,2
117313,1,0.9999999,33,2,0.103498971,3400,1,2,0,0,1
66998,0,0.135637005,61,0,0.103494825,20000,9,0,1,0,0
128791,0,0.730519249,29,0,0.103490592,7333,5,0,0,0,0
72948,0,0.009639871,80,0,0.103469171,6600,9,0,0,0,0
117011,0,0.165858987,50,0,0.103452339,8486,9,0,0,0,0
21801,0,0.428322288,73,1,0.103452128,8950,6,0,1,0,2
144080,0,0.233614464,42,0,0.103448276,2116,6,0,0,0,4
3581,0,0.984611389,51,1,0.103448276,4900,8,1,0,0,0
84742,0,0,51,0,0.103393844,3800,5,0,0,0,0
68569,0,0.005289981,41,0,0.103391232,3626,4,0,0,0,1
142574,0,0.011016483,65,0,0.103390035,8288,6,0,1,0,0
16879,0,0.9999999,49,0,0.103385594,4400,3,0,0,0,2
134302,0,0.336719356,39,0,0.103375527,6161,6,0,0,0,2
28500,0,0.00576584,63,0,0.10336208,8000,8,0,1,0,1
2208,0,0.009860883,87,0,0.103343465,6250,7,0,0,0,0
106252,0,0.016325732,57,0,0.103328413,21000,15,0,2,0,0
32200,0,0.020440842,72,0,0.103326935,3125,9,0,0,0,0
141624,0,0.000921041,66,0,0.103324349,2225,8,0,0,0,2
4496,0,0.879112089,57,0,0.10331181,4800,6,0,0,0,0
103368,0,1.036995376,64,0,0.103290296,2400,1,0,0,0,1
125666,0,0.007266182,48,0,0.103284672,8219,5,0,1,0,0
138810,0,0.188562288,65,0,0.103282439,21416,4,0,2,0,0
33814,0,0.016815731,62,0,0.103275885,7600,18,0,0,0,0
94693,0,0.085718894,56,0,0.103249375,5200,5,0,1,0,0
139693,0,0.04585237,72,0,0.103233974,8688,9,0,0,0,0
41674,1,0.0160809,59,0,0.103226728,7003,21,0,0,3,0
78023,0,0.01654031,63,0,0.103214172,9426,10,0,1,0,0
86364,1,0.234988352,48,0,0.103203612,4650,10,0,0,0,1
41890,1,0.255755131,63,6,0.103200592,9466,14,0,0,1,0
33463,0,0.382870084,66,0,0.103177542,13500,11,0,0,0,0
62587,0,0.004872747,65,0,0.103175475,9100,16,0,2,0,0
42925,0,0.048694686,26,0,0.103166987,2083,2,0,0,0,0
147912,0,0.003250984,76,0,0.103112111,2666,7,0,0,0,0
125319,0,0.479828275,46,1,0.103107193,9300,9,0,0,0,0
83099,0,0.003999515,40,0,0.10309755,4325,5,0,1,0,5
133671,0,0.026425668,65,0,0.103089691,10000,10,0,1,0,1
35549,1,0.71138756,28,0,0.103075644,2405,5,0,0,0,1
42102,0,0.060327335,63,0,0.103057905,7684,10,0,1,0,0
136593,0,0.692869779,41,0,0.103052926,7500,5,0,0,0,5
43763,0,0.284056414,54,0,0.103049125,7083,11,0,0,0,0
17360,1,0.666720858,50,0,0.103035578,18381,10,0,1,1,1
63315,0,0.9999999,40,1,0.10302722,3930,2,1,0,0,2
39066,0,0.133022713,72,0,0.103006908,9843,20,0,0,0,1
132946,0,0.221646144,26,0,0.102994321,3873,4,0,0,0,0
54786,0,0.062270599,29,0,0.102974256,4000,6,0,0,0,0
30988,0,0.936127745,31,0,0.102958237,3447,4,0,0,0,0
36255,0,0.184332734,73,0,0.102951764,4166,5,0,0,0,1
12555,0,0.308732096,58,2,0.102946044,12083,11,0,0,1,1
18897,0,0.140540446,60,0,0.10292604,6800,10,0,1,0,0
63062,0,0.045330815,60,0,0.102903133,6957,4,0,0,0,0
94526,0,0.969804618,30,1,0.102886631,6200,7,0,0,0,3
70662,0,0.787851012,36,0,0.102871683,2750,3,0,0,0,0
80583,1,0.012526208,57,0,0.102867651,17400,9,0,1,0,0
93840,1,0.982589209,53,1,0.102854744,7145,4,1,0,2,2
125545,0,0,51,0,0.102852384,4802,10,0,1,0,0
35270,0,0.303503813,31,0,0.102827763,3500,5,0,0,0,0
103415,0,0.963851785,39,0,0.102820132,7410,4,0,0,0,3
80807,1,0.9999999,45,1,0.102811434,8500,2,1,0,0,4
17809,0,0.272134345,47,0,0.102789721,10000,11,0,0,0,4
121864,0,0.235892222,27,1,0.102787456,1721,5,0,0,0,0
97610,0,0.070779604,72,0,0.102772333,7141,4,0,0,0,0
6045,0,0.406932178,37,0,0.102753423,6500,5,0,0,0,3
10140,1,0.9999999,34,2,0.102748691,4583,5,1,0,1,3
123639,0,0.005914117,61,0,0.102744546,5683,10,0,1,0,0
116368,0,0.49603511,45,0,0.102723321,11272,16,0,0,0,4
58906,0,0.189702574,31,0,0.102723199,2900,2,0,0,0,1
121794,0,0.11131304,26,0,0.102720711,1800,2,0,0,0,0
65766,0,0.9999999,48,0,0.102711783,4166,3,0,0,0,0
144954,0,0.365606894,50,0,0.102706271,7574,5,0,0,0,2
120358,0,0.052927363,55,0,0.10268694,4800,4,0,0,0,1
87503,0,0.023703989,50,0,0.102675207,5307,6,0,0,0,1
98813,0,0.013843976,59,0,0.10267398,5833,6,0,0,0,0
1909,0,0.9999999,53,0,0.1026737,10995,7,0,0,0,2
127059,0,1.073994715,54,0,0.102661597,30244,14,0,2,0,0
91840,0,0.045647869,59,0,0.102655261,9000,11,0,1,0,1
92821,0,0.024171003,63,0,0.102653112,8065,10,0,1,1,0
18619,0,0.337588747,44,0,0.102606833,8400,5,0,0,0,2
140410,0,1.057647963,25,1,0.102604578,3800,4,1,0,1,0
92310,0,0.112591552,59,0,0.102579484,5000,8,0,0,0,0
83801,1,0.008207738,41,1,0.102539063,3071,14,0,0,0,1
85955,0,0.025677312,39,0,0.102538071,3939,8,0,0,0,2
123646,0,0.450820834,45,0,0.10253651,6504,3,0,0,0,2
61413,0,0.447009635,66,0,0.102518233,7266,3,0,0,0,0
134742,0,0.093015126,42,0,0.102500998,15033,10,0,1,0,1
14279,0,0.838516148,30,0,0.102488354,8800,6,0,0,0,0
126738,0,0.043494167,47,0,0.102470106,11456,5,0,1,0,3
118400,0,0.011196136,51,0,0.102454227,7700,7,0,1,0,1
74341,0,0.099040608,78,0,0.102452811,9906,5,0,1,0,0
122197,0,0.99040192,71,0,0.102442334,1473,3,0,0,0,1
43177,0,1.013289037,28,0,0.102435978,1600,2,0,0,0,0
119090,0,0.050461214,79,0,0.102425181,3875,10,0,0,0,1
57126,0,0.092455227,44,0,0.102421684,4500,7,0,0,0,2
120692,0,0.9999999,28,1,0.102414045,4100,3,0,0,0,0
133682,0,0.631382615,45,0,0.102390899,11250,5,0,0,0,2
107542,1,0.999333777,49,1,0.102389878,8535,5,0,1,0,0
101212,0,0.042559894,73,1,0.102371203,10500,17,0,1,0,0
28266,0,0.024664611,31,0,0.102356582,4200,2,0,0,0,2
106264,0,0.005680079,36,0,0.102342159,9819,8,0,0,0,0
44464,0,0.353150834,33,0,0.102341489,3800,3,0,0,0,0
117918,0,0.9999999,48,0,0.102331606,3087,1,0,0,0,0
142634,0,0.364317841,27,0,0.102317694,1768,4,0,0,0,0
52588,0,0.050697547,30,0,0.102316281,6000,11,0,0,0,0
67247,0,0,38,0,0.102305021,3166,3,0,0,0,0
86069,0,0.015214827,43,0,0.102297461,4134,9,0,0,0,4
29797,0,0,47,0,0.102294885,6666,6,0,1,0,3
80891,0,0.323267252,51,0,0.102257308,8106,4,0,0,0,2
34611,0,0.140921477,69,0,0.102243938,5525,10,0,0,0,0
61764,0,0.022967572,75,0,0.102224444,4000,10,0,0,0,1
17265,0,0.055405246,26,0,0.102224444,4000,3,0,0,0,0
105442,0,0.140828296,50,0,0.102223268,8500,17,0,0,0,3
122955,0,0.269415742,58,1,0.102214465,9166,4,0,0,1,1
11967,0,0.205119659,36,0,0.102209328,4480,11,0,0,0,0
44057,0,0.167183282,30,0,0.102206985,4666,3,0,0,0,0
9318,1,0.9999999,31,0,0.102179564,5000,1,0,0,0,0
6460,0,0.636245993,54,0,0.102149762,6930,4,0,0,0,2
52969,0,0,57,0,0.102140582,13500,11,0,1,0,0
82147,0,0.006685443,85,0,0.102138804,2290,3,0,0,0,0
51144,0,0.021078136,61,0,0.102130034,10750,19,0,1,0,0
96526,0,0.337495057,48,0,0.102111496,8950,5,0,1,0,1
66445,0,0.5834487,30,0,0.102105501,4416,7,0,0,0,0
8357,0,0.140046499,46,0,0.102099767,9000,8,0,0,0,2
79177,0,0.810118676,50,2,0.102074109,4290,7,2,0,0,0
130297,1,0.994300142,47,0,0.1020705,11687,2,0,0,0,0
94338,0,0.078735774,59,0,0.102068966,2174,10,0,0,0,0
130091,0,0.145170966,24,0,0.102056216,5300,5,0,0,1,0
97020,0,0.040088295,65,0,0.102040816,8917,4,0,1,0,2
121782,0,0.953046953,31,2,0.102033781,2900,3,0,0,0,0
138689,0,0.071615473,76,0,0.102014201,6900,9,0,1,0,0
97744,0,0.269238077,61,1,0.101997086,11666,16,0,0,0,0
47752,0,0.172641368,49,0,0.101986402,7500,3,0,0,0,2
67324,0,0.828151206,38,0,0.101985431,7000,3,0,0,0,0
107582,0,0.157198035,62,0,0.101974574,3696,3,0,0,0,0
91792,0,0.126158623,31,0,0.101974506,4000,11,0,0,0,2
125871,0,0.021609012,74,0,0.101974506,4000,13,0,1,0,2
102413,0,0,61,0,0.101961586,4893,7,0,0,0,0
54680,0,0.00410696,75,0,0.101959216,2500,6,0,0,0,0
65217,0,0.071205366,42,0,0.101949025,4001,6,0,0,0,0
5662,0,0.167715316,36,0,0.101930287,7200,17,1,0,0,1
27771,0,0.001949903,76,0,0.101918465,2501,4,0,0,0,1
68788,0,0.022070903,57,0,0.101911945,5700,5,0,0,0,0
25714,0,0.91805463,23,0,0.101910828,3610,4,0,0,0,2
64708,0,0.068036992,32,0,0.101889811,10000,11,0,0,0,0
110699,0,0.149619953,58,0,0.101877569,9000,7,0,0,0,0
141958,0,0,54,0,0.101860404,7578,7,0,1,0,0
131694,0,0.221889055,31,0,0.101850121,5350,2,0,0,0,0
121313,0,0.174924961,74,0,0.101843174,3200,5,0,0,0,0
62762,0,0.02134051,63,0,0.101842594,7000,14,0,1,0,2
113292,0,0.230647446,51,0,0.101816364,6000,4,0,1,0,0
100625,0,0.035170424,55,0,0.101815675,4350,7,0,0,0,0
84018,0,0.039858453,78,0,0.101815312,3800,13,0,0,0,0
27973,0,0.078391107,31,0,0.101814365,6668,7,0,0,0,1
2486,0,0.9999999,33,1,0.101789821,10000,6,0,0,0,0
37600,0,0.014054976,50,0,0.101778117,9166,5,0,0,0,1
113200,1,0.613545817,32,0,0.101767542,5600,3,0,0,1,0
60624,0,0.803196803,32,1,0.101762821,2495,3,0,0,0,0
23335,0,0.405560298,31,0,0.101749375,2800,8,0,0,0,0
106284,0,0.035554918,52,0,0.101728073,9200,8,0,1,0,1
133156,0,0,59,0,0.10172144,3833,4,0,0,0,0
23844,0,0.186066068,73,0,0.101709257,5908,8,0,0,0,4
78922,0,0.132520654,52,1,0.1017046,10500,8,0,0,0,3
42864,0,0.011382864,30,1,0.101694915,2300,5,0,0,0,0
105645,0,0.265082435,41,2,0.101676665,6500,14,0,0,0,3
8119,0,0.9999999,71,0,0.101651265,6600,3,0,0,0,1
134364,0,0.041401749,37,0,0.101645491,4800,5,0,0,0,3
41640,0,0.223856682,84,0,0.101633656,6916,10,0,0,0,0
131373,0,0,74,0,0.101632789,3000,9,0,0,0,0
43595,0,0.012545715,42,0,0.101632705,7900,7,0,0,0,0
109706,0,0.723930794,32,0,0.101622685,6100,7,0,0,0,0
40293,0,0.357382131,53,0,0.101583747,6250,4,0,0,0,1
44623,0,0.010027652,66,0,0.101582015,1200,16,0,0,0,2
98465,0,0,54,0,0.101579684,5000,5,0,0,0,1
129647,0,0,65,0,0.101568335,2677,3,0,0,0,0
106123,0,0.14428563,37,0,0.10156113,5700,5,0,0,0,3
114247,0,0.564996632,32,0,0.10155692,7000,3,0,0,0,0
75040,0,0.543964507,31,0,0.101550316,10900,10,0,0,0,1
71547,0,0.245309661,80,0,0.101539942,6233,8,0,0,0,0
64196,0,0.50121615,31,0,0.101530842,8883,5,0,1,0,0
137890,0,0.9999999,39,0,0.101529903,2875,1,1,0,0,3
110109,0,0.071112505,79,0,0.101497504,600,4,0,0,0,0
120819,0,0.088878343,45,0,0.101492946,7300,6,0,0,0,0
106646,0,0.021740031,46,0,0.101491542,12000,13,0,1,0,1
20857,0,0.181656291,71,0,0.101469081,5853,11,0,0,0,0
135106,0,0,52,1,0.101466449,6750,3,0,0,0,0
146982,0,0.01039792,30,0,0.101449275,2000,4,0,0,0,0
106260,0,0.037037714,51,0,0.101414084,7000,7,0,1,0,0
32883,0,0.170584222,57,0,0.101412339,18833,7,0,2,0,2
109930,0,0.981003166,54,0,0.101408216,12000,10,0,0,0,0
53681,0,0.181721537,79,0,0.101368078,7674,9,0,1,0,0
5576,0,0.058016035,50,0,0.101366847,10900,5,0,1,0,1
42907,0,0.970686209,50,0,0.101353697,2880,3,0,0,0,1
66796,0,1.003327787,33,3,0.101347305,6679,6,2,0,0,3
48392,0,0.00169786,82,1,0.101344364,2900,7,0,1,0,0
68363,0,0.093726568,40,0,0.101322075,9000,3,0,1,0,3
81651,0,0.006722902,89,0,0.101317583,2200,12,0,1,0,0
34337,0,0.046231792,75,0,0.101313321,532,2,0,0,0,0
144549,0,0.515471223,62,0,0.101309294,4658,6,0,0,0,1
42097,0,0.400644885,47,0,0.101305042,10650,10,0,1,1,1
74257,0,0.11108577,51,1,0.101302708,5833,9,0,0,0,1
43450,0,0.008827464,53,0,0.101283572,9270,12,0,1,0,2
19974,0,0.001505847,91,0,0.101237345,8000,7,0,1,0,1
41693,0,0.255018813,27,0,0.101161594,6800,7,0,0,0,0
54337,0,0.9999999,38,0,0.101149808,6000,3,0,0,0,2
141120,0,0.232978421,64,0,0.101132686,2471,13,0,0,0,1
73719,1,0.917080085,38,0,0.101123596,800,9,0,0,0,0
133622,0,0.618229806,40,0,0.101112361,8000,3,0,0,0,3
79148,0,0.003448227,61,0,0.101094945,6666,6,0,1,0,0
11489,1,0,25,0,0.101092896,1463,4,0,0,0,1
69132,0,0.015244839,57,0,0.101077957,6400,9,0,0,0,1
127660,0,0.052975544,57,0,0.101059705,27082,9,0,1,0,2
109438,0,0.9999999,40,1,0.101023018,3127,4,0,0,0,0
48861,0,0.300234988,37,0,0.101022263,42356,5,0,2,0,1
9773,0,0.9999999,38,0,0.100999474,1900,2,0,0,0,1
105601,0,0.9999999,23,0,0.10099889,900,2,1,0,0,0
61594,0,0.017381197,41,0,0.100971548,8645,10,0,1,0,3
88355,0,0.9999999,49,1,0.100943714,5933,4,0,0,0,2
60529,0,0.954091816,32,0,0.100935182,3100,2,0,0,0,0
133163,0,0.055369068,27,0,0.100924918,3675,13,0,0,0,0
19443,0,0.00409852,49,0,0.100904015,7521,4,0,1,0,0
13269,0,0.662054338,30,0,0.100874936,1942,2,0,0,0,0
132858,0,0.683983533,28,0,0.100842778,3440,5,0,0,0,0
50502,0,0.262342207,45,0,0.100842737,7000,5,0,0,0,1
85038,0,0.107993734,73,0,0.100838397,13000,8,0,0,0,1
26239,0,0.099330913,59,0,0.100816531,6000,22,0,0,0,1
137096,1,0.050855178,42,0,0.100813625,42156,57,0,1,0,2
127643,0,0.065586554,67,1,0.100807382,4334,13,0,1,0,0
117625,0,0.300674831,27,0,0.100807331,4582,7,0,0,0,0
20027,0,0.144475921,42,0,0.100779844,3333,4,0,0,0,2
76635,0,0.890164393,37,1,0.100767692,15500,3,0,0,0,0
32906,0,0.189800486,52,0,0.10076148,13000,4,1,0,1,1
117343,0,0.432730297,30,1,0.100759696,2500,3,0,0,0,0
4656,0,0.12635215,41,0,0.100747113,4416,5,0,0,0,1
62539,0,0.351349219,84,0,0.100732601,15833,11,0,0,0,1
23246,0,0.308676171,69,0,0.100719424,8200,7,0,0,0,2
134311,0,0,48,4,0.100707092,14000,10,0,0,0,0
104312,0,0.247956219,38,0,0.100703443,2700,8,0,0,0,2
14992,0,0.108891109,60,0,0.100682192,4250,6,0,1,0,0
56437,0,0.091052819,56,0,0.100674209,8750,11,0,1,0,0
101596,0,0.017473552,42,0,0.100672298,5800,7,0,0,0,2
146651,0,0.404206936,67,0,0.100663717,3615,7,1,0,0,0
44643,0,0.063538542,72,0,0.100653246,7500,6,0,0,0,0
18082,0,0.614670591,38,0,0.100649892,6000,3,0,0,0,1
124311,0,0.185820092,63,0,0.100644968,13333,7,0,1,0,1
76883,0,0.271115259,54,0,0.100642224,12300,4,0,1,0,2
84230,0,0.9999999,55,0,0.100612922,29856,2,0,1,1,2
112178,0,0.417516497,35,0,0.100612423,3428,3,0,0,0,0
29495,0,0.004173329,64,0,0.100611189,6380,5,0,1,0,2
119915,0,0.003066564,51,0,0.100610565,3766,6,0,0,0,1
100718,0,0.139573967,35,2,0.10060629,5277,11,0,0,0,0
51634,0,0.12976828,51,0,0.1005996,1500,14,0,0,0,3
37855,0,0.170520877,27,0,0.100597815,4850,11,0,0,0,0
65424,0,0.260631916,44,0,0.100580862,3270,6,0,0,0,0
57351,0,0.036892728,55,0,0.100579884,5000,14,0,0,0,0
43787,0,0.005169892,58,0,0.100578035,9514,6,0,0,0,0
9292,0,0.488310726,28,0,0.100575583,3300,15,0,0,0,1
47520,0,0.087490161,42,0,0.100542702,3500,6,0,0,0,0
2901,0,0.385161484,50,0,0.100541591,7200,10,0,0,0,0
57346,0,0.090710024,30,0,0.100538367,15416,6,0,0,0,0
118263,0,0.9999999,25,0,0.100529101,1700,4,0,0,0,0
28848,0,0.238631689,82,0,0.100515735,9500,4,0,0,0,1
37932,0,0.633091254,39,0,0.100508187,7083,7,0,0,0,1
58321,0,0.083156674,46,0,0.100489951,10000,3,0,1,0,3
52564,0,0.9000999,81,0,0.100483253,6000,2,1,0,0,1
63354,0,0.022578707,67,0,0.100474881,4000,11,0,1,0,0
4534,0,0.9999999,26,0,0.100468506,1920,4,0,0,0,0
31290,0,0.069669276,32,0,0.100445663,5833,8,0,0,0,0
65318,0,0.824373985,30,0,0.100438698,4330,4,0,0,0,0
33833,0,0.757655293,32,0,0.10043755,5027,3,0,0,0,3
75061,0,0.947705229,28,1,0.100437416,5943,8,0,0,0,0
48551,0,0.363825544,42,1,0.100433285,9000,15,0,0,0,0
53770,0,0.055984915,67,0,0.100415013,11083,3,0,1,0,1
136237,0,0.844315568,48,0,0.100414849,9400,4,1,0,0,0
25329,0,0.056093589,75,0,0.100408299,12000,9,0,0,0,0
49900,0,0.601243015,46,0,0.100389961,10000,17,0,1,0,0
66538,0,0.317578259,56,3,0.100386615,7500,9,0,0,0,0
120979,0,0.044947022,79,0,0.100385075,7530,15,0,1,0,1
132203,0,0.999692355,72,0,0.100378788,3167,1,0,0,0,0
24252,0,0.044632937,49,1,0.100341136,8500,8,0,1,0,4
47635,0,0,39,0,0.100341015,9676,2,0,1,0,1
45477,0,0.9999999,73,0,0.100327154,1833,1,0,0,0,0
115941,0,0.01677143,63,0,0.100326645,15000,15,0,1,0,0
43306,0,0.156295777,49,0,0.100322186,9000,8,0,0,0,1
82589,0,0.279412171,39,0,0.100318471,3139,4,0,0,0,4
115323,0,0.16202167,59,0,0.1002999,3000,12,0,0,0,0
5604,0,0.9999999,26,2,0.100257069,3500,2,0,0,0,0
3196,0,0,54,0,0.100243559,7800,10,0,1,0,1
76638,0,0.314501308,34,1,0.100233595,4708,8,0,0,1,2
84960,0,0.126013426,57,0,0.100232936,14166,6,0,1,0,0
93929,0,0,48,0,0.100231225,9946,5,0,1,0,3
121655,0,0.020675421,40,0,0.10023071,3900,4,0,0,0,2
142992,0,0.9999999,25,0,0.100228833,2184,3,0,0,0,0
112182,0,0.512593732,30,0,0.100224944,4000,8,0,0,0,0
118221,0,0.04744439,67,0,0.100211218,8521,7,0,1,0,1
87243,0,0.037108692,70,0,0.100208354,10078,10,0,1,0,0
12753,1,1.011997001,39,0,0.100192678,7784,3,2,0,0,3
126171,0,0.031774247,88,0,0.100188527,3712,6,0,1,0,0
68586,0,0.086022849,43,0,0.100163607,5500,7,0,0,0,2
97825,0,0.011272386,72,0,0.100151235,5950,4,0,0,0,0
59042,0,0.572317739,53,0,0.100134042,20142,6,0,1,0,2
8314,0,0.132442505,29,0,0.100130719,3824,5,0,0,0,0
24998,0,0.047055798,57,0,0.10011537,7800,9,0,1,0,0
25333,0,0.940029985,37,0,0.100094727,3166,5,0,0,1,0
93783,0,0.37671015,52,1,0.100079114,7583,4,0,0,0,2
46133,0,0.00389961,42,0,0.100071994,4166,2,0,0,0,3
92422,1,0.9999999,62,0,0.100066269,3017,2,1,0,0,1
25770,0,0.687859345,52,0,0.100065509,6105,5,0,0,0,0
141762,0,0.9999999,24,0,0.100029078,3438,1,0,0,0,0
130566,0,0.206856676,55,2,0.099980004,5000,7,0,1,0,1
81618,0,0.180919349,62,0,0.099980004,5000,10,0,0,0,0
135096,0,0.201542637,43,0,0.099977278,4400,6,0,0,0,2
50797,0,0,31,0,0.099960016,2500,8,0,0,0,0
119522,0,0.501007388,34,1,0.099955772,2260,4,0,0,1,0
59041,1,0.9999999,55,0,0.099950025,2000,1,0,0,0,1
84209,1,0.186362014,25,2,0.099950025,2000,5,0,0,3,0
97502,0,0.532385291,84,0,0.099931082,1450,4,0,0,0,0
1394,0,0.006489024,67,0,0.099890231,12753,5,0,1,0,1
21839,0,0.320795143,26,0,0.099875156,800,3,0,0,0,0
43236,0,0.03796293,69,0,0.099864525,5166,2,0,0,0,0
32685,0,0.018197508,48,0,0.099858857,2833,8,0,0,0,0
83425,0,0.227967036,58,0,0.099858357,1411,11,0,0,0,0
22786,0,0.025671744,58,0,0.099846165,13650,7,0,1,0,1
1075,0,0.788340389,43,0,0.099845092,7100,3,0,0,0,1
17913,0,0,44,0,0.09983906,70833,7,0,1,0,2
21075,0,1.002932942,28,0,0.09982862,2333,2,0,0,0,0
89254,0,0.062871362,47,0,0.099825425,6300,16,0,1,0,1
23373,0,0,51,0,0.099816289,13063,10,0,1,0,0
74719,0,0,46,0,0.099800399,500,5,0,0,0,0
53927,0,0.447988513,32,1,0.099800036,5500,7,0,0,0,0
16455,0,0.062138757,62,1,0.099790882,11954,7,0,1,0,0
25496,1,1.146596859,22,0,0.099785408,1863,6,1,0,0,0
79711,0,0.997660072,58,0,0.099778271,1352,11,0,0,0,0
56998,0,0.9999999,57,0,0.099743766,16000,5,2,1,0,3
106668,0,0.139142925,74,0,0.099713556,12916,4,0,1,0,1
25260,0,0.088678828,63,0,0.099681866,6600,10,0,1,0,0
138681,1,0.275657292,53,0,0.099678133,9941,16,1,0,0,1
143757,0,0.073393188,27,0,0.09965295,4033,5,0,0,0,1
94610,0,0,76,0,0.099640934,2227,3,0,0,0,0
7316,0,0.020376715,52,0,0.099618251,5500,6,0,1,0,0
53969,0,0.027664361,36,1,0.099596231,5200,8,0,0,0,0
2580,0,0.17741692,56,0,0.099590041,10000,14,1,1,0,2
15945,0,0.9999999,34,2,0.099590041,10000,4,2,0,1,1
149216,0,0.023218696,82,0,0.099576271,6135,13,0,0,0,1
115576,0,0.016058509,78,0,0.099572878,7491,4,0,1,0,0
57829,0,0.043935113,66,0,0.099571465,7933,8,0,1,0,0
141505,0,0,89,0,0.099533437,4500,4,0,0,0,0
147873,0,1.014633551,69,0,0.099524912,8208,6,0,0,0,1
32307,0,0.007687632,55,0,0.099505999,4250,13,0,0,0,5
109834,0,0.025707603,49,0,0.099489313,5286,5,0,0,0,1
13019,0,0.159936026,32,0,0.099488164,3125,6,0,0,0,0
30677,0,0.9999999,32,1,0.099484536,3879,2,15,0,0,3
79581,0,0.390626626,82,0,0.099459135,6655,8,0,0,0,0
64254,0,0.034802734,65,0,0.099454604,6233,14,0,0,0,0
33994,0,0.526862947,73,0,0.099450275,2000,2,0,0,0,0
39521,0,0.049762247,45,0,0.099440149,3750,9,0,0,0,0
39722,0,0.556103135,29,0,0.099430308,13164,14,0,0,0,0
97192,0,0.600184601,47,2,0.099423235,3640,3,1,0,0,1
28791,0,0.480311703,42,0,0.099417209,2916,6,1,0,0,1
49485,0,0,38,0,0.099393374,15000,9,0,1,0,5
134131,0,0.003424914,53,0,0.099387237,6690,3,0,1,0,0
9231,0,0.010844561,60,0,0.099380124,5000,10,0,0,0,0
76408,0,0.040447978,59,0,0.099339431,3935,2,0,0,0,1
11944,0,0.008988044,75,0,0.099337748,150,5,0,0,0,0
143158,0,0.9999999,33,3,0.099296649,7250,2,1,0,1,1
132247,0,0.637368132,37,0,0.099285879,4340,2,0,0,0,0
141784,0,0.074281389,46,1,0.099254681,5500,6,0,0,0,0
93683,0,0.899526066,42,0,0.099250268,2800,4,0,0,0,0
26879,0,0,26,0,0.099225194,4000,5,0,0,0,0
89482,0,0.016970596,61,1,0.099215505,4333,13,0,0,0,4
107232,0,0.192282052,36,0,0.099211199,9000,6,0,1,0,0
74879,0,0.284247433,48,0,0.099205747,19766,9,0,2,0,1
35626,0,0.66352097,86,0,0.099192065,12500,5,0,1,0,1
109079,0,0.131570951,48,0,0.099177552,6200,7,0,0,0,2
93017,0,0.115429918,55,0,0.099174137,14166,4,1,1,0,0
123554,0,0.147164506,48,0,0.099173554,3750,5,0,0,0,0
102507,0,0.651068771,41,1,0.099146011,4800,5,0,0,0,1
5398,0,0.026349341,38,0,0.099127006,3550,11,0,0,0,0
44768,0,0.048198393,53,0,0.099105359,11512,7,0,1,0,1
6636,0,0.127312933,61,0,0.099092688,5620,9,0,0,0,1
25835,0,0.031062657,55,0,0.099085519,9950,9,0,0,0,0
38204,0,0.039835521,35,0,0.099063771,20400,13,0,1,0,2
63778,0,0.790689695,27,1,0.099054313,35000,9,0,0,0,0
142443,0,0.580978635,39,0,0.099053489,4542,4,0,0,1,0
50134,0,0.9999999,27,1,0.099047241,5037,1,1,0,0,2
40692,0,0.140179207,45,1,0.099038415,62500,9,0,4,0,2
64136,0,0.115222435,68,0,0.099038187,10500,19,0,1,0,0
16576,0,0.00399983,66,0,0.099028756,5250,4,0,0,0,0
131299,0,0.9999999,33,0,0.099025043,5230,6,0,0,0,1
54160,0,0.061823761,38,0,0.099024156,6250,2,0,0,0,1
