"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
96810,96809,0.689534,40,1,0.351456,"8000",11,0,0,0,"2","cluster2","n"
96811,96810,1,25,0,0.384522,"1640",2,0,0,0,"0","cluster2","n"
96812,96811,1,42,0,0.465876,"8600",4,0,2,0,"0","cluster2","n"
96813,96812,0.043552,38,0,0.186968,"2700",3,0,0,0,"4","cluster2","n"
96814,96813,0.008695,63,0,0.002051,"3900",2,0,0,0,"0","cluster2","n"
96815,96814,0.056879,62,0,0.206916,"3469",8,0,0,0,"2","cluster2","n"
96816,96815,0.00689,75,0,35,"?",11,0,1,0,"0","cluster2","n"
96817,96816,0.03958,74,0,0.217905,"4400",8,0,1,0,"0","cluster2","n"
96818,96817,0.027066,64,0,0.007598,"5000",4,0,0,0,"0","cluster2","n"
96819,96818,0.215798,61,0,0.893156,"3827",15,0,2,0,"0","cluster2","n"
96820,96819,1.000135,58,0,0.287234,"1409",8,0,0,0,"2","cluster2","n"
96821,96820,0.326986,62,0,0.355294,"3900",11,0,2,0,"0","cluster2","n"
96822,96821,0.112121,42,0,0.230729,"5733",8,0,1,0,"0","cluster2","n"
96823,96822,0.246746,48,0,0.126968,"35000",9,0,1,0,"6","cluster2","n"
96824,96823,0.072247,51,0,3738,"?",8,0,2,0,"2","cluster2","n"
96825,96824,0.8146,53,0,0.695305,"8775",9,0,1,0,"1","cluster2","y"
96826,96825,0.198052,36,0,0.876923,"4484",15,0,2,0,"2","cluster2","n"
96827,96826,0.297833,46,0,0.078487,"6293",3,0,1,0,"0","cluster2","n"
96828,96827,0.096869,77,0,48,"?",3,0,0,0,"?","cluster2","n"
96829,96828,0.251687,29,0,471,"?",11,0,0,0,"0","cluster2","n"
96830,96829,0.917694,83,0,858,"?",2,0,1,0,"0","cluster2","n"
96831,96830,0.033598,42,0,0.277681,"4000",9,0,2,0,"2","cluster2","n"
96832,96831,0.496583,42,1,0.487002,"5500",9,0,2,0,"1","cluster2","n"
96833,96832,1.02439,24,0,0.100562,"1600",6,0,0,0,"1","cluster2","n"
96834,96833,0.629701,44,1,0.413482,"10101",8,0,2,0,"1","cluster2","n"
96835,96834,0.452473,36,0,0.380369,"7100",4,0,2,0,"0","cluster2","n"
96836,96835,0.517483,50,0,307,"?",6,0,0,0,"0","cluster2","n"
96837,96836,0.024418,53,0,0.013726,"5973",9,0,0,0,"2","cluster2","n"
96838,96837,0.091095,59,0,0.462372,"3600",4,0,2,0,"0","cluster2","n"
96839,96838,3.523238,42,0,0.363212,"3000",10,0,0,0,"1","cluster2","y"
96840,96839,0.683054,54,0,3959,"?",8,0,1,0,"0","cluster2","n"
96841,96840,0.343778,54,0,0.309839,"9065",11,0,3,0,"0","cluster2","n"
96842,96841,0.052359,53,0,0.116605,"12417",8,0,2,0,"0","cluster2","n"
96843,96842,0.069323,85,0,0.020745,"4000",1,0,0,0,"0","cluster2","n"
96844,96843,0.051707,39,0,0.196735,"6185",3,0,1,0,"1","cluster2","n"
96845,96844,0.610481,32,0,1.167851,"1125",8,0,0,0,"0","cluster2","n"
96846,96845,0.127429,58,0,0.584228,"15000",8,0,3,0,"0","cluster2","n"
96847,96846,0.522054,55,0,0.071232,"4000",2,0,0,0,"0","cluster2","n"
96848,96847,1.159108,47,3,0.125134,"4650",5,1,0,2,"0","cluster2","n"
96849,96848,0.483093,55,1,0.409163,"11916",9,0,2,0,"1","cluster2","n"
96850,96849,0.049649,64,2,0.666243,"5500",12,0,3,1,"0","cluster2","y"
96851,96850,0.011763,49,0,0.112205,"6603",12,0,1,0,"0","cluster2","n"
96852,96851,1,28,1,0.128049,"1475",2,0,0,0,"0","cluster2","n"
96853,96852,1,44,0,0,"12900",1,0,0,0,"0","cluster2","n"
96854,96853,1,39,0,0.003195,"24100",2,0,0,0,"1","cluster2","y"
96855,96854,0.081935,40,0,0.339296,"9000",9,0,2,0,"0","cluster2","n"
96856,96855,0.115245,76,0,10687,"?",13,0,6,0,"0","cluster2","n"
96857,96856,0.080226,73,0,0.149929,"4241",6,0,0,0,"0","cluster2","n"
96858,96857,0.036115,68,0,0.268013,"9950",9,0,3,0,"0","cluster2","n"
96859,96858,0.032764,31,0,0.425706,"7927",3,0,2,0,"0","cluster2","n"
96860,96859,0.672289,39,0,0.381062,"10000",5,0,1,0,"0","cluster2","n"
96861,96860,0.359827,59,0,1539,"?",6,0,1,0,"?","cluster2","n"
96862,96861,0.117507,74,0,0.090976,"6781",4,0,0,0,"1","cluster2","n"
96863,96862,0.55071,43,0,0.585088,"7550",15,0,4,0,"2","cluster2","n"
96864,96863,0.489143,49,0,0.410347,"19290",19,0,3,0,"2","cluster2","n"
96865,96864,0.555252,55,1,1845,"?",18,0,0,0,"0","cluster2","n"
96866,96865,1.001333,27,3,0.145951,"3000",4,0,0,0,"0","cluster2","n"
96867,96866,0.033242,88,0,3,"?",3,0,0,0,"0","cluster2","n"
96868,96867,0.803313,44,1,0.587282,"5550",7,0,1,1,"0","cluster2","n"
96869,96868,0.885683,41,3,0.097937,"4022",4,1,0,0,"3","cluster2","n"
96870,96869,0.057174,61,0,0.669039,"14333",12,0,2,0,"0","cluster2","n"
96871,96870,0.70908,34,0,0.425239,"4500",5,0,1,0,"2","cluster2","n"
96872,96871,0.096611,48,0,2.977208,"350",16,0,1,0,"0","cluster2","n"
96873,96872,0.15211,49,4,0.441812,"9666",15,0,1,0,"3","cluster2","n"
96874,96873,0.005157,58,0,0.293211,"2400",7,0,1,0,"0","cluster2","n"
96875,96874,0.334747,57,3,1754,"?",5,2,1,1,"0","cluster2","n"
96876,96875,0.104626,66,0,0.251215,"6583",17,0,0,0,"0","cluster2","n"
96877,96876,0.45509,22,0,6,"0",1,0,0,0,"0","cluster2","n"
96878,96877,0.716075,64,0,0.72689,"5700",5,1,3,0,"1","cluster2","n"
96879,96878,0.027192,46,0,0.253045,"5500",7,0,1,0,"0","cluster2","n"
96880,96879,0.489441,65,0,0.257541,"4375",9,0,1,0,"0","cluster2","n"
96881,96880,0.376452,46,1,0.970006,"5000",9,0,1,0,"2","cluster2","n"
96882,96881,0.533304,44,0,5.36405,"4611",15,0,1,0,"0","cluster2","n"
96883,96882,1,56,0,0,"1600",0,0,0,0,"1","cluster2","n"
96884,96883,0.032446,47,0,0.287371,"11900",16,0,1,0,"2","cluster2","n"
96885,96884,0.01969,70,0,5125,"?",7,0,2,0,"0","cluster2","n"
96886,96885,0.53139,63,1,0.125858,"15000",9,0,0,0,"0","cluster2","n"
96887,96886,0.500902,40,0,0.455351,"7558",9,0,3,0,"2","cluster2","n"
96888,96887,0.519153,58,0,0.220229,"3400",9,0,0,0,"0","cluster2","y"
96889,96888,0.394035,47,0,0.554808,"5500",12,0,3,0,"1","cluster2","n"
96890,96889,1.82392,46,1,0.193438,"2620",24,1,0,0,"3","cluster2","y"
96891,96890,0.917419,51,0,2598,"?",5,0,2,0,"0","cluster2","n"
96892,96891,0.479951,31,1,668,"?",6,0,0,0,"0","cluster2","n"
96893,96892,0.067064,65,0,0.020278,"8333",1,0,0,0,"0","cluster2","n"
96894,96893,0.073617,61,0,1062,"?",8,0,1,0,"?","cluster2","n"
96895,96894,0.108037,44,0,0.467154,"7108",7,0,2,0,"0","cluster2","n"
96896,96895,0.266137,65,0,1602,"?",4,0,1,0,"1","cluster2","n"
96897,96896,0,25,0,0,"820",2,0,0,0,"0","cluster2","n"
96898,96897,0.037266,79,0,22,"?",3,0,0,0,"0","cluster2","n"
96899,96898,0.004914,29,0,0.341179,"4800",12,0,0,0,"0","cluster2","n"
96900,96899,0.00448,74,0,38.201133,"6000",6,0,0,0,"0","cluster2","n"
96901,96900,0.825515,52,0,0.543678,"11000",21,0,1,0,"0","cluster2","n"
96902,96901,0.0178,56,0,753,"?",5,0,1,0,"0","cluster2","n"
96903,96902,0.292374,42,0,0.463969,"15000",8,0,4,0,"5","cluster2","n"
96904,96903,0.231754,34,0,0.589724,"3950",2,0,1,0,"0","cluster2","n"
96905,96904,0.003394,44,0,0.359698,"4500",6,0,1,0,"1","cluster2","n"
96906,96905,0.025206,61,0,0.149023,"8850",9,0,1,0,"0","cluster2","n"
96907,96906,0.345982,58,0,0.514371,"4000",6,0,1,0,"0","cluster2","n"
96908,96907,0.293653,62,0,0.29129,"11400",12,0,2,0,"1","cluster2","n"
96909,96908,0.645491,58,0,0.323554,"11861",15,0,2,0,"1","cluster2","n"
96910,96909,0.732268,54,0,4750,"?",5,0,1,0,"0","cluster2","n"
96911,96910,0.106634,56,0,661.5,"1",6,0,1,0,"0","cluster2","n"
96912,96911,0.001076,53,0,0.269278,"2450",8,0,0,0,"0","cluster2","n"
96913,96912,0.36543,51,0,0.611334,"12969",30,0,2,0,"2","cluster2","n"
96914,96913,0.124459,32,0,1.674331,"4000",10,0,3,0,"1","cluster2","n"
96915,96914,0.385633,28,2,0.126919,"4167",5,0,0,0,"1","cluster2","y"
96916,96915,0,67,0,0,"600",10,0,0,0,"1","cluster2","n"
96917,96916,0.205595,43,0,940,"0",8,0,0,0,"3","cluster2","n"
96918,96917,0.381297,51,0,0.551815,"5316",12,0,2,0,"1","cluster2","n"
96919,96918,0.04413,50,0,34,"?",7,0,0,0,"0","cluster2","n"
96920,96919,0.022008,53,0,0.722,"3499",7,0,1,0,"0","cluster2","n"
96921,96920,0.141494,74,0,2790,"?",7,0,1,0,"0","cluster2","n"
96922,96921,1,31,0,0.288178,"4000",4,0,0,0,"0","cluster2","n"
96923,96922,0.030577,57,0,0.409615,"5199",4,0,1,0,"0","cluster2","n"
96924,96923,0.381428,47,0,1.892418,"6580",7,0,1,0,"2","cluster2","n"
96925,96924,0.080566,50,1,0.180375,"6990",11,0,1,0,"0","cluster2","n"
96926,96925,0.037401,69,0,1232,"?",12,0,1,0,"0","cluster2","n"
96927,96926,0.458183,45,0,0.484094,"5500",15,0,1,0,"1","cluster2","n"
96928,96927,0.03118,66,0,0.158318,"8583",11,0,1,0,"0","cluster2","n"
96929,96928,0.530359,65,0,0.582304,"5989",5,0,2,0,"1","cluster2","n"
96930,96929,0.117288,54,0,0.204606,"5600",4,0,1,0,"2","cluster2","n"
96931,96930,0.47984,48,3,0.589939,"10256",12,0,2,0,"5","cluster2","n"
96932,96931,0.16057,29,1,0.096761,"2500",7,0,0,0,"0","cluster2","n"
96933,96932,0.335863,47,0,0.6527,"3555",7,0,3,0,"3","cluster2","n"
96934,96933,0.172921,53,0,0.392638,"9616",18,0,2,0,"2","cluster2","n"
96935,96934,0.693405,43,0,0.222866,"3970",5,0,0,0,"3","cluster2","n"
96936,96935,0.007808,65,0,2460,"?",10,0,1,0,"0","cluster2","n"
96937,96936,0.638864,55,1,0.291101,"7000",13,0,0,0,"2","cluster2","n"
96938,96937,0.035275,76,0,0.010124,"2666",2,0,0,0,"0","cluster2","n"
96939,96938,0.310162,42,0,0.302081,"21000",12,0,1,0,"2","cluster2","n"
96940,96939,0.284789,53,2,2895,"?",21,0,2,0,"0","cluster2","y"
96941,96940,0.452747,64,0,1830,"?",5,0,1,0,"0","cluster2","n"
96942,96941,1,27,98,0.018491,"2000",0,98,0,98,"3","cluster2","y"
96943,96942,0.350373,53,0,0.174959,"16500",15,0,2,0,"2","cluster2","n"
96944,96943,0.294845,81,0,0.138885,"8164",8,0,1,0,"0","cluster2","n"
96945,96944,0.641551,58,0,0.386923,"5000",7,0,0,0,"0","cluster2","n"
96946,96945,1,40,3,0.503035,"2800",2,0,1,0,"1","cluster2","n"
96947,96946,0.598181,53,0,4541,"?",14,0,2,0,"2","cluster2","n"
96948,96947,1,33,0,0.144015,"3700",2,2,0,0,"0","cluster2","n"
96949,96948,0.000296,38,0,0.086376,"4792",6,0,0,0,"0","cluster2","n"
96950,96949,0.871114,55,1,0.680976,"7500",7,0,2,0,"0","cluster2","y"
96951,96950,0.008377,75,0,19,"?",8,0,0,0,"0","cluster2","n"
96952,96951,0.338827,67,0,1119,"?",6,0,1,0,"0","cluster2","n"
96953,96952,0.070687,69,0,0.009479,"3164",3,0,0,0,"0","cluster2","n"
96954,96953,0.02128,47,0,0.427665,"7561",2,0,1,0,"0","cluster2","n"
96955,96954,0.197624,38,0,0.145913,"14165",9,0,2,0,"1","cluster2","n"
96956,96955,0.00814,72,0,0.287526,"2917",13,0,1,0,"0","cluster2","n"
96957,96956,0.042597,89,0,0.010384,"5681",6,0,0,0,"0","cluster2","n"
96958,96957,0.051054,32,0,435,"?",3,0,0,0,"0","cluster2","n"
96959,96958,0.086938,43,1,1.129623,"3000",5,0,2,0,"2","cluster2","n"
96960,96959,9e-04,40,0,0.695922,"2255",10,0,1,0,"1","cluster2","n"
96961,96960,0.015959,72,0,3.234609,"600",13,0,1,0,"0","cluster2","n"
96962,96961,0.04042,81,0,1146,"?",9,0,1,0,"0","cluster2","n"
96963,96962,0.241935,28,0,0.024351,"5625",5,0,0,0,"0","cluster2","n"
96964,96963,1,66,98,0,"?",0,98,0,98,"0","cluster2","y"
96965,96964,0.094968,49,0,0.004182,"1912",1,0,0,0,"0","cluster2","n"
96966,96965,0.44016,37,1,0.438676,"7916",20,0,3,0,"1","cluster2","n"
96967,96966,0.020505,62,0,0.41039,"13820",16,0,3,0,"0","cluster2","n"
96968,96967,1,64,0,0.262684,"8100",6,0,2,0,"0","cluster2","n"
96969,96968,0.281594,45,0,0.43716,"16000",11,0,2,0,"0","cluster2","n"
96970,96969,0.601945,56,0,0.166298,"9500",4,0,0,0,"0","cluster2","n"
96971,96970,0.007566,53,0,0.098131,"14500",7,0,1,0,"0","cluster2","n"
96972,96971,1,45,0,27,"?",1,0,0,0,"0","cluster2","y"
96973,96972,0,60,0,573,"?",5,0,1,0,"1","cluster2","n"
96974,96973,0.033166,46,0,0.299639,"10258",6,0,2,0,"2","cluster2","n"
96975,96974,1,33,0,0.307075,"8593",4,0,1,0,"0","cluster2","n"
96976,96975,0.387099,47,2,0.220789,"5425",15,0,1,0,"2","cluster2","n"
96977,96976,0.922078,41,2,0.43556,"1900",4,0,1,1,"2","cluster2","y"
96978,96977,0.007584,59,0,2202,"?",17,0,1,0,"0","cluster2","n"
96979,96978,0.251709,61,0,0.293017,"4166",6,0,1,0,"0","cluster2","n"
96980,96979,0.044385,28,0,0.136288,"3000",7,1,0,0,"2","cluster2","n"
96981,96980,1,49,0,0,"?",1,0,0,0,"0","cluster2","n"
96982,96981,0.025463,69,0,756,"?",3,0,1,0,"0","cluster2","n"
96983,96982,0.218744,60,0,0.344671,"10995",21,0,4,0,"1","cluster2","n"
96984,96983,0.728245,59,1,0.233553,"5000",6,0,0,0,"1","cluster2","n"
96985,96984,1,64,0,362,"?",3,0,1,0,"0","cluster2","n"
96986,96985,0.017758,88,0,15,"?",4,0,0,0,"0","cluster2","n"
96987,96986,1.007324,50,2,0.651494,"3580",14,0,2,0,"0","cluster2","n"
96988,96987,0.028837,44,0,0.070302,"9700",10,0,0,0,"2","cluster2","n"
96989,96988,0.394886,37,0,0.374175,"2725",10,0,1,0,"1","cluster2","y"
96990,96989,0.505591,55,0,0.516368,"6200",9,0,1,1,"0","cluster2","n"
96991,96990,0.192878,77,0,0.145388,"2200",12,0,0,0,"0","cluster2","n"
96992,96991,1.032424,40,0,0.558905,"4676",5,1,1,0,"2","cluster2","y"
96993,96992,0.096581,38,0,0.476748,"2816",3,0,1,0,"2","cluster2","n"
96994,96993,0.667569,38,0,0.437561,"3050",8,0,2,0,"1","cluster2","n"
96995,96994,0.405675,40,0,1335,"?",9,0,0,0,"0","cluster2","n"
96996,96995,0.302556,37,2,0.303707,"18800",17,0,1,0,"2","cluster2","n"
96997,96996,0.716212,57,3,0.348637,"8145",8,2,1,0,"0","cluster2","n"
96998,96997,0.534216,57,0,0.692374,"4667",10,0,1,0,"1","cluster2","n"
96999,96998,0.058077,53,0,0.00501,"6187",3,0,0,0,"8","cluster2","n"
97000,96999,0.364401,29,0,0.063932,"6850",10,0,0,0,"0","cluster2","n"
97001,97000,0.08993,38,0,0.165901,"3700",8,0,0,0,"0","cluster2","n"
97002,97001,0.054406,46,0,2288,"?",8,0,1,0,"?","cluster2","n"
97003,97002,0.07681,50,0,0.243178,"3334",5,0,1,0,"0","cluster2","n"
97004,97003,0.618382,52,1,0.223518,"4200",7,1,0,0,"0","cluster2","y"
97005,97004,0.417579,32,0,0.331043,"3201",4,0,1,0,"0","cluster2","n"
97006,97005,0,58,0,0,"8400",5,0,0,0,"0","cluster2","n"
97007,97006,0.137592,58,0,0.757498,"4700",22,0,2,0,"1","cluster2","n"
97008,97007,0.316215,48,0,0.230222,"11666",5,0,2,0,"0","cluster2","n"
97009,97008,0.012435,73,0,0.109237,"6700",8,0,1,0,"0","cluster2","n"
97010,97009,1,32,0,448,"?",1,0,0,1,"0","cluster2","n"
97011,97010,0.089837,73,0,0.352719,"7668",13,0,2,0,"1","cluster2","n"
97012,97011,0,39,0,0,"?",2,0,0,0,"?","cluster2","n"
97013,97012,0.540264,50,0,0.235266,"8500",11,0,3,0,"2","cluster2","n"
97014,97013,1,36,0,0,"3200",2,0,0,0,"2","cluster2","n"
97015,97014,0.835355,65,0,3231,"?",10,0,1,0,"0","cluster2","n"
97016,97015,0.180012,30,0,0.248269,"6500",7,0,1,0,"1","cluster2","n"
97017,97016,0.02797,55,0,603,"?",7,0,0,0,"0","cluster2","n"
97018,97017,0.02081,88,0,0.003088,"3561",4,0,0,0,"0","cluster2","n"
97019,97018,0.298666,47,0,1.120733,"1200",10,0,1,0,"1","cluster2","n"
97020,97019,0.040088,65,0,0.102041,"8917",4,0,1,0,"2","cluster2","n"
97021,97020,0,54,0,2263,"0",12,0,2,0,"0","cluster2","n"
97022,97021,0,83,0,0.00019,"10500",8,0,0,0,"0","cluster2","n"
97023,97022,0.264616,46,0,0.93584,"3350",12,0,2,0,"3","cluster2","n"
97024,97023,1,28,0,0.188861,"4039",3,2,0,0,"0","cluster2","y"
97025,97024,0.355039,57,2,0.375087,"7200",12,0,0,0,"0","cluster2","n"
97026,97025,0.035424,78,0,42,"?",11,0,0,0,"0","cluster2","n"
97027,97026,0.52616,38,0,0.323971,"11000",16,0,1,0,"2","cluster2","n"
97028,97027,0.428339,44,1,0.339226,"3280",10,0,0,0,"0","cluster2","n"
97029,97028,0.811589,40,0,0.43026,"2960",10,0,0,0,"0","cluster2","n"
97030,97029,0.095641,51,0,0.20129,"6666",7,0,1,0,"3","cluster2","n"
97031,97030,0.08768,39,0,0.104905,"4260",4,0,0,1,"3","cluster2","y"
97032,97031,0.007041,78,0,0.197444,"3833",7,0,0,0,"1","cluster2","n"
97033,97032,0,49,0,0.585138,"3000",8,0,3,0,"4","cluster2","n"
97034,97033,0.521569,79,2,0.196201,"4000",5,0,0,0,"0","cluster2","n"
97035,97034,0.04004,47,0,3750,"?",12,0,3,0,"2","cluster2","n"
97036,97035,0.210587,37,0,1.405297,"2000",7,0,2,0,"1","cluster2","n"
97037,97036,0.117235,25,0,406,"?",1,0,0,0,"?","cluster2","n"
97038,97037,0.654873,50,1,0.991345,"5083",13,0,1,0,"0","cluster2","n"
97039,97038,0.06614,48,0,0.405506,"5666",11,0,2,0,"1","cluster2","n"
97040,97039,0.251495,43,0,4025,"?",10,0,2,0,"3","cluster2","n"
97041,97040,0.994012,27,0,0.057252,"1833",3,0,0,0,"0","cluster2","n"
97042,97041,0.077424,49,0,0.528893,"6800",6,0,2,0,"5","cluster2","n"
97043,97042,0.915363,57,0,0.296553,"8500",5,0,1,0,"2","cluster2","n"
97044,97043,0.712688,37,0,0.302353,"7520",9,0,1,0,"2","cluster2","n"
97045,97044,0.167741,39,0,0.364212,"3000",3,0,1,0,"1","cluster2","n"
97046,97045,0.760806,75,2,0.257507,"3762",11,0,0,0,"0","cluster2","n"
97047,97046,0.621054,58,0,1.693329,"6400",44,0,4,0,"0","cluster2","n"
97048,97047,0.094206,49,2,0.24686,"28100",23,0,1,0,"2","cluster2","n"
97049,97048,0.054343,51,0,0.548944,"2083",12,0,1,0,"2","cluster2","n"
97050,97049,0,55,0,2140,"?",16,0,1,0,"0","cluster2","n"
97051,97050,1,29,0,0,"3200",0,0,0,0,"0","cluster2","y"
97052,97051,0.134924,57,0,1551,"?",3,0,1,0,"0","cluster2","n"
97053,97052,0.398813,40,0,2657,"?",6,0,1,0,"0","cluster2","n"
97054,97053,0,57,1,0.212379,"10000",13,1,1,1,"1","cluster2","n"
97055,97054,0.326729,52,0,0.507427,"13666",10,0,4,0,"2","cluster2","n"
97056,97055,0.006239,73,0,0.344834,"5100",11,0,2,0,"1","cluster2","n"
97057,97056,0.063023,54,0,0.487153,"3813",6,0,1,0,"0","cluster2","n"
97058,97057,0.041173,37,0,886,"?",9,0,1,0,"0","cluster2","n"
97059,97058,0.202586,53,0,1339,"?",4,0,2,0,"3","cluster2","n"
97060,97059,1,34,2,0.654881,"1300",4,0,0,0,"0","cluster2","y"
97061,97060,0.005962,72,0,40,"?",7,0,0,0,"0","cluster2","n"
97062,97061,0.020449,43,0,0.367024,"8666",18,0,2,0,"1","cluster2","n"
97063,97062,0.026724,65,0,0.348499,"2197",7,0,0,0,"0","cluster2","n"
97064,97063,0.010745,45,0,0.256572,"950",4,0,0,0,"2","cluster2","n"
97065,97064,0.767114,68,2,0.061192,"7500",8,0,0,0,"1","cluster2","n"
97066,97065,1,48,3,3819,"?",8,0,1,0,"0","cluster2","n"
97067,97066,0.005379,71,0,0.025417,"9166",5,0,0,0,"0","cluster2","n"
97068,97067,1,63,0,1.105378,"1375",1,0,1,0,"0","cluster2","n"
97069,97068,0.047982,73,0,0.067991,"7500",10,0,1,0,"0","cluster2","n"
97070,97069,0.004872,44,0,0.043993,"6500",3,0,0,0,"0","cluster2","n"
97071,97070,0.058078,30,0,0.394884,"3400",7,0,2,0,"1","cluster2","n"
97072,97071,0.672054,52,0,1.285188,"3800",13,0,1,0,"0","cluster2","n"
97073,97072,0.091118,33,0,0.265595,"5658",6,0,1,0,"0","cluster2","n"
97074,97073,0.154671,35,0,0.300456,"4166",17,0,0,0,"0","cluster2","n"
97075,97074,0.540156,34,0,0.134695,"7000",4,0,0,0,"3","cluster2","n"
97076,97075,0.496577,61,0,0.82106,"3000",14,0,1,0,"0","cluster2","n"
97077,97076,0.930714,54,0,0.239468,"7215",7,0,0,0,"1","cluster2","n"
97078,97077,0.121201,50,2,0.393706,"6100",9,0,3,0,"2","cluster2","n"
97079,97078,0.998645,45,4,0.051207,"5467",8,1,0,2,"1","cluster2","y"
97080,97079,0.120838,67,0,0.404493,"8145",11,0,3,0,"0","cluster2","n"
97081,97080,0.932472,40,0,0.461492,"4933",11,0,1,0,"2","cluster2","n"
97082,97081,0.024213,58,0,426,"?",2,0,1,0,"0","cluster2","n"
97083,97082,0.002424,50,0,0.5013,"5000",8,0,2,0,"4","cluster2","n"
97084,97083,0.071692,36,0,0.314981,"8590",7,0,1,0,"1","cluster2","n"
97085,97084,0.27337,70,0,1.592513,"4166",20,0,6,0,"0","cluster2","n"
97086,97085,1,56,0,0,"?",0,1,0,0,"0","cluster2","n"
97087,97086,0.021271,50,0,1743,"?",9,0,1,0,"0","cluster2","n"
97088,97087,0.980404,50,1,0.394512,"5502",9,0,2,0,"0","cluster2","y"
97089,97088,0.417622,50,0,0.688557,"4613",16,0,2,0,"2","cluster2","n"
97090,97089,1.149502,49,1,0.208391,"5743",6,0,1,2,"2","cluster2","y"
97091,97090,0.642048,40,0,0.846859,"4583",11,0,2,0,"2","cluster2","n"
97092,97091,0.519278,57,0,0.424078,"12749",12,0,3,0,"1","cluster2","n"
97093,97092,0.070955,44,0,2303,"?",8,0,2,0,"0","cluster2","y"
97094,97093,0.172376,43,1,0.277227,"9576",8,0,1,0,"2","cluster2","y"
97095,97094,0.735113,43,3,0.444145,"5200",7,1,1,0,"1","cluster2","y"
97096,97095,0.985019,64,0,0.148961,"3416",2,4,0,0,"0","cluster2","n"
97097,97096,0.412774,56,0,0.38655,"3300",9,0,1,0,"1","cluster2","n"
97098,97097,0.351588,54,1,1.099323,"3100",21,0,1,0,"0","cluster2","n"
97099,97098,0.046862,36,0,0.196904,"7363",11,0,2,0,"1","cluster2","n"
97100,97099,0.115684,59,0,1.077974,"3000",5,0,2,0,"0","cluster2","n"
97101,97100,1,34,0,0.47313,"5600",6,3,2,3,"5","cluster2","y"
97102,97101,0,48,0,0,"3305",8,0,0,0,"0","cluster2","n"
97103,97102,0.000522,70,0,0,"4300",3,0,0,0,"0","cluster2","n"
97104,97103,0.014535,69,0,7,"?",2,0,0,0,"0","cluster2","n"
97105,97104,0.759933,50,0,0.628207,"7678",12,0,2,0,"3","cluster2","n"
97106,97105,1.026487,36,3,0.54889,"5000",9,0,2,0,"0","cluster2","y"
97107,97106,0.816367,36,0,0.277045,"7200",5,0,1,0,"0","cluster2","y"
97108,97107,1,71,0,0.038009,"6550",3,0,0,0,"2","cluster2","n"
97109,97108,0.041029,57,0,0.285339,"8000",11,0,2,0,"1","cluster2","n"
97110,97109,0.150405,51,0,0.192773,"6447",9,0,2,0,"0","cluster2","n"
97111,97110,0.121515,59,0,0.6786,"2485",12,0,1,0,"0","cluster2","n"
97112,97111,0,55,0,27,"0",14,0,0,0,"2","cluster2","n"
97113,97112,0.954448,54,1,1.462021,"3185",13,1,2,0,"0","cluster2","y"
97114,97113,0.049249,64,0,111,"?",5,0,0,0,"0","cluster2","n"
97115,97114,0.046426,59,0,0.145519,"16100",13,0,2,0,"1","cluster2","n"
97116,97115,0.105964,43,0,1114,"?",7,0,1,0,"3","cluster2","n"
97117,97116,0,35,0,0.229297,"11966",11,0,2,0,"1","cluster2","n"
97118,97117,0.225879,42,0,0.087596,"6666",6,0,0,0,"0","cluster2","n"
97119,97118,0.164951,69,0,0.491072,"12600",6,0,1,0,"0","cluster2","n"
97120,97119,0,34,0,0,"4200",3,0,0,0,"0","cluster2","n"
97121,97120,0.429084,54,0,0.522454,"6078",14,0,1,0,"1","cluster2","n"
97122,97121,0.319019,34,0,0.554029,"1600",8,0,0,0,"0","cluster2","n"
97123,97122,0.00795,61,0,963,"?",7,0,1,0,"0","cluster2","n"
97124,97123,0,50,0,0.523312,"5833",13,0,2,0,"0","cluster2","n"
97125,97124,1.027639,54,4,1.055991,"6250",17,1,2,0,"0","cluster2","y"
97126,97125,0,57,0,0.034793,"5000",8,0,0,0,"2","cluster2","n"
97127,97126,0.410501,48,5,3404,"?",17,0,2,1,"1","cluster2","n"
97128,97127,0.524067,33,2,0.454233,"3495",6,0,1,0,"3","cluster2","n"
97129,97128,0.12286,29,0,0.138532,"3500",9,0,0,0,"0","cluster2","n"
97130,97129,0.854214,65,1,0.594176,"8000",11,0,2,0,"1","cluster2","n"
97131,97130,0.176762,55,0,0.434728,"1600",6,0,0,0,"1","cluster2","n"
97132,97131,0.066461,48,0,0.206128,"4666",4,0,1,0,"1","cluster2","n"
97133,97132,0.804075,50,0,0.347907,"3750",5,0,2,0,"0","cluster2","n"
97134,97133,0.174436,46,0,0.07294,"18000",10,0,1,0,"1","cluster2","n"
97135,97134,0.133039,49,0,0.370522,"7564",9,0,1,0,"1","cluster2","n"
97136,97135,0.391987,55,1,0.35599,"5016",8,0,0,1,"1","cluster2","n"
97137,97136,0.051591,54,0,0.022565,"3500",12,0,0,0,"0","cluster2","n"
97138,97137,1,41,0,0,"5352",0,1,0,0,"0","cluster2","n"
97139,97138,0.643487,49,0,0.417241,"7400",13,0,1,0,"1","cluster2","n"
97140,97139,0.010967,72,0,0.470478,"3200",7,0,1,0,"0","cluster2","n"
