"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","click_bool","gross_bookings_usd"
166309,31432,16,31,272,2444,"219",60785,3,7,0,5.03,4656,0,33,104.26,1,25426,6,7,2,0,2,0,75413,191600,1,0,28740
166317,24128,5,219,272,2444,"219",126192,2,6,0,0.69,779,0,2,112,0,13545,1,9,2,0,1,1,17936,122492,0,1,2623
166333,7546,5,219,272,2444,"219",19033,0,6,1,2.89,8727,0,30,92,0,4041,1,25,2,0,1,1,75413,202028,0,0,28740
166350,56491,22,99,272,2444,"99",125794,3,7,0,5.2,2911,0,28,160.13,0,5474,1,16,1,0,1,0,75413,289504,0,0,28740
166376,46784,9,59,272,2444,"219",90942,2,8,1,0.69,2272,0,2,117.11,0,836,2,10,2,0,1,1,75413,40166,1,0,28740
166396,8268,5,219,272,2444,"219",128937,2,5,1,0,8727,0,29,67,1,14037,3,30,2,1,1,1,75413,256523,1,0,28740
166398,35114,32,220,272,2444,"48",83960,3,8,0,1.61,1320,0,3,77.78,1,6066,7,39,2,1,1,0,75413,289504,0,0,28740
166403,44786,5,219,272,2444,"100",37339,3,8,1,4.36,1552,0,7,96,0,17311,3,9,2,0,1,0,75413,181650,0,1,15010
166412,33680,15,55,161,1010,"215",114185,5,9,1,1.61,202,0,6,162.68,1,2303,2,6,1,1,2,0,75413,289504,1,0,28740
166428,56259,5,205,272,2444,"216",35166,4,1,1,4.91,733,0,6,210,0,20497,3,34,2,0,1,1,75413,289504,0,0,28740
166433,14400,32,220,9,1840,"219",68689,3,7,1,4.72,5766,0,1,150.05,1,7322,1,45,1,1,1,0,75413,207270,1,0,28740
166450,21510,5,219,272,2444,"219",39427,4,9,1,3.95,8727,0,11,216,0,22213,3,16,2,2,1,1,75413,151443,0,0,28740
166477,58997,5,219,272,2444,"219",78500,3,6,1,4.16,2577,0,28,96,0,8192,1,27,4,1,1,1,75413,8722,0,0,28740
166479,6740,5,219,272,2444,"219",46317,3,7,1,1.39,218,0,27,163,0,26531,3,36,2,0,1,0,75413,122958,1,0,28740
166481,53931,5,219,272,2444,"4",68291,1,1,0,3.47,8727,0,24,72,0,12131,1,29,1,0,1,1,75413,192929,0,0,28740
166486,26918,24,216,272,2444,"216",18009,3,8,0,3.85,174,0,10,77.57,0,12447,1,23,2,0,1,0,75413,289504,0,0,28740
166488,59009,32,13,272,2444,"48",37789,3,7,1,2.71,8727,0,15,52.09,1,27991,3,57,2,0,1,0,75413,289504,0,0,28740
166494,18365,5,219,272,2444,"219",25779,4,9,1,3.91,1024,0,6,149,0,7434,2,43,1,1,1,0,75413,289504,0,0,28740
166498,48895,5,219,272,2444,"219",6492,2,8,1,2.3,1814,0,14,65,0,26820,2,9,2,1,1,1,75413,280997,1,0,28740
166500,27193,5,219,272,2444,"99",31867,4,8,0,5.02,8727,0,9,261,0,13828,4,8,3,0,1,1,75413,176132,1,0,28740
166507,2509,29,132,272,2444,"55",46466,4,7,0,5.72,5389,5.57,21,222.25,1,19392,2,66,2,0,1,0,75413,289504,0,0,28740
166531,19113,5,219,272,2444,"219",59781,5,9,1,4.32,2573,0,21,219,0,8192,2,4,2,0,1,1,75413,92029,0,0,28740
166543,9163,5,219,272,2444,"219",129949,2,6,1,0,2030,0,8,63,0,21526,2,1,2,0,1,1,75413,168965,1,0,28740
166551,1548,14,219,272,2444,"100",63016,4,8,0,3.47,3508,5.25,3,153.25,0,18948,1,5,2,1,1,1,75413,64403,0,1,6691
166566,49321,5,219,98,29,"219",91239,0,8,0,2.2,5643,0,7,70,0,12032,1,12,1,0,1,0,75413,48290,0,0,28740
166577,40083,14,100,272,2444,"100",54739,3,7,0,4.16,3149,0,21,177.87,1,6948,3,4,2,0,1,0,75413,157328,0,0,28740
166584,41244,15,55,272,2444,"125",16314,5,7,1,2.56,264,0,20,143.39,1,9855,1,11,1,0,1,0,75413,289504,0,0,28740
166592,4918,5,219,272,2444,"219",39673,4,9,1,1.61,300,0,3,119,0,4748,1,33,2,0,1,1,75413,42108,1,1,28740
166611,9085,5,219,272,2444,"219",17149,2,8,1,1.1,8727,0,33,59,0,19965,1,8,2,0,1,1,75413,156360,0,0,28740
166613,26923,5,219,272,2444,"219",73379,2,9,1,2.48,381,0,19,119,0,7384,1,46,2,0,1,0,75413,132410,0,0,28740
166636,52741,5,219,272,2444,"219",74110,2,7,0,1.95,7,0,16,110,0,9402,1,13,2,0,2,0,75413,208127,0,0,28740
166642,21706,5,219,272,2444,"219",53790,3,10,1,1.1,14,0,3,93,0,18000,1,47,1,1,2,0,75413,69863,0,0,28740
166648,29442,5,219,272,2444,"219",77411,1,6,0,3.43,8727,0,29,55,0,15066,3,1,2,0,1,0,75413,280674,0,0,28740
166652,18729,5,219,272,2444,"219",120892,2,7,0,2.71,1520,0,9,87,0,26392,2,7,2,2,1,0,75413,289504,0,0,28740
166678,12802,5,219,272,2444,"219",16745,5,9,1,4.95,8727,0,30,269,0,11897,1,2,2,0,1,0,75413,19172,0,0,28740
166688,43173,5,212,272,2444,"219",93636,2,7,1,1.1,8724,0,21,141,1,4562,4,28,2,3,1,1,75413,289504,0,0,28740
166690,29232,23,181,272,2444,"181",33250,2,1,0,3.99,8727,0,2,131.14,1,18405,1,0,3,0,1,0,75413,289504,0,1,4881
166691,30865,5,219,272,2444,"219",30820,3,7,1,0,8727,0,20,100,0,11344,1,5,2,3,1,1,75413,289504,0,0,28740
166696,22422,5,219,272,2444,"219",56874,4,9,1,2.48,8721,0,25,107,0,4182,1,80,2,0,1,1,75413,145960,1,0,28740
166697,21635,5,219,272,2444,"100",128421,2,8,1,0,118,0,15,118,0,22132,1,0,1,0,1,0,75413,36744,0,0,28740
166702,18946,5,219,272,2444,"219",49447,2,7,1,0,8727,0,37,93,0,19115,1,1,2,2,1,0,75413,138037,0,0,28740
166706,30887,5,219,272,2444,"219",79642,2,7,0,1.95,8727,0,14,110,0,22204,1,11,2,0,1,1,75413,76333,0,0,28740
166710,38854,5,219,272,2444,"219",140472,2,8,1,1.79,345,0,14,200,0,3715,2,57,1,0,1,1,75413,31975,1,0,28740
166722,893,29,132,272,2444,"219",43423,2,6,1,1.79,8726,4.61,6,75.38,1,3073,4,100,1,1,2,0,75413,289504,0,0,28740
166724,42860,11,103,272,2444,"221",95740,3,7,0,3,186,0,8,101.5,0,12016,1,69,2,0,1,1,75413,289504,0,0,28740
166731,42958,22,92,272,2444,"14",17461,4,8,0,3.58,2875,0,3,74.99,0,13681,2,279,2,0,1,1,75413,289504,1,0,28740
166737,27398,5,219,272,2444,"33",89263,4,8,1,2.64,195,0,9,107,0,6266,2,1,1,0,1,1,75413,248079,0,0,28740
166743,52652,5,219,272,2444,"219",69110,3,10,1,0.69,8727,0,28,118,0,20471,2,26,2,0,1,0,75413,165199,1,0,28740
166755,28427,19,158,272,2444,"158",87699,4,10,0,2.2,808,0,4,67.29,0,21329,1,27,2,0,1,1,75413,289504,0,0,28740
166767,17523,5,219,272,2444,"219",37665,2,7,1,0.69,480,0,1,75,0,2990,1,0,2,0,1,0,75413,112011,1,0,28740
166769,13304,5,219,272,2444,"219",69965,2,9,0,4.25,1015,0,12,59,1,9975,2,31,2,0,1,0,75413,88811,0,0,28740
166770,28167,18,129,272,2444,"129",30887,4,1,0,1.39,8727,0,10,105.43,0,18433,1,7,2,1,1,1,75413,289504,1,0,28740
166774,43203,5,219,272,2444,"219",134154,3,7,1,3.76,929,0,31,109,1,8192,1,42,2,0,1,1,75413,103,1,0,28740
166787,47045,16,31,272,2444,"31",126523,3,10,0,3.5,319,0,12,135.14,0,2932,2,32,2,0,1,1,75413,124673,1,0,28740
166799,40617,15,55,272,2444,"55",138471,3,1,1,0,309,0,2,53.96,0,8068,2,26,1,0,1,0,75413,289504,0,0,28740
166802,42444,5,219,272,2444,"219",15251,3,9,1,1.61,97,0,32,124,1,13539,1,10,2,0,1,0,75413,200451,0,0,28740
166811,25701,5,219,272,2444,"216",82384,3,9,0,4.01,8727,0,10,156,1,18309,5,10,2,0,1,0,75413,196401,0,0,28740
166828,57995,5,219,272,2444,"100",27695,3,9,0,1.39,287,0,2,107,0,13927,21,31,2,0,1,0,75413,43763,1,0,28740
166830,4508,18,129,272,2444,"215",81331,4,1,0,4.11,8727,0,21,138.6,0,23336,3,5,2,0,1,1,75413,244745,0,0,28740
166842,8438,5,219,272,2444,"219",25236,4,6,1,3.74,756,0,27,147,0,26067,1,22,2,0,1,1,75413,280720,0,0,28740
166847,1824,5,219,272,2444,"219",31773,2,4,0,1.1,44,4.31,16,55,0,21808,4,22,2,2,1,0,75413,171562,1,0,28740
166850,31631,22,92,272,2444,"109",59499,5,9,1,3.09,8727,0,13,128.56,0,22270,3,68,2,0,1,1,75413,289504,1,0,28740
166868,38320,15,55,272,2444,"55",117117,3,10,0,0,8727,0,28,186.1,0,18765,2,25,1,1,1,0,75413,289504,0,0,28740
166873,26080,5,219,272,2444,"99",40278,3,9,0,5.19,1625,0,28,288,0,19741,3,97,2,0,1,1,75413,289504,0,0,28740
166898,53539,5,219,272,2444,"219",48836,4,9,0,2.71,106,0,3,395,0,27620,2,1,2,0,1,1,39207,119825,0,0,28740
166922,21367,5,219,272,2444,"99",64432,3,7,1,1.39,149,0,30,162,0,3404,1,117,2,0,1,0,75413,190117,0,0,28740
166927,30969,5,219,272,2444,"219",38649,3,8,0,2.4,311,0,13,149,0,26743,4,21,2,0,1,0,75413,18257,0,0,28740
166928,59063,5,219,272,2444,"219",22578,4,8,0,4.14,4356,0,3,250,1,2045,2,8,3,1,1,0,75413,289504,0,0,28740
166936,45328,5,92,272,2444,"92",14231,4,1,0,1.1,8727,0,19,48,0,14096,2,0,1,0,1,0,75413,289504,0,0,28740
166961,26857,5,219,272,2444,"219",38816,2,8,0,0,36,0,22,155,0,7708,4,66,2,0,1,0,75413,81839,0,0,28740
166976,32719,32,220,272,2444,"220",81280,4,7,1,3.76,3142,0,15,151.76,1,5199,1,4,2,0,1,1,75413,21,0,0,28740
167031,11882,14,100,272,2444,"100",56013,4,9,0,3.5,1284,0,1,130.43,0,19215,1,7,4,0,1,1,75413,87069,0,0,28740
167040,53927,5,219,272,2444,"219",34439,3,8,1,1.1,18,0,18,63,1,21808,5,17,3,1,1,0,75413,35839,0,0,28740
167048,39947,5,219,272,2444,"219",104528,2,7,1,2.48,8727,0,6,68,0,11074,2,0,1,0,1,1,75413,276309,0,0,28740
167073,21498,5,219,272,2444,"219",87256,3,8,0,4.11,1344,0,13,114,0,13870,2,121,2,3,1,1,75413,241194,1,0,28740
167080,9996,5,219,272,2444,"219",116525,2,8,1,2.4,8727,0,36,69,0,24950,1,14,2,0,1,1,75413,40153,0,0,28740
167089,26022,5,219,272,2444,"219",23190,4,9,1,3.71,4348,0,8,314,1,27770,2,10,2,0,1,0,75413,111695,1,0,28740
167099,21673,5,219,272,2444,"219",7017,3,9,1,1.39,538,0,8,216,0,25783,3,43,2,1,1,1,75413,175650,0,0,28740
167103,32284,15,55,177,1108,"55",128201,4,9,0,5.26,692,0,12,306.56,0,24752,1,3,2,0,2,1,75413,289504,0,0,28740
167107,16724,5,219,272,2444,"219",115332,3,9,1,2.83,1228,0,6,189,0,23047,1,10,2,0,1,0,75413,289504,0,0,28740
167111,30133,18,129,272,2444,"132",132699,4,9,1,2.08,8727,0,2,94.76,0,26868,1,41,2,0,1,1,75413,289504,1,0,28740
167114,35648,5,219,272,2444,"219",120382,4,8,1,3.09,1182,0,4,159,0,20489,1,0,1,1,1,0,75413,70693,0,0,28740
167118,8910,18,129,272,2444,"220",139847,5,8,1,4.78,1689,0,13,212.13,1,20905,5,38,2,0,1,0,75413,4587,0,0,28740
167135,4142,5,219,272,2444,"219",134327,0,5,0,2.48,2091,0,6,215,0,22398,7,25,2,3,1,0,75413,122351,1,0,28740
167139,26607,5,80,272,2444,"219",122589,3,8,0,3.93,989,0,2,122,1,7473,2,15,2,1,1,1,75413,289504,0,1,12668
167141,31848,5,219,272,2444,"219",90392,2,4,0,1.39,8727,0,9,75,0,17231,4,38,2,2,1,1,75413,211409,1,0,28740
167142,560,5,219,272,2444,"219",59536,3,8,1,1.79,688,4.9,7,129,0,3179,3,48,2,1,1,1,75413,71696,0,0,28740
167166,20810,5,219,272,2444,"219",72467,3,9,1,2.64,1124,0,4,326,0,601,5,4,1,4,1,0,75413,226622,0,0,28740
167173,49757,14,100,272,2444,"100",93133,3,9,0,1.61,2907,0,5,178.79,1,14663,1,1,2,0,1,0,75413,213441,0,0,28740
167174,4324,5,219,272,2444,"219",33442,3,8,1,2.89,2499,0,9,85,0,18111,1,3,2,0,1,1,75413,231472,1,0,28740
167213,58042,5,219,272,2444,"219",47863,2,7,1,1.79,8727,0,25,66,0,17662,2,23,2,2,1,0,75413,107563,0,0,28740
167222,50966,5,219,272,2444,"219",124772,3,8,1,2.3,8727,0,24,53,0,18277,2,0,3,1,1,0,75413,65802,0,0,28740
167231,2302,14,100,161,1220,"219",14643,3,9,1,1.61,30,4.75,6,160,0,23190,2,142,1,1,2,0,75413,96978,1,1,28740
167247,30391,24,216,272,2444,"219",9351,2,5,0,5.06,405,0,33,109,0,9402,1,6,1,0,1,1,75413,289504,1,1,28740
167248,48094,5,219,272,2444,"219",101514,3,6,0,1.1,169,0,4,90,1,11395,1,96,2,0,1,0,75413,64305,0,0,28740
167252,22903,5,219,272,2444,"219",11821,2,6,0,3.3,8727,0,29,109,0,27131,1,79,2,0,1,1,75413,136528,1,0,28740
167267,46542,18,129,272,2444,"100",7149,2,6,1,3.18,162,0,8,61.66,0,6948,1,71,6,0,2,0,75413,150879,0,0,28740
167275,40897,5,219,272,2444,"219",26985,2,8,1,1.1,5273,0,1,99,0,17829,1,47,2,2,1,0,75413,9695,0,0,28740
167297,50599,5,219,272,2444,"219",41565,3,8,1,2.2,188,0,15,180,0,19982,2,2,2,2,1,1,75413,46553,0,0,28740
167325,32177,5,219,272,2444,"219",10404,4,8,1,2.2,8727,0,26,149,0,19812,3,14,1,1,1,0,75413,34746,0,0,28740
167398,31923,14,100,272,2444,"100",56177,3,7,1,2.77,8727,0,14,225.8,0,6080,1,21,1,0,1,0,75413,57205,0,0,28740
167400,19813,5,219,34,2311,"219",43310,2,7,0,2.4,1814,0,7,78,0,22589,1,0,6,0,3,0,75413,27870,0,0,28740
167401,13459,5,117,272,2444,"219",35245,4,8,1,2.94,105,0,18,245,1,3073,3,31,1,1,1,0,75413,289504,0,0,28740
167405,23094,24,216,272,2444,"219",110789,4,9,1,2.2,68,0,12,238.67,0,3073,7,62,3,0,2,0,75413,289504,0,0,28740
167406,27879,5,219,272,2444,"219",37818,4,7,1,3.95,2309,0,3,119,1,8192,1,0,3,0,2,1,75413,91438,0,0,28740
167407,2312,24,216,272,2444,"219",98500,2,8,1,2.2,2088,4.56,16,59.48,1,12519,1,55,2,0,1,1,75413,289504,1,0,28740
167414,10939,12,99,272,2444,"55",114462,3,6,0,2.56,7,0,32,72.86,0,10979,3,6,1,0,1,0,75413,289504,0,0,28740
167428,56447,14,100,272,2444,"100",104691,3,7,1,1.61,1356,0,7,89.36,0,519,1,1,2,0,1,0,75413,126880,0,0,28740
167430,46600,5,219,272,2444,"219",8864,4,9,1,5.17,3199,0,8,604,0,9402,2,0,1,1,1,0,75413,14527,0,0,28740
167453,9951,5,219,272,2444,"219",74908,3,9,1,3,8727,0,20,135,1,10135,1,4,2,2,1,0,75413,24006,1,0,28740
167470,15808,5,219,272,2444,"219",16285,3,6,0,3.91,8727,0,6,79,0,17049,2,30,2,0,1,0,75413,123212,1,1,28740
167474,51350,5,219,272,2444,"219",6774,3,8,0,3.26,591,0,4,167,1,3694,5,41,3,1,1,0,75413,289504,0,0,28740
167477,46735,24,216,81,488,"216",70464,3,6,0,1.79,8727,0,10,50.53,0,7052,1,13,1,0,1,0,75413,289504,0,0,28740
167479,52166,18,129,272,2444,"129",121314,5,8,1,5.34,701,0,22,193.88,0,19968,1,3,2,0,1,1,75413,127090,0,0,28740
167481,52657,5,219,272,2444,"219",91280,3,5,0,3.78,1572,0,33,184,0,17603,4,12,2,0,1,0,75413,56682,0,1,28740
167495,24473,14,100,272,2444,"219",1163,0,8,0,2.2,242,0,29,90.56,0,19618,1,53,2,3,1,0,75413,162784,0,0,28740
167501,55662,34,117,272,2444,"219",119412,4,9,1,2.4,770,0,6,109.07,0,4748,1,1,2,1,1,1,75413,289504,0,0,28740
167503,40215,5,219,272,2444,"219",82897,3,9,0,4.37,891,0,26,195,0,7714,1,13,2,2,1,1,75413,281881,0,0,28740
167517,54410,5,219,272,2444,"219",114415,3,10,1,0,261,0,19,95,0,20995,1,30,2,0,1,0,75413,283161,0,0,28740
167520,13067,5,219,272,2444,"219",134288,4,9,1,3.87,1178,0,15,189,0,13870,2,20,2,0,1,1,2086,267789,0,0,28740
167538,21962,18,129,272,2444,"219",36320,4,9,0,2.4,1052,0,9,229.03,0,27730,1,51,3,0,1,1,75413,186038,1,0,28740
167539,52010,5,219,272,2444,"219",99299,2,7,1,3.43,1685,0,12,85,0,19901,1,4,2,0,1,0,75413,224962,0,0,28740
167546,43483,5,219,272,2444,"219",113069,4,9,1,4.36,134,0,34,227,1,4562,4,193,2,0,1,1,75413,181213,0,0,28740
167552,20221,19,158,272,2444,"158",75443,5,9,1,3.64,2933,0,9,162.69,0,22237,1,2,2,0,1,1,75413,141,0,0,28740
167570,18324,5,219,272,2444,"219",25662,3,9,0,0,328,0,1,216,0,18310,4,7,4,0,4,0,75413,100110,0,1,17494
167572,44516,5,219,272,2444,"219",17455,3,8,1,2.56,68,0,21,85,0,24120,1,33,2,0,1,1,75413,191305,0,0,28740
167581,10463,15,15,272,2444,"15",97487,3,7,0,4.3,352,0,34,65.52,0,8660,1,5,2,0,1,0,75413,289504,0,0,28740
167585,51143,5,90,272,2444,"206",86035,4,9,0,4.2,1464,0,13,667,0,5317,4,194,2,0,1,0,75413,289504,1,0,28740
167607,6242,5,219,272,2444,"219",63604,4,8,1,4.29,2959,0,34,160,0,15253,6,33,2,0,1,0,75413,289504,1,0,28740
167614,26601,5,219,272,2444,"219",37818,4,7,1,3.95,2309,0,31,49,1,8192,1,5,2,2,1,0,75413,202065,0,0,28740
167638,41740,5,219,272,2444,"219",28164,3,9,1,2.08,87,0,37,119,0,16888,3,7,1,0,1,1,75413,138648,1,0,28740
167665,21222,5,219,272,2444,"31",140203,3,6,0,2.83,2433,0,12,119,0,8391,4,13,2,1,1,0,75413,209710,0,0,28740
167677,32028,5,219,272,2444,"219",13716,3,7,1,0.69,101,0,27,70,0,21913,1,2,1,0,1,0,75413,289504,0,0,28740
167707,20678,14,100,272,2444,"219",39986,2,8,1,3,2808,0,1,48.09,1,27172,1,2,1,1,1,1,75413,289504,0,0,28740
167726,23393,32,220,272,2444,"73",14301,4,8,1,4.76,1332,0,12,89.56,0,18367,2,42,2,0,1,0,75413,289504,0,0,28740
167731,10553,5,219,272,2444,"219",82327,5,10,1,2.08,770,0,8,249,0,21232,2,1,2,0,1,1,75413,142797,0,0,28740
167757,5099,21,73,272,2444,"73",66633,1,1,0,0.69,8727,0,2,109.83,0,12697,1,4,2,0,1,1,75413,289504,1,0,28740
167790,22035,24,216,121,789,"220",93485,5,8,0,4.71,1561,0,32,150.83,0,20905,1,11,1,0,1,0,75413,289504,0,0,28740
167797,10258,5,219,272,2444,"219",70540,3,8,1,1.79,2381,0,3,69,0,27687,1,4,2,0,1,0,63534,227723,0,0,28740
167811,6171,14,100,272,2444,"219",38130,3,8,1,2.3,985,0,14,115.06,1,44,2,10,2,2,1,1,75413,33137,0,0,28740
167820,23577,16,50,272,2444,"50",95395,4,1,1,2.89,14,0,14,74.57,0,13970,1,3,1,0,1,1,75413,289504,0,0,28740
167845,37874,5,68,272,2444,"219",119568,0,10,0,3.87,2526,0,24,224,0,3187,2,50,2,0,1,1,75413,289504,0,0,28740
167846,52592,14,100,272,2444,"100",12507,4,9,0,4.84,6695,0,12,242.44,0,6386,2,0,4,0,2,1,75413,127010,1,0,28740
167855,21000,5,219,272,2444,"219",134057,4,8,1,3.14,1148,0,29,229,0,16858,1,11,2,1,1,1,75413,222346,0,0,28740
167856,33165,5,100,272,2444,"219",88719,2,4,1,1.39,2502,0,12,84,0,18188,1,10,2,2,1,1,75413,175216,0,0,28740
167859,28081,14,100,272,2444,"100",47173,0,9,1,1.61,2975,0,6,194.69,0,22314,1,16,2,1,1,0,75413,67311,0,0,28740
167882,24076,5,219,272,2444,"219",64955,4,8,1,2.08,455,0,2,163,0,601,3,21,2,1,1,1,75413,238357,0,0,28740
167899,41870,5,219,272,2444,"55",37600,3,6,1,2.08,8727,0,21,122,0,4419,1,6,2,1,1,1,75413,137949,0,0,28740
167910,31223,5,219,272,2444,"219",61079,3,8,1,1.95,2777,0,10,69,0,23323,1,5,2,0,1,1,75413,289504,0,0,28740
167916,54750,5,219,272,2444,"31",135737,5,8,0,6.34,1213,0,9,283,1,23840,4,179,2,0,1,0,75413,227687,0,0,28740
167919,11001,5,219,272,2444,"219",77795,5,9,1,4.11,1735,0,25,184,0,8192,2,12,3,0,1,0,75413,92625,0,0,28740
167927,31762,5,219,272,2444,"219",59173,3,6,1,2.56,6289,0,1,90,0,18886,5,14,2,0,1,0,75413,127198,1,0,28740
167946,11551,4,50,272,2444,"219",34904,3,7,1,1.79,811,0,15,139.92,0,6615,2,4,1,0,1,0,75413,198358,0,0,28740
167985,29520,5,219,272,2444,"219",77822,3,9,1,2.3,93,0,6,126,0,11537,1,69,2,0,1,1,75413,289504,1,0,28740
168029,7773,5,219,272,2444,"219",69147,2,7,1,0.69,164,0,16,65,0,9459,1,0,6,2,2,0,75413,186548,0,0,28740
168043,41886,5,219,272,2444,"219",94002,2,5,1,2.4,3267,0,14,65,0,15798,2,0,2,0,1,1,75413,46579,0,0,28740
168047,43371,14,100,272,2444,"100",25027,3,8,1,4.34,1987,0,28,123.36,0,6948,1,10,2,0,1,0,75413,38467,0,1,4595
168050,27236,5,219,272,2444,"219",78023,0,7,1,2.4,8727,0,35,63,0,10099,3,10,2,0,1,0,75413,127107,1,0,28740
168068,27518,5,219,272,2444,"219",5002,5,9,1,4.48,57,0,4,395,0,4562,1,0,4,0,1,1,75413,31142,0,0,28740
168071,48878,5,219,272,2444,"219",4469,0,10,0,2.4,8727,0,30,124,0,25034,1,9,2,1,1,1,75413,52843,1,0,28740
168090,33241,14,100,272,2444,"100",72344,3,8,0,2.89,103,0,21,179.2,0,20438,1,71,2,0,1,0,75413,235113,0,0,28740
168091,14106,14,100,272,2444,"100",80686,3,9,0,1.1,2075,0,3,632.54,0,14663,2,31,1,2,1,0,75413,95574,0,0,28740
168092,35460,5,219,272,2444,"219",109408,0,1,0,0.69,8727,0,7,349,0,12100,1,17,2,0,1,1,75413,178998,1,0,28740
168107,26216,7,100,272,2444,"100",121206,2,6,0,2.48,2018,0,4,107.18,0,4955,1,43,1,0,1,1,75413,249572,0,0,28740
168127,43210,14,100,272,2444,"55",83211,3,1,1,2.64,206,0,12,100.41,0,12373,1,41,2,0,1,1,75413,289504,0,0,28740
168129,45975,5,50,272,2444,"31",133335,5,9,0,4.57,2679,0,12,420,0,14358,2,28,2,1,1,0,75413,218014,1,0,28740
168146,29444,31,219,272,2444,"219",60832,2,7,0,1.61,710,0,27,86,1,4748,1,1,4,3,2,0,75413,60863,0,0,28740
168166,53205,5,219,272,2444,"219",70887,2,5,0,4.17,1531,0,14,80,1,9899,1,27,2,1,1,0,16671,89649,0,0,28740
168192,27306,5,219,272,2444,"219",63223,2,3,1,2.08,8727,0,8,77,0,7712,1,0,1,1,1,1,75413,145553,0,0,28740
168197,26047,5,219,272,2444,"219",132221,2,4,1,1.39,8727,0,28,79,0,26602,1,1,2,0,1,1,75413,149430,0,0,28740
168198,58716,5,219,272,2444,"219",124295,3,7,1,1.39,333,0,13,66,0,14506,3,0,2,0,1,0,75413,116475,0,0,28740
168216,24813,5,219,272,2444,"219",101621,4,8,1,2.2,672,0,12,89,0,5848,1,1,1,1,1,1,75413,26688,0,0,28740
168218,56121,9,59,272,2444,"59",66696,4,8,1,2.83,324,0,28,248.48,0,7723,3,41,2,1,1,1,75413,289504,0,0,28740
168220,47730,14,219,272,2444,"219",5148,3,9,1,3.3,1611,0,15,136,0,5606,4,0,2,0,1,0,75413,289108,0,0,28740
168225,51972,5,219,272,2444,"219",122819,2,6,1,3.3,55,0,33,100,0,21382,1,3,2,1,1,1,75413,30520,0,0,28740
168231,24554,14,100,272,2444,"219",132545,2,8,1,1.61,2519,0,4,75.79,0,17201,2,4,2,0,2,0,75413,289504,0,0,28740
168234,29642,5,219,272,2444,"219",123776,2,7,1,2.89,1221,0,8,55,0,601,3,1,2,2,1,0,75413,136566,0,0,28740
168238,16904,5,219,272,2444,"219",31270,3,9,1,2.83,8727,0,7,69,0,27283,4,4,2,0,1,1,55142,99684,0,1,14389
168242,12968,5,219,272,2444,"219",90845,4,8,1,4.16,2565,0,31,175,0,8192,1,8,2,2,1,1,75413,156377,0,0,28740
168243,42808,5,219,272,2444,"219",4624,3,9,1,0,191,0,12,115,0,6475,1,17,2,0,1,0,75413,83155,0,0,28740
168250,18481,18,129,272,2444,"219",109066,3,9,1,1.1,8727,0,30,117.99,0,630,1,82,2,0,1,1,75413,205403,0,0,28740
168274,24229,5,219,272,2444,"219",74028,3,7,1,0,8722,0,35,109,0,26458,1,77,3,0,1,1,75413,94891,0,0,28740
168290,9676,25,215,272,2444,"215",8764,3,6,0,4.17,63,0,28,128.32,1,3648,5,37,4,1,2,0,75413,289504,0,0,28740
168295,11819,5,216,272,2444,"219",51517,2,7,1,1.39,8727,0,9,85,0,17052,1,50,1,2,1,1,75413,289504,0,0,28740
168299,22009,5,219,272,2444,"219",91449,3,8,0,3.33,5426,0,1,179,0,16298,2,9,2,0,1,1,75413,213393,1,0,28740
168300,16752,5,219,149,1211,"219",125002,3,8,1,3,145,0,19,209,0,13216,1,2,2,1,1,0,75413,94926,0,0,28740
168305,36285,5,219,272,2444,"219",133689,4,9,1,5.19,6112,0,4,249,0,17012,3,78,2,0,1,1,27808,38723,1,0,28740
168316,30150,15,55,272,2444,"215",15264,2,7,0,6.14,335,0,30,117.79,0,2303,3,58,2,0,1,0,75413,289504,1,0,28740
168338,3820,5,219,272,2444,"219",123391,4,10,1,2.83,8727,0,27,279,0,8590,2,8,1,0,1,0,75413,14587,0,0,28740
168341,57989,5,219,272,2444,"219",116859,0,8,1,1.61,1071,0,29,89,0,6511,2,29,1,0,1,0,75413,129468,0,0,28740
168348,40337,29,132,272,2444,"132",44878,2,7,0,5.26,114,0,31,194.2,0,1815,2,25,4,0,1,0,75413,289504,0,0,28740
168353,14315,31,219,272,2444,"219",7308,4,9,1,0.69,156,0,2,494,1,26238,1,6,2,0,1,1,75413,45850,0,0,28740
168374,32565,5,219,272,2444,"219",55070,2,6,1,3.66,34,0,20,200,0,17012,14,87,2,0,1,0,75413,169,1,0,28740
168385,57606,5,219,272,2444,"219",713,2,7,1,1.1,8727,0,29,77,0,6615,5,32,2,1,1,0,75413,255682,0,0,28740
168388,36850,16,31,272,2444,"219",59011,3,7,1,0.69,28,0,37,98.39,0,24521,1,37,2,2,1,1,75413,190819,0,0,28740
168389,23633,5,23,272,2444,"47",7546,4,10,1,3.5,67,0,27,153,0,23415,2,1,2,0,1,1,75413,289504,0,0,28740
